"Índice de Risco de Impacto para temperatura (média)","Índice de Risco de Impacto para temperatura (mediana)","Índice de Risco de Impacto para temperatura (PCA)"
0.27407809329903,0.26689297216087,0.356879481282287
0.115764566827253,0.0510388273229203,0.136948037594906
0.32050551564677,0.295449643247197,0.434707255294523
0.11230386495931,0.0387895087654194,0.133993254685113
0.311655363514005,0.298378839242901,0.426926222352893
0.168275199981266,0.206960266961681,0.185426770450019
0.144745942110223,0.175070459114879,0.159081643861356
0.175431189037528,0.225640332814763,0.193564309821718
0.0831474345481866,0.0400181832983773,0.0963879982405259
0.273720401679224,0.25213513250188,0.354375818742266
0.188888420741642,0.230603510250122,0.209029597881843
0.321507577923115,0.300246052196573,0.438648038543422
0.242785412851156,0.291201711079069,0.35298545171633
0.309529882724385,0.293874153944381,0.419552401512989
0.115647060147841,0.065332287263206,0.135057273796202
0.062884882708623,0.00771725782508595,0.0742894750783939
0.0814791121671832,0.0338812920724075,0.0949917804192714
0.144700978707996,0.132573118275455,0.164196685858848
0.113959511092947,0.0509685458506288,0.134637734073673
0.0920747716723917,0.0790304849145924,0.103107866312494
0.110525017144159,0.114168573010822,0.122532875460561
0.143553817548565,0.140521724608658,0.161755479931955
0.165675811064805,0.19491416804417,0.183553734036717
0.162607527666448,0.18731977767238,0.180536469177157
0.10838262413473,0.116202287798329,0.119533113048101
0.0722515898596819,0.0118003640109196,0.0858253827116138
0.0962204248432588,0.0767864939282103,0.108706704499337
0.074972664824202,0.0269189344583835,0.0874807594200059
0.112025876806978,0.037768732218961,0.133760387812463
0.0897175199242291,0.0637196184642408,0.101943280159443
0.10971701448799,0.0499578400185728,0.129310650145713
0.0989290067276823,0.0266731283756168,0.118286105848462
0.114874690151441,0.0457317249506385,0.136450844752478
0.160695636763334,0.1837080710471,0.178519984829494
0.0873401336230388,0.0405877728892623,0.101704802910915
0.0774287604384895,0.0164552921966303,0.0919096150079232
0.106303667216752,0.0215591749289223,0.128382410146297
0.172085787198277,0.218392028612713,0.188930545850389
0.169088980665331,0.228108709071058,0.183897988642501
0.131821178807287,0.0962794672673193,0.152068385052522
0.0720706292387229,0.094071219693354,0.07557885005749
0.0985088249457058,0.0148626936502948,0.119183894687582
0.260498223429176,0.273848317714774,0.372030999120426
0.165812850479728,0.208104053313786,0.182124299773669
0.174905915483357,0.234356235803104,0.190610239587358
0.12115777603201,0.094129695679776,0.138631355392789
0.124522788716179,0.0692142638656916,0.14598692921827
0.112909766367788,0.0632705215653091,0.131791778848945
0.104288177690961,0.0267859251145101,0.125157015475679
0.280452768106509,0.257335124782582,0.37619099143019
0.0974786056802542,0.0715516658421564,0.11096020858811
0.175952332805022,0.209370422414485,0.194995805276475
0.0904896281279905,0.0870887918267003,0.10009065509525
0.165085626432367,0.204346891868887,0.181647398212341
0.12724313745651,0.0967127874531874,0.146134477008168
0.110596616956231,0.0352782245794629,0.13222744060346
0.120028904523939,0.0625131042405544,0.141029546898579
0.0970062772484427,0.023028906021962,0.116259655599419
0.18831961361584,0.224374134992482,0.213930621871486
0.165938452855571,0.200755255496237,0.183180154872372
0.131274732365945,0.0981178007202464,0.151142631488214
0.168295971158422,0.228028499236714,0.182889015081697
0.112053330422347,0.116302852590003,0.124236431603817
0.108723588578088,0.0538979373223058,0.127554857978841
0.111437002969362,0.0428525446986234,0.132385088223531
0.168171543143355,0.214118148262635,0.184422346089142
0.114599292174186,0.061675477081456,0.134156371834498
0.156759198432298,0.186544736032513,0.173117773053185
0.0985525492986778,0.0723968732641959,0.112236967119043
0.107730969963496,0.046672149310403,0.12715922175011
0.198714740015579,0.21789754119298,0.236601636716062
0.108155875576487,0.0530000282291432,0.126934841634705
0.0934203618108821,0.06919153474272,0.106034077185445
0.108439913050954,0.0367904709391045,0.129272767228573
0.154873501291698,0.176091235661337,0.171967726027204
0.139339040005809,0.119089803993279,0.158949688789006
0.0816798156738041,0.0254390614747662,0.0962772072618817
0.130252297492443,0.0769268433442678,0.152408541442642
0.116053255549218,0.0718957591979601,0.134780181140385
0.116110139744926,0.0398102853118778,0.13875872203904
0.105599723495506,0.0397299331251839,0.125266334878286
0.182431375745088,0.261694055017212,0.196950217308736
0.0781564383906835,0.0138419171038364,0.0931625255421831
0.106741198820843,0.024295417475012,0.128611426287776
0.107180090936361,0.0616180274711741,0.11267249922161
0.154759159114565,0.20562361638869,0.168226136109295
0.112303614281501,0.0419747058580904,0.13360522838352
0.0998016124262656,0.0436801723194945,0.117336987068082
0.121685336311339,0.0663504755197964,0.142690388581311
0.0886592055980983,0.0177218036496803,0.10618260458683
0.201756581485531,0.256429225456939,0.222417110466764
0.169363454496876,0.182461629846679,0.189806782722842
0.168572366140541,0.210524208304817,0.185374718599831
0.117957056627375,0.0632179355843048,0.1382821625668
0.174766954962865,0.178132788754254,0.197275279139229
0.0923773358289386,0.0783277175609534,0.10358209554738
0.16256866573564,0.225060957214177,0.175892664330808
0.145717782384918,0.124968728365438,0.166428530276283
0.114177014891819,0.0417714862181007,0.136036621632942
0.123111131327272,0.0332366714865461,0.148552664760599
0.0631137834042543,0.0889874072136916,0.0646912758845068
0.118013576827417,0.0585910872350523,0.138917954035719
0.156496038505772,0.191648618764805,0.172158457681126
0.146671017765835,0.180297209300467,0.160918481796568
0.0960411296309002,0.0637615649171424,0.110061776423742
0.139219983628291,0.135502580923307,0.156798969528931
0.129081373621948,0.0442619938575988,0.154880305189086
0.185452634320533,0.273591564584382,0.198266533969777
0.109409671022389,0.0405049747650507,0.130066431419044
0.109224313733117,0.0450370354974657,0.129276667466628
0.089427592509522,0.0513898053676956,0.103071618868058
0.12329810788485,0.0832672389149281,0.142703110184466
0.178320712701952,0.173520375835145,0.215804141869987
0.0959459918696569,0.0693345436248207,0.109261211441661
0.115903628564886,0.0548987147923097,0.136656854723736
0.0937667323407133,0.0678149565972938,0.106646598806491
0.141129202355652,0.110106034715143,0.162342924545919
0.192572491154089,0.286662055260086,0.206404079727513
0.0948826013358258,0.0690385974985673,0.107931153448685
0.14947794239857,0.150568494213592,0.168142985835754
0.117341381887333,0.0624328944062107,0.137586793995009
0.21254115290966,0.309290393314077,0.227519288252575
0.103221834972845,0.0291535653007125,0.123498951505373
0.1033899706753,0.0400560202184694,0.122387892489594
0.177662881536506,0.228926265977526,0.194812905386256
0.141397063725892,0.129255054191261,0.160356200522441
0.124383889988468,0.0649232596933585,0.146330797306034
0.161869583523879,0.181114766206935,0.180343749987184
0.190144036081661,0.281389333770442,0.204460935933173
0.101580134776148,0.040484904512421,0.120010689364225
0.180911863817921,0.263542388008366,0.194773201587062
0.154521974615043,0.188912376218715,0.169955540973801
0.155260669717264,0.175642281114756,0.172519747565394
0.10553362601687,0.0374426451256755,0.125459833183143
0.114898448107781,0.0612891792302814,0.134587701833854
0.170874579324181,0.215314449419568,0.196277795666888
0.138923567744791,0.1530636801996,0.154280631484516
0.0606635722544117,0.0504167941033814,0.0662384613233867
0.0981130904030478,0.089128112510625,0.109635880498321
0.172031525131705,0.232095828709484,0.18962955097001
0.0964222970527944,0.0276838342076728,0.114942846685906
0.116828819371025,0.12960230691447,0.128752427703049
0.15796149566568,0.168328519590308,0.176879589539912
0.138694229155689,0.121986750912757,0.157768716625612
0.127131067352166,0.106226148169299,0.144832534083471
0.0998327157407457,0.078870749154023,0.113093523843894
0.169186221882283,0.228108709071058,0.184022909215166
0.0946340155651769,0.0951928901168053,0.0930454300837384
0.163627122061917,0.219997214987144,0.177868768377063
0.165336927425537,0.222710941343086,0.179734947022232
0.168909048885021,0.206072499759096,0.186349101722585
0.160803500634589,0.21174813331509,0.175245497073557
0.0967102000515262,0.0945472298752757,0.107174044051238
0.0789476821259906,0.0180478907429658,0.093667040047554
0.10534967615752,0.0285817433008354,0.126302077425177
0.189070444456062,0.264841315087548,0.205095986025255
0.201417691165332,0.29946736548044,0.216743125763086
0.0985835629935004,0.0234778605685433,0.11823126290567
0.106266860218921,0.108279506748086,0.117779470775582
0.126600771392999,0.0928485352680568,0.145779623099329
0.0758613035530248,0.0138419171038364,0.0902140889918107
0.120165774933711,0.0541011569622955,0.142229284682068
0.170673788489862,0.213350802575828,0.187730248212886
0.136698108332275,0.167731874364083,0.14963628104507
0.124992000250704,0.0701902927365561,0.146470897223707
0.175680817077893,0.238769936150315,0.191068475591032
0.100196771895968,0.0980515998546967,0.111226501580659
0.177459737422356,0.26399874668563,0.189749546115544
0.0530963595822482,0.0579810435081394,0.0555965439463909
0.252289811118115,0.261874780601566,0.333799098120385
0.108416754485299,0.0492430091365951,0.127727285584325
0.154700925108181,0.189484198218592,0.170115826521316
0.116945308324304,0.050589872776339,0.13851951986846
0.0611462466196904,0.0837061939232821,0.0628065197004094
0.25117581886941,0.237157124998999,0.316271769183831
0.0946477662322376,0.0662101261037389,0.107973756778734
0.115715132620332,0.0823414212637254,0.133074359954987
0.145027745790851,0.126854827100509,0.165312500127662
0.163818539702094,0.219731267475572,0.178147043651081
0.270599651385283,0.303175248192277,0.380017636165876
0.095858006114652,0.0297253873005896,0.113969433227008
0.110704107583415,0.048671187136718,0.130735327898621
0.162283431844836,0.23647051630583,0.174137460679002
0.0920700288629891,0.0749901069281849,0.103593570925666
0.189286380103199,0.281745561830759,0.203315791014395
0.10668867617897,0.0440587742176091,0.126138344585258
0.0777140121946036,0.0289928609273246,0.0907499815802453
0.115382211114924,0.0456088574973428,0.137117785203187
0.154034595946219,0.182910584393261,0.17005997377334
0.107436795422095,0.0292764327540083,0.128898729478912
0.11298983425451,0.062157018532587,0.132030174081909
0.136005972133482,0.124028304005673,0.15406675792778
0.121315767251873,0.0342574480330045,0.146122007299195
0.126992368961832,0.112473674901345,0.143893902673176
0.0983637287865032,0.0802872097622394,0.111033982631713
0.158105539663189,0.151547140300392,0.1791072755742
0.145611817097134,0.172579951475381,0.160497133202725
0.154372950824932,0.197324323496974,0.16874019039484
0.152741987365756,0.176908792567806,0.169129970920569
0.112779789147323,0.0444652134975886,0.133913798462667
0.13257526656757,0.0861945692560311,0.154264661496565
0.174947015555764,0.237922238276814,0.190228982495799
0.157274241634517,0.195558717453856,0.172682233711168
0.159369839408348,0.185554100453087,0.176592104216295
0.120915956055062,0.0428726149512531,0.144559747570904
0.130795138666553,0.11,0.172167623514207
0.0969087853536824,0.026214103114633,0.115746708725161
0.0384941146592621,0.0568193487319233,0.0369792258152983
0.106779905159214,0.027480614567683,0.128273445974118
0.162317488114536,0.207981043508139,0.177648968166466
0.0846181962757738,0.0598816783712985,0.0958596093127158
0.087595645253313,0.0623721860107967,0.0993814320045111
0.135703670504864,0.178581743300835,0.147038127008539
0.101914302603422,0.032664849486669,0.121391839040063
0.0970765875642532,0.0961598986742409,0.107448427326626
0.114568639630397,0.0332366714865461,0.137578584137079
0.0807911040352718,0.0475602012176887,0.0924429275461973
0.0694297461566513,0.00816621237166725,0.0826426628591042
0.0747393623705393,0.0142105194637237,0.0887279248472921
0.0922092201384755,0.0714675985003179,0.0879280105973445
0.148042761155605,0.158738034371544,0.165304883755678
0.0736368274254538,0.0333094700725304,0.0849868206393198
0.0462167358630315,0.0395360024530721,0.0490038030080467
0.074509376522235,0.0188654476494345,0.0878658734736012
0.189489259722315,0.268618362182618,0.205174270882893
0.0906777801084979,0.0997794759433984,0.0899660156236664
0.117882328474527,0.0558166229619268,0.139087055922978
0.085530778480087,0.0562475267320462,0.0974743060037595
0.122621652177292,0.167724038302118,0.127608163305253
0.10332893658771,0.0287046107541312,0.123691186242515
0.0986078011463195,0.0480993651368409,0.115265454751973
0.0727093552744628,0.0182436012961896,0.0856291743243703
0.163094404979655,0.199691963683176,0.179655983774433
0.158959009989563,0.198232303304539,0.174521134583614
0.0483875708966832,0.024295417475012,0.053647652223011
0.0810926800668454,0.035942915417954,0.0942444096997007
0.111070597897028,0.116946057218229,0.110806420392677
0.0717363616403108,0.0848642762127175,0.0762701095836438
0.174546775866216,0.255428619265353,0.187583927925484
0.0746332105852441,0.0520415530929168,0.0839867392380329
0.167683939401691,0.204672978962173,0.184945619903615
0.0896511845225627,0.0642908716504177,0.10178852931831
0.162275690247299,0.197527543136964,0.17886767957837
0.0637784793703916,0,0.0763767804120474
0.0659403682210812,0.0110253223710527,0.0778120335582079
0.0893479580724334,0.0668238945565177,0.101090669369853
0.0724305403528197,0.0123721860107967,0.0859856682591283
0.0753459822719096,0.0216320180288504,0.0886038672286829
0.108842848388724,0.0470785885903825,0.128538120236114
0.101601641942992,0.0909449579486773,0.0989349925830321
0.0338058883395522,0.0488042899258626,0.0314684669274673
0.0303941106818917,0.0359555818600872,0.0267674375521751
0.121590173752757,0.065329698973338,0.142692387937046
0.02163892369204,0.0283777419143212,0.018788197513266
0.101740334696353,0.0449566833107717,0.119672181769783
0.0754169516092846,0.0189157300452715,0.0890256660740435
0.0857559032966902,0.0603306329178799,0.0972665134234258
0.086978639956547,0.0479991562260428,0.100338292980704
0.0878780414001925,0.0581662123716673,0.100256165035553
0.0821149610063476,0.0533989850845882,0.0934329149644646
0.0452635146877929,0.0414028838582133,0.0475520128985586
0.0819073292882196,0.0552267501855878,0.0929437048782168
0.167937991183043,0.225169246884978,0.182777167482077
0.175876625606282,0.204346891868887,0.195510015718449
0.0471973350526338,0.0546549281857107,0.0484232406509182
0.182285637860571,0.255398449372253,0.197529300898553
0.0752505392951451,0.0184164931028531,0.0888726525516137
0.0842490589381061,0.0606065087915036,0.0952971715540378
0.170727176702331,0.194465213497589,0.190097599414425
0.116354036178525,0.107026545148158,0.114457049847359
0.115767738212903,0.0571634866016707,0.136206614178551
0.0578436047976472,0.0786645414250469,0.0591774662312401
0.0688478583287978,0.0600045458245943,0.0755853470099802
0.0379184340866849,0.0102077654645841,0.0419132722205415
0.0991473190157389,0.0869558536590021,0.11122890725731
0.161013562255776,0.201723517237866,0.176735554777199
0.0338601266186889,0.0463536296704789,0.0312200422116253
0.174467930842112,0.235131277442971,0.189953245650248
0.179270851361846,0.25620366090522,0.193558355608162
0.0692892197857558,0.0122493185575009,0.0819651378220021
0.0785425873248728,0.0807083269269559,0.0855195673031459
0.112492174494744,0.0452827704040572,0.133444801793917
0.118479996102468,0.161546596809693,0.12304805305273
0.109498159326885,0.0543894071354889,0.128490085423597
0.0537749983997528,0.0564949243504786,0.0507658606252362
0.107479345322757,0.0301743418471709,0.128844096971788
0.0889318587635597,0.0490610430562546,0.0821871874718
0.161834032864788,0.198548319683422,0.178176056454429
0.0844334496795415,0.0369558536590021,0.0984128216244141
0.0767273938595112,0.0709798438422793,0.0843718429875744
0.15733910116799,0.182787716939965,0.174320049791789
0.0948993868476109,0.0869558536590021,0.105771816779442
0.0772946320407297,0.0208143454322628,0.0912067206485145
0.0404952394552212,0.0386629952458629,0.0363848157397982
0.0709486678441524,0.00975881091800275,0.084400087898735
0.12364832574182,0.0754953339782639,0.144099017611806
0.164495748933497,0.23962979479486,0.176594956271996
0.110981253686274,0.0393613307652965,0.132224564417619
0.0939217583986254,0.0821557553583738,0.105100181076939
0.089106332164118,0.0669042467432116,0.100770485012434
0.089031311900195,0.0597588109180028,0.101543857618416
0.0696063673136108,0.0129440080106738,0.0822880021766258
0.0803556103178716,0.0252358418347765,0.0946008077359567
0.0799427505573543,0.0327498800198727,0.0931558153263276
0.104500457376975,0.0393613307652965,0.123899033211206
0.0718138391161022,0.0139647845571322,0.0849995731428792
0.176325889527711,0.255386103998751,0.189874634750727
0.0640618276608629,0.057717257825086,0.0697154004564778
0.0677935949984203,0.0152312960101821,0.0796808206830458
0.0689133598154876,0.0183338373309919,0.0807416790931
0.0774576552966035,0.113325677163133,0.0794591698965637
0.122757883466245,0.0592050396945875,0.144937979462479
0.0450234146282042,0.00612465927875044,0.051537657761494
0.153072823147445,0.189361330765297,0.168039246816144
0.0342807012221961,0.0434594041952388,0.0312544669734331
0.0837385206316804,0.0604635710855781,0.0946587088622711
0.0153532166397827,0.00955559127801302,0.0130043314669627
0.111454646178765,0.0495690962298806,0.131590210471141
0.178693664733371,0.24575445407361,0.194088759199372
0.173378710700696,0.238562209442233,0.188136367708465
0.0766405751762262,0.0604535003711756,0.085541585082956
0.0703205604450886,0.00816621237166725,0.0837870441671329
0.0887237740924447,0.0618003640109196,0.100900281126675
0.171153126724139,0.210797638240923,0.18865680114671
0.162028546837012,0.200263785683053,0.178217130474096
0.0727689712210776,0.0112285420110425,0.0865596373267982
0.090907633218355,0.0688654476494345,0.102845801149889
0.0475675147396556,0.0322561264732071,0.0421078141006902
0.180881770843159,0.227087932524599,0.199171802874649
0.160452108688533,0.174621504568298,0.179313160184572
0.105344798889963,0.0978409093506544,0.103216146609792
0.132348761739894,0.155133495964879,0.135019559516789
0.10791867336909,0.0333595389398419,0.129020773865736
0.0845110946609089,0.0603306329178799,0.0956673745755746
0.0474363323180423,0.0168942472049843,0.0533265223486177
0.0877393430098587,0.0644137391037135,0.0993175336252577
0.109698409940569,0.0485483196834222,0.129458317617375
0.0386467799443751,0.0340883689064153,0.034128359600162
0.136422060913942,0.086274921442725,0.159196651222521
0.059510971812011,0.0694682251575028,0.0576191171879162
0.0785492853662274,0.0315336509626597,0.0915137455746824
0.091318163642694,0.0655573831034677,0.103775847329525
0.0961614235287233,0.0532032478691329,0.111501476781382
0.128173547111167,0.173846462928431,0.137940963030105
0.0891809634157221,0.0602077654645841,0.101681459848432
0.152801241791248,0.183236671486546,0.168435858348396
0.165064109194299,0.204795846415468,0.181565109130919
0.108079075650466,0.0408310618583363,0.128317395421434
0.0396218658414516,0.0260064966143961,0.042178547707693
0.103235635634821,0.0670451649729693,0.118904490229205
0.118091110074617,0.0794499565757898,0.112697621788922
0.116049883681974,0.0561427100552123,0.136693320908
0.102233278111839,0.0355239594860545,0.121453597021493
0.0322693105529379,0.0118003640109196,0.0344622942599335
0.054065494863013,0.0810254458786059,0.0540188386765661
0.116975634865743,0.168945799836128,0.124152118049804
0.0921758038529091,0.066006337650049,0.104822964639186
0.0728130816443494,0.0220506447421055,0.0852990302116696
0.0798449347488824,0.0146594740103051,0.095232132634821
0.183100446448652,0.231619993257014,0.201470370962217
0.158791908596712,0.186667603485809,0.17571413120306
0.0467750113265866,0.0453266171489107,0.0429700682531754
0.0990469820490542,0.0718857596597329,0.112934351419743
0.162874608990083,0.18964958093849,0.180595989045542
0.113198724221189,0.056960266961681,0.132931075804775
0.15596638592323,0.217989925723366,0.16438652155539
0.0315330680859752,0.0388745392986231,0.0302209967866125
0.107741801534323,0.0317669403935064,0.128987408246621
0.109997462293815,0.0526314258692558,0.129345495775815
0.0946432001714427,0.0231517734752578,0.11320898179388
0.0950827788955841,0.0231517734752578,0.113773684989421
0.153775561798113,0.184257448033004,0.169563265383744
0.165592305346378,0.193893391497711,0.183570708309397
0.0835199692961905,0.0347289187697331,0.0975103863690561
0.102879367660137,0.0735915645843819,0.0979975750459466
0.0731888606877129,0.0138419171038364,0.0867809450677244
0.160991437997899,0.210187979320954,0.175676833080517
0.0968139132326908,0.0943448631579856,0.107331911017913
0.0856107441956949,0.100584705855038,0.0854049683917157
0.0903493117473906,0.0581461421190376,0.10343331638642
0.146546620254476,0.16180036401092,0.163010123072416
0.0797307505462358,0.055103882732292,0.0901625264878927
0.0737536561170349,0.0489972742300035,0.083227374427113
0.093353512298821,0.0264598380212246,0.111149529223161
0.150568830687231,0.17972538730059,0.165995395415483
0.165975235650226,0.217413767332857,0.181199722819959
0.125891675644281,0.08112843012315,0.146295264695354
0.0349591476963841,0.0214363074756265,0.0367448903512083
0.131271397151349,0.087044399436281,0.152486208549495
0.0530563907718432,0.0665681601116988,0.0544999687224652
0.0874402906566128,0.0603306329178799,0.0994303554668184
0.178368211434196,0.247380596000472,0.193472731755583
0.0743755559437459,0.0118003640109196,0.0885539279505478
0.114682834976215,0.025561928928062,0.138659459443129
0.105986364087038,0.109818737566892,0.117231776268649
0.0773296261423687,0.0217245576488199,0.0911408840676798
0.0786025286851827,0.0349143005660853,0.091170649532618
0.104101696136089,0.0224570840220849,0.125444361993681
0.0911062897491424,0.0622493185575009,0.103906324085236
0.150764429093976,0.152303988215746,0.169584420787231
0.0673073573753406,0.0135158300105509,0.0792649849453838
0.0885917331760537,0.0597588109180028,0.100979154422874
0.164671301712394,0.186299001125921,0.183311938522664
0.0872366515397573,0.0540831061858336,0.0999292042542371
0.0734601814617349,0.0199657946360623,0.0863840939342346
0.0936384215631339,0.0759608591212756,0.105490240264253
0.0756123321621758,0.0144137391037135,0.0898246462607297
0.169144998387252,0.20103882732292,0.187264915279812
0.0689398357923047,0.00669648127862754,0.0821921979346113
0.11319721094327,0.0342574480330045,0.135692533717173
0.0896596699770671,0.0581662123716673,0.102544927651611
0.0776097580516772,0.0142908716504177,0.0924055876095005
0.0842820632053742,0.055103882732292,0.0960093536007018
0.101946552753422,0.0838935240196269,0.115197681373152
0.0579332650598153,0.0427120529302155,0.0636688083258268
0.120037640656251,0.0532032478691329,0.142173971533473
0.170465824653272,0.218193487319233,0.186873633485004
0.165664356583995,0.194588080950884,0.183578710613809
0.170826603373844,0.208756085148006,0.18848583329758
0.0802096483237549,0.0199665763825868,0.0950546766259887
0.0888652350100413,0.0411718980125339,0.103592918722182
0.0921043340825887,0.0756414993682315,0.103558353087188
0.0902785796297489,0.0552448009620497,0.103695603770433
0.0879576720180084,0.0597588109180028,0.100164610082003
0.122250111824954,0.0625131042405544,0.143883012710178
0.181587624772626,0.242649609167633,0.198184398097066
0.169114356004553,0.196955721137087,0.187722549005475
0.115217731373592,0.039035243672011,0.13770663147258
0.0723646452335284,0.00975881091800275,0.0862191180580244
0.0937065629484452,0.0615542738191533,0.107331356811855
0.123059134958455,0.0739495442380963,0.143530270369368
0.108365685507969,0.099930002636708,0.121492026075016
0.0955763037783673,0.074048900821896,0.108212458355908
0.078627621907489,0.0192116761715249,0.0931142191398463
0.0981641581023381,0.0690686672894242,0.112143133197075
0.115345865651052,0.0399331527651736,0.137761944621174
0.0774435886642943,0.0225799514753807,0.0911831665085138
0.0476180267517093,0.0452916466284469,0.0437409511287215
0.188348090962324,0.231619993257014,0.208211738237724
0.0749419255402582,0.00873803437154435,0.0896542613378455
0.162848466639946,0.189361330765297,0.180597491370569
0.097078294925773,0.0828727474731685,0.109067941399759
0.0899824466568946,0.0746207228217731,0.100956727776654
0.077357162238025,0.0122493185575009,0.0923295904991429
0.106369487168038,0.110352376356109,0.105681235400116
0.0885167129121307,0.0526133750927939,0.101752527028856
0.0853909558241529,0.0536341516392523,0.0976127850638825
0.165440575172481,0.194465213497589,0.183306186150981
0.117678689357671,0.0495690962298806,0.139585904710397
0.088422771510973,0.0725791697288562,0.099201595996618
0.0886832713118325,0.0581662123716673,0.101290600687863
0.108621662697567,0.0250704591148789,0.130932818734929
0.124251330936317,0.0738266767848005,0.14507677606583
0.171291574436664,0.207735308601548,0.189207406255413
0.121778062737552,0.0562655775085081,0.144037049613494
0.160605102410735,0.179153565300712,0.178958057617935
0.117592197832795,0.046672149310403,0.139827411960254
0.166618038487691,0.172579951475381,0.187482698458801
0.125090357836162,0.0886090182484013,0.144355312642903
0.167767445120119,0.205693755508631,0.184928645630935
0.0716532344753819,0.00681934873192333,0.0856630000931419
0.081013284152498,0.01919153474272,0.0961814030198673
0.0731779075625197,0.00714543582520885,0.0875819742480033
0.12837026999737,0.0671727107727748,0.151178081108234
0.0834158445187333,0.0400181832983773,0.0967328101246291
0.0954911487828023,0.0828727474731685,0.107029019929031
0.0734245496171904,0.0107795874644612,0.0874564707490916
0.105235494813183,0.0698664380522627,0.121130194786163
0.155499454864387,0.213288145880421,0.168244222796035
0.0705640311141091,0.00567570473216913,0.0844029640845765
0.0819258663568112,0.0155573831034677,0.0977960997109111
0.100536918135346,0.0961428425771278,0.111895804381153
0.0745718663582114,0.0139647845571322,0.0885426627226846
0.0897169336163421,0.0722137238768358,0.100908618905795
0.0848382287042437,0.0349143005660853,0.09918131868882
0.0983210249031844,0.0838935240196269,0.11054016031921
0.114412704073529,0.163635592373293,0.119562515492757
0.0755407339617113,0.0102077654645841,0.0902446217519494
0.193451607358457,0.236567465155484,0.214165742346757
0.0840715159367675,0.0603306329178799,0.0951026713800331
0.119036553367299,0.0475275431369638,0.141578778904659
0.0788959016131762,0.0250696773683544,0.0927458239501712
0.0847295520992027,0.069516840089481,0.0948298639891016
0.0788369560883225,0.0158834701967532,0.0937882509311363
0.0936675052211694,0.0664552921966303,0.106684626289719
0.082617502365521,0.0629239377580441,0.0929191194212934
0.119570841612869,0.0520596038693787,0.141713504948833
0.0945388809299091,0.0658834701967532,0.107873638444726
0.0778003653849696,0.0148626936502948,0.0925808480739609
0.0905030565529974,0.0705809136490658,0.102117255579522
0.130726562498953,0.0892611924349724,0.151516459220993
0.0567864921748302,0.0566964812786275,0.0604934169986863
0.179006387137625,0.212674193420886,0.198517047808776
0.078783275620562,0.0359350771125437,0.0912785958326023
0.0719912123064867,0.00918698891812566,0.0858089913651798
0.0369200747835091,0.0247523041380556,0.031404289289144
0.0914501602659871,0.0662101261037389,0.103865964003387
0.112383947002671,0.119967145196287,0.124215136893076
0.0780657087440894,0.0349143005660853,0.0904810257644116
0.0923695291896114,0.0535519935049161,0.106587784081327
0.086866046298636,0.0420597363912941,0.100916600010334
0.0822303437123335,0.038037170181994,0.0954509910718827
0.119201016328487,0.0586757329613123,0.140433090702048
0.114164941652421,0.121680691821993,0.126294511123175
0.0916514008025906,0.0676190776251893,0.103952988421673
0.173103473383376,0.228108709071058,0.189055191987104
0.012698867151134,0.00983165401793079,0.00956082859593421
0.0892717327379323,0.0727453341952784,0.100271985275424
0.10268418018425,0.0945673001279053,0.114846052751226
0.072633055204075,0.00975881091800275,0.0865639299421276
0.0935917824578082,0.0691922904227142,0.106254200108865
0.103834346287182,0.137282509565988,0.111124286241137
0.103189113931776,0.0260912356613373,0.123829665302637
0.159044723549852,0.183808493486423,0.176386921740674
0.0832548548227979,0.0816242867965804,0.091461673225975
0.0686302193261845,0.00975881091800275,0.0814217015144708
0.0786656650870635,0.0329098026467361,0.0914957462748871
0.0934845868716421,0.0688357331437522,0.106159892077042
0.154227766513355,0.180665811660354,0.170581364836169
0.11786665819925,0.0393613307652965,0.141069874068736
0.0698672462224227,0.00918698891812566,0.0830804461262458
0.123824037226483,0.164393740027259,0.133503972713084
0.0912605330404728,0.0653844912968041,0.103722856891341
0.0805272972072266,0.0142908716504177,0.0961535935837984
0.0745407709383592,0.0633929625572551,0.0824862860150787
0.104884183343293,0.114529523931593,0.115242463827837
0.107233092280406,0.0403821073117549,0.127285253028719
0.0904120365529789,0.0612285420110425,0.103138703850937
0.100021375655655,0.0868706101929741,0.112362136803962
0.0921413596055016,0.0869558536590021,0.102228727199636
0.0863196080205321,0.0574820912704218,0.0983374009778957
0.105219010184538,0.0322158949400877,0.125691866552551
0.0600383529481289,0.0638419171038364,0.0638011609000474
0.0859486414767187,0.0483868335635098,0.098967920873175
0.110344660832706,0.0438933914977115,0.130855122352715
0.120272504535713,0.0699424966993905,0.140438176260506
0.0785060159204804,0.0244484970715151,0.0923205691964049
0.109678080992936,0.0405049747650507,0.130411243303147
0.0970529809102489,0.106230373392228,0.106192316368948
0.0935519535600227,0.0661086372131901,0.106578378342948
0.107493016796448,0.0465067665905054,0.126873666579521
0.0874005439948416,0.0532560473786627,0.100240418233358
0.0385248725208221,0.0342574480330045,0.0397649880697433
0.0857722709975675,0.0404238408318323,0.0997106078572464
0.0880746595505467,0.104322812185691,0.0948905383629762
0.0636376350069147,0.0765161105247223,0.0668822542979695
0.150259028568964,0.13229050970631,0.171371213524665
0.0925967524865375,0.0849143005660853,0.103062245168923
0.0939805437507482,0.0663324247433345,0.107101725595097
0.0780907045254907,0.0448038884189693,0.0893093694143926
0.0667904773695616,0.00771725782508595,0.0793067829333856
