"code_muni","year","biome","LTA"
4127700,2001,4,3.88172387357225e-05
4127700,2002,4,5.6878507507963e-05
4127700,2003,4,4.64088808034305e-05
4127700,2004,4,4.55153705406316e-05
4127700,2005,4,4.46536218552687e-05
4127809,2001,4,0
4127809,2002,4,0.000304105423213381
4127809,2003,4,0.000924024640657084
4127809,2004,4,0.000519588485919152
4127809,2005,4,0.000631180307174416
4127858,2001,4,8.2788310290587e-05
4127858,2002,4,0.000331208081477188
4127858,2003,4,8.28225940036442e-05
4127858,2004,4,0
4127858,2005,4,0
4127908,2001,4,0
4127908,2002,4,0
4127908,2003,4,0.000219949411635324
4127908,2004,4,0
4127908,2005,4,0.000332409972299169
4127957,2001,4,0.000122115032360484
4127957,2002,4,0.000244349419670128
4127957,2003,4,0.000122234445666789
4127957,2004,4,0
4127957,2005,4,0
4127965,2001,4,0.000197680548234054
4127965,2002,4,0.000266081287833433
4127965,2003,4,0.000671050865655617
4127965,2004,4,0.000135327153393328
4127965,2005,4,6.82360968952576e-05
4128005,2001,4,0
4128005,2002,4,0
4128005,2003,4,0
4128005,2004,4,0
4128005,2005,4,0
4128104,2001,4,0.000149026537368404
4128104,2002,4,0.000368080094228504
4128104,2003,4,0.000145617940130224
4128104,2004,4,8.23604505116643e-05
4128104,2005,4,1.01907712375673e-05
4128203,2001,4,0
4128203,2002,4,1.97636270208309e-05
4128203,2003,4,0
4128203,2004,4,0
4128203,2005,4,0
4128302,2001,4,0.000412031314379893
4128302,2002,4,0
4128302,2003,4,0.000408329930583912
4128302,2004,4,0.000813338755591704
4128302,2005,4,0
4128401,2001,4,8.2767753683165e-05
4128401,2002,4,0
4128401,2003,4,0.000250292007341899
4128401,2004,4,0.000251193167545843
4128401,2005,4,0
4128559,2001,4,0
4128559,2002,4,0
4128559,2003,4,0
4128559,2004,4,0
4128559,2005,4,0.000105529759392149
4128609,2001,4,0
4128609,2002,4,0
4128609,2003,4,0
4128609,2004,4,0
4128609,2005,4,0.0001185536455246
4128500,2001,4,0
4128500,2002,4,0
4128500,2003,4,0.00010058844238797
4128500,2004,4,5.03702211252707e-05
4128500,2005,4,0.000100892902184331
4200408,2001,4,0
4200408,2002,4,0
4200408,2003,4,0
4200408,2004,4,0
4200408,2005,4,0.000141984949595343
4200507,2001,4,0
4200507,2002,4,0
4200507,2003,4,0
4200507,2004,4,0
4200507,2005,4,0.000329543582138738
4201901,2001,4,0
4201901,2002,4,0
4201901,2003,4,0
4201901,2004,4,0.000177935943060498
4201901,2005,4,0.000177841010136938
4202057,2001,4,0
4202057,2002,4,0
4202057,2003,4,0
4202057,2004,4,0.000139567341242149
4202057,2005,4,0
4202008,2001,4,0
4202008,2002,4,0
4202008,2003,4,1.16344005956813e-05
4202008,2004,4,0
4202008,2005,4,0.000344341500683303
4212809,2001,4,0.000253378378378378
4212809,2002,4,8.01731740559609e-05
4212809,2003,4,0.000458400183360073
4212809,2004,4,0.000145900204260286
4212809,2005,4,0.000209277990931287
4202156,2001,4,0
4202156,2002,4,0.000376506024096386
4202156,2003,4,0
4202156,2004,4,0
4202156,2005,4,0
4202404,2001,4,3.662735330745e-06
4202404,2002,4,0
4202404,2003,4,0
4202404,2004,4,0
4202404,2005,4,4.45793254805137e-05
4202537,2001,4,0
4202537,2002,4,0
4202537,2003,4,0.000446030330062444
4202537,2004,4,0
4202537,2005,4,0
4202800,2001,4,0
4202800,2002,4,0
4202800,2003,4,0
4202800,2004,4,0
4202800,2005,4,0
4202909,2001,4,0
4202909,2002,4,0
4202909,2003,4,1.14974245768948e-05
4202909,2004,4,0
4202909,2005,4,1.07654214662504e-05
4203204,2001,4,0
4203204,2002,4,0
4203204,2003,4,0
4203204,2004,4,0
4203204,2005,4,7.52615338300595e-05
4203501,2001,4,0
4203501,2002,4,9.64041260965969e-05
4203501,2003,4,9.73994350832765e-05
4203501,2004,4,0
4203501,2005,4,0
4204103,2001,4,0
4204103,2002,4,0
4204103,2003,4,0.000195771339075959
4204103,2004,4,0
4204103,2005,4,0
4204202,2001,4,1.94342054972889e-05
4204202,2002,4,0
4204202,2003,4,6.18586036038822e-06
4204202,2004,4,6.05077813006753e-06
4204202,2005,4,5.91964671548402e-06
4204608,2001,4,0
4204608,2002,4,0
4204608,2003,4,5.52501450316307e-06
4204608,2004,4,0
4204608,2005,4,0
4205407,2001,4,8.35968957686038e-06
4205407,2002,4,5.45217623614466e-06
4205407,2003,4,2.40276157396902e-05
4205407,2004,4,4.18473513242071e-05
4205407,2005,4,5.12522198617728e-06
4205605,2001,4,0
4205605,2002,4,0
4205605,2003,4,0.000244738130200685
4205605,2004,4,0
4205605,2005,4,0
4206405,2001,4,0
4206405,2002,4,0
4206405,2003,4,0.000180082838105529
4206405,2004,4,0
4206405,2005,4,0
4206702,2001,4,9.69180073657686e-05
4206702,2002,4,0
4206702,2003,4,0
4206702,2004,4,0
4206702,2005,4,0
4207304,2001,4,0
4207304,2002,4,0
4207304,2003,4,0
4207304,2004,4,2.68341115225675e-05
4207304,2005,4,0
4207858,2001,4,0
4207858,2002,4,0
4207858,2003,4,0.000438788942518649
4207858,2004,4,0
4207858,2005,4,0
4208203,2001,4,0
4208203,2002,4,0
4208203,2003,4,0
4208203,2004,4,6.04152947360154e-06
4208203,2005,4,1.18266217255041e-05
4208302,2001,4,0
4208302,2002,4,3.25648039598802e-05
4208302,2003,4,0
4208302,2004,4,0
4208302,2005,4,0.000462647979316914
4208906,2001,4,0
4208906,2002,4,1.69041702588028e-05
4208906,2003,4,0
4208906,2004,4,0
4208906,2005,4,0
4209102,2001,4,0
4209102,2002,4,6.41563018596773e-06
4209102,2003,4,2.10659363808721e-06
4209102,2004,4,2.07546386617409e-06
4209102,2005,4,0
4209177,2001,4,0
4209177,2002,4,0
4209177,2003,4,0
4209177,2004,4,0.000447027268663388
4209177,2005,4,0
4209409,2001,4,0
4209409,2002,4,0
4209409,2003,4,0
4209409,2004,4,0
4209409,2005,4,1.94798870166553e-05
4209706,2001,4,8.35561497326203e-05
4209706,2002,4,0
4209706,2003,4,0
4209706,2004,4,0
4209706,2005,4,0
4210001,2001,4,0
4210001,2002,4,0
4210001,2003,4,0
4210001,2004,4,0
4210001,2005,4,0
4210100,2001,4,1.94491986930138e-05
4210100,2002,4,0
4210100,2003,4,0
4210100,2004,4,0
4210100,2005,4,0
4210506,2001,4,0
4210506,2002,4,0
4210506,2003,4,0
4210506,2004,4,0
4210506,2005,4,9.63623223319682e-05
4210605,2001,4,0
4210605,2002,4,0
4210605,2003,4,0
4210605,2004,4,0
4210605,2005,4,7.18752246100769e-05
4211306,2001,4,0
4211306,2002,4,0
4211306,2003,4,0
4211306,2004,4,0
4211306,2005,4,1.9552253397204e-05
4211504,2001,4,0
4211504,2002,4,0
4211504,2003,4,0
4211504,2004,4,0
4211504,2005,4,8.87705281846427e-05
4212007,2001,4,0
4212007,2002,4,0.000120554550934298
4212007,2003,4,0
4212007,2004,4,0
4212007,2005,4,0
4212106,2001,4,0
4212106,2002,4,6.1020258725897e-05
4212106,2003,4,0
4212106,2004,4,0
4212106,2005,4,0
4213500,2001,4,8.6647604193744e-05
4213500,2002,4,0
4213500,2003,4,0
4213500,2004,4,0
4213500,2005,4,0
4214102,2001,4,0
4214102,2002,4,0
4214102,2003,4,0
4214102,2004,4,0
4214102,2005,4,0
4214607,2001,4,0
4214607,2002,4,0
4214607,2003,4,0
4214607,2004,4,0
4214607,2005,4,0.000141783638168155
4214805,2001,4,0
4214805,2002,4,1.82338675856536e-05
4214805,2003,4,0
4214805,2004,4,0
4214805,2005,4,0
4215554,2001,4,0.000380952380952381
4215554,2002,4,0
4215554,2003,4,0
4215554,2004,4,0
4215554,2005,4,0
4216701,2001,4,0
4216701,2002,4,0
4216701,2003,4,7.15563506261181e-05
4216701,2004,4,0
4216701,2005,4,0
4217204,2001,4,2.98462915982689e-05
4217204,2002,4,0
4217204,2003,4,5.83498657953087e-05
4217204,2004,4,0
4217204,2005,4,5.706948209445e-05
4218202,2001,4,0
4218202,2002,4,3.1646571094022e-05
4218202,2003,4,0
4218202,2004,4,0
4218202,2005,4,0
4218707,2001,4,0
4218707,2002,4,0
4218707,2003,4,0
4218707,2004,4,0
4218707,2005,4,1.04935097642108e-05
4219002,2001,4,0
4219002,2002,4,0
4219002,2003,4,5.12295081967213e-05
4219002,2004,4,0
4219002,2005,4,0
4219358,2001,4,0
4219358,2002,4,0
4219358,2003,4,0
4219358,2004,4,0
4219358,2005,4,0
4219507,2001,4,0
4219507,2002,4,5.03829101168884e-05
4219507,2003,4,0
4219507,2004,4,0
4219507,2005,4,0
4300109,2001,4,0
4300109,2002,4,0
4300109,2003,4,5.71591883395256e-05
4300109,2004,4,0
4300109,2005,4,0
4300802,2001,4,0
4300802,2002,4,7.61150860100472e-05
4300802,2003,4,0
4300802,2004,4,0
4300802,2005,4,0
4303301,2001,4,0
4303301,2002,4,0
4303301,2003,4,0
4303301,2004,4,0
4303301,2005,4,0.00019387359441644
4303707,2001,4,0.000142775556824672
4303707,2002,4,0
4303707,2003,4,0
4303707,2004,4,0
4303707,2005,4,0
4304606,2001,5,0
4304606,2002,5,3.15434526832438e-06
4304606,2003,5,0
4304606,2004,5,0
4304606,2005,5,0
4305108,2001,4,0
4305108,2002,4,0
4305108,2003,4,2.51434433442791e-06
4305108,2004,4,7.38730663724877e-06
4305108,2005,4,2.41407696560182e-06
4305306,2001,4,0
4305306,2002,4,0
4305306,2003,4,0
4305306,2004,4,0
4305306,2005,4,0
4305405,2001,4,0
4305405,2002,4,0
4305405,2003,4,0
4305405,2004,4,0
4305405,2005,4,0.000232666356444858
4306932,2001,4,0
4306932,2002,4,0
4306932,2003,4,0
4306932,2004,4,0.000105285323225942
4306932,2005,4,0
4311270,2001,4,0
4311270,2002,4,0
4311270,2003,4,0
4311270,2004,4,0
4311270,2005,4,0.000609384521633151
4313300,2001,4,0
4313300,2002,4,0
4313300,2003,4,0
4313300,2004,4,0
4313300,2005,4,0
4313706,2001,4,0
4313706,2002,4,0
4313706,2003,4,0
4313706,2004,4,0
4313706,2005,4,0
4314100,2001,4,0
4314100,2002,4,0
4314100,2003,4,0
4314100,2004,4,5.5505600515092e-06
4314100,2005,4,0
4314506,2001,5,0
4314506,2002,5,0
4314506,2003,5,0
4314506,2004,5,0
4314506,2005,5,7.4643576920206e-05
4314902,2001,5,0
4314902,2002,5,9.9965012245714e-06
4314902,2003,5,9.9540124624236e-06
4314902,2004,5,4.95682955516703e-06
4314902,2005,5,1.41068694105938e-06
4315354,2001,4,0
4315354,2002,4,0
4315354,2003,4,0
4315354,2004,4,0
4315354,2005,4,0.000270489586150933
4315602,2001,5,0
4315602,2002,5,0
4315602,2003,5,0
4315602,2004,5,5.11048876714569e-06
4315602,2005,5,0
4315958,2001,4,0
4315958,2002,4,0.000353356890459364
4315958,2003,4,0
4315958,2004,4,0
4315958,2005,4,0
4316709,2001,4,0
4316709,2002,4,0.000101389029706986
4316709,2003,4,0
4316709,2004,4,0
4316709,2005,4,0
4316808,2001,4,0
4316808,2002,4,8.86705622600353e-06
4316808,2003,4,0
4316808,2004,4,0
4316808,2005,4,0
4316907,2001,4,3.98573108272385e-06
4316907,2002,4,0
4316907,2003,4,0
4316907,2004,4,0
4316907,2005,4,0
4317251,2001,4,0
4317251,2002,4,0.000559284116331096
4317251,2003,4,0
4317251,2004,4,0
4317251,2005,4,0
4317707,2001,5,0.000236313509255612
4317707,2002,5,7.99744081893794e-05
4317707,2003,5,0
4317707,2004,5,0
4317707,2005,5,0
4318309,2001,5,0
4318309,2002,5,0
4318309,2003,5,0
4318309,2004,5,0
4318309,2005,5,1.62657167488085e-05
4318705,2001,5,0
4318705,2002,5,0
4318705,2003,5,4.86452303351656e-06
4318705,2004,5,0
4318705,2005,5,0
4318903,2001,4,2.70007560211686e-05
4318903,2002,4,0
4318903,2003,4,0
4318903,2004,4,0
4318903,2005,4,0
4319158,2001,5,0
4319158,2002,5,0
4319158,2003,5,0.000133262260127932
4319158,2004,5,0
4319158,2005,5,0
4321402,2001,4,0
4321402,2002,4,0
4321402,2003,4,0
4321402,2004,4,0
4321402,2005,4,7.02345835089198e-05
4322400,2001,5,0
4322400,2002,5,0
4322400,2003,5,0
4322400,2004,5,7.77375270137906e-06
4322400,2005,5,0
4323804,2001,5,0
4323804,2002,5,0
4323804,2003,5,0
4323804,2004,5,9.49036727721363e-05
4323804,2005,5,9.09752547307133e-05
5000203,2001,3,0
5000203,2002,3,8.33541718763024e-05
5000203,2003,3,0
5000203,2004,3,0
5000203,2005,3,0
5000252,2001,3,0.00155159038013964
5000252,2002,3,0.000505561172901921
5000252,2003,3,0.000741656365883807
5000252,2004,3,0
5000252,2005,3,0
5000609,2001,4,0.00019485580670304
5000609,2002,4,0.000159713792883153
5000609,2003,4,0.0001885310290652
5000609,2004,4,0
5000609,2005,4,9.1263081041616e-05
5000708,2001,3,0.000301802190221609
5000708,2002,3,0.000214445016297821
5000708,2003,3,4.26639361747515e-05
5000708,2004,3,0.000212197088655944
5000708,2005,3,0.000295520749778359
5000856,2001,4,0
5000856,2002,4,0
5000856,2003,4,0.000246852628980499
5000856,2004,4,0.00036201279111862
5000856,2005,4,0
5000906,2001,3,0
5000906,2002,3,0.000128899200824955
5000906,2003,3,0
5000906,2004,3,0
5000906,2005,3,0
5001003,2001,3,5.18510836876491e-05
5001003,2002,3,0
5001003,2003,3,0
5001003,2004,3,0
5001003,2005,3,0
5001102,2001,3,0.00087098287067021
5001102,2002,3,0.000489247670513932
5001102,2003,3,0.000243594570055584
5001102,2004,3,0.000154351612974356
5001102,2005,3,0.000131743626902049
5001243,2001,4,0.000353190487402873
5001243,2002,4,0
5001243,2003,4,0.000111957008508733
5001243,2004,4,0
5001243,2005,4,0.000106643915964594
5001508,2001,3,0
5001508,2002,3,0.000151011778918756
5001508,2003,3,0
5001508,2004,3,0
5001508,2005,3,0
5001904,2001,3,0
5001904,2002,3,5.76169624337405e-05
5001904,2003,3,0
5001904,2004,3,0
5001904,2005,3,0
5002001,2001,4,9.14996797511209e-05
5002001,2002,4,0.000273922571219869
5002001,2003,4,9.11078717201166e-05
5002001,2004,4,9.09090909090909e-05
5002001,2005,4,0
5002100,2001,3,0.000400551871467355
5002100,2002,3,0
5002100,2003,3,0
5002100,2004,3,4.37483594365211e-05
5002100,2005,3,0
5002159,2001,3,0.0031615925058548
5002159,2002,3,0.00329644454909348
5002159,2003,3,0.00414299242424242
5002159,2004,3,0.00166626993572959
5002159,2005,3,0.00251316419339397
5002209,2001,3,0.00203769740193581
5002209,2002,3,0.0012274730792836
5002209,2003,3,0.0002750123755569
5002209,2004,3,0.000162663341105026
5002209,2005,3,0.000160393498716852
5002308,2001,3,8.16526496284804e-05
5002308,2002,3,0
5002308,2003,3,0
5002308,2004,3,0
5002308,2005,3,0
5002407,2001,4,4.59326627164577e-05
5002407,2002,4,8.97988505747126e-05
5002407,2003,4,8.7800166820317e-05
5002407,2004,4,4.293688278231e-05
5002407,2005,4,4.20150413848158e-05
5002605,2001,3,0.000118525542254356
5002605,2002,3,5.93084633177154e-05
5002605,2003,3,0
5002605,2004,3,7.13877784123358e-05
5002605,2005,3,7.15000715000715e-05
5002704,2001,3,9.65971839758248e-05
5002704,2002,3,4.53458185487071e-05
5002704,2003,3,3.76104283967092e-05
5002704,2004,3,4.2452959382104e-05
5002704,2005,3,3.36688093496937e-05
5002803,2001,3,0.000417101147028154
5002803,2002,3,0.000205170291341814
5002803,2003,3,0
5002803,2004,3,0.000198649185538339
5002803,2005,3,0
5002902,2001,3,0.000483278561763
5002902,2002,3,0
5002902,2003,3,0.000383840322425871
5002902,2004,3,0.000334640022946744
5002902,2005,3,0
5002951,2001,3,0
5002951,2002,3,0
5002951,2003,3,6.93192846249827e-05
5002951,2004,3,0
5002951,2005,3,0
5003157,2001,4,0.000678221552373775
5003157,2002,4,0.000522856289214222
5003157,2003,4,7.40302043233639e-05
5003157,2004,4,0
5003157,2005,4,0
5003207,2001,6,7.07149279212842e-05
5003207,2002,6,1.00266709447129e-05
5003207,2003,6,0
5003207,2004,6,3.95077336388598e-05
5003207,2005,6,3.92141484647661e-05
5003256,2001,3,0.00042863266180883
5003256,2002,3,0.000238649245271762
5003256,2003,3,0.000232612235403582
5003256,2004,3,0.000171144959780934
5003256,2005,3,5.56606924190137e-05
5003306,2001,3,0.000377477194086191
5003306,2002,3,0.00037619913474199
5003306,2003,3,3.12421894526368e-05
5003306,2004,3,9.34026588623556e-05
5003306,2005,3,6.20559123770517e-05
5003454,2001,4,0.000255907190992067
5003454,2002,4,8.47816871555744e-05
5003454,2003,4,0.000252780586450961
5003454,2004,4,0.000334980319906205
5003454,2005,4,0.000249708673214583
5003488,2001,3,0.000206568890725057
5003488,2002,3,0.00132924335378323
5003488,2003,3,0.000607348921955664
5003488,2004,3,0.000300661455201443
5003488,2005,3,0
5003504,2001,3,0.00020329335230738
5003504,2002,3,0.000200803212851406
5003504,2003,3,0.000198333994446648
5003504,2004,3,0.000195924764890282
5003504,2005,3,0
5003702,2001,3,5.79871500475495e-06
5003702,2002,3,0
5003702,2003,3,1.67988173632576e-05
5003702,2004,3,1.65108228443745e-05
5003702,2005,3,3.78773531305632e-05
5003751,2001,4,8.76501007976159e-05
5003751,2002,4,8.72219799389446e-05
5003751,2003,4,0
5003751,2004,4,0
5003751,2005,4,8.59328005499699e-05
5003801,2001,4,0
5003801,2002,4,0
5003801,2003,4,0
5003801,2004,4,5.12242598094458e-05
5003801,2005,4,0
5004007,2001,4,0
5004007,2002,4,0
5004007,2003,4,0
5004007,2004,4,0
5004007,2005,4,9.80007840062721e-05
5004106,2001,3,0.00247371675943105
5004106,2002,3,0.000890154886950329
5004106,2003,3,0.000807319698600646
5004106,2004,3,0.0003616309556098
5004106,2005,3,0
5004304,2001,4,0.000425592282593276
5004304,2002,4,0.00028137310073157
5004304,2003,4,0
5004304,2004,4,0.000138350857775318
5004304,2005,4,0
5004403,2001,3,0
5004403,2002,3,0
5004403,2003,3,0
5004403,2004,3,0.000376411543287328
5004403,2005,3,0
5004502,2001,3,0
5004502,2002,3,5.47585149490746e-05
5004502,2003,3,0
5004502,2004,3,0.000105102737926323
5004502,2005,3,0
5004601,2001,4,0.000121410793419535
5004601,2002,4,5.9694364851958e-05
5004601,2003,4,0
5004601,2004,4,0.000404203718674212
5004601,2005,4,0.000113623451880468
5004700,2001,4,0
5004700,2002,4,0.000223974198172371
5004700,2003,4,0
5004700,2004,4,8.91464229997771e-05
5004700,2005,4,0
5004809,2001,4,0.000309358081979892
5004809,2002,4,0.000301977955609241
5004809,2003,4,0
5004809,2004,4,0
5004809,2005,4,0.000140765765765766
5005004,2001,3,0.000343229792345976
5005004,2002,3,0.000298189563365282
5005004,2003,3,0.000169176112332939
5005004,2004,3,0.000209951711106446
5005004,2005,3,8.33854492391078e-05
5005152,2001,4,0
5005152,2002,4,0.000377643504531722
5005152,2003,4,0
5005152,2004,4,0
5005152,2005,4,0
5005202,2001,6,0
5005202,2002,6,0
5005202,2003,6,0
5005202,2004,6,0
5005202,2005,6,5.58846540739913e-05
5005251,2001,4,0.000173190162798753
5005251,2002,4,0
5005251,2003,4,0
5005251,2004,4,0
5005251,2005,4,0
5005400,2001,3,0.00046306190781506
5005400,2002,3,0.00109596547708747
5005400,2003,3,0.000692338124752736
5005400,2004,3,0.000222377533515471
5005400,2005,3,3.06541597694807e-05
5005608,2001,6,0.000670353611530082
5005608,2002,6,0.000248807795977607
5005608,2003,6,0.000123132490559842
5005608,2004,6,0.00012187195320117
5005608,2005,6,0
5005681,2001,4,6.16750955963982e-05
5005681,2002,4,0.000122376552652512
5005681,2003,4,0
5005681,2004,4,0.00012045290291496
5005681,2005,4,5.97585753555635e-05
5005707,2001,4,0.000181196935183268
5005707,2002,4,0.000252512499368719
5005707,2003,4,0.00029570488652325
5005707,2004,4,0.000360828462149094
5005707,2005,4,4.69935853755962e-05
5005806,2001,3,0.00168875032475968
5005806,2002,3,0.00124069478908189
5005806,2003,3,0.000459588996126321
5005806,2004,3,0.00013204806549584
5005806,2005,3,0.000265568981542956
5006200,2001,3,0.000347909864582776
5006200,2002,3,0.00013026939711323
5006200,2003,3,5.07511165245635e-05
5006200,2004,3,0.000197799480776363
5006200,2005,3,9.64343402685696e-05
5006259,2001,4,0.000155714730613516
5006259,2002,4,0.000957395883197702
5006259,2003,4,0.00147323620887216
5006259,2004,4,0.00117647058823529
5006259,2005,4,0.00138121546961326
5006309,2001,3,0.000126345580431597
5006309,2002,3,7.55153925541823e-05
5006309,2003,3,2.50739682062083e-05
5006309,2004,3,0.00012488136270543
5006309,2005,3,4.97586704483256e-05
5006358,2001,4,0.00121472621939824
5006358,2002,4,9.16422287390029e-05
5006358,2003,4,0.000539325842696629
5006358,2004,4,0.000440917107583774
5006358,2005,4,0.000173100225030293
5006408,2001,3,0.0019558214450069
5006408,2002,3,0.000463660600440478
5006408,2003,3,0.00163513197850969
5006408,2004,3,0.000941619585687382
5006408,2005,3,0.000474439568259993
5006606,2001,3,0.000186721023231207
5006606,2002,3,0.000106134578645723
5006606,2003,3,7.39021830704879e-05
5006606,2004,3,5.76543334438375e-05
5006606,2005,3,4.21964667491842e-05
5006903,2001,3,0
5006903,2002,3,0.000142106011084269
5006903,2003,3,0
5006903,2004,3,0
5006903,2005,3,0
5007109,2001,3,0
5007109,2002,3,0.000166537137781725
5007109,2003,3,0.000162716277051581
5007109,2004,3,0
5007109,2005,3,5.18349574953349e-05
5007208,2001,3,0.000166195778627223
5007208,2002,3,0.000120622411644083
5007208,2003,3,0
5007208,2004,3,3.77344251160334e-05
5007208,2005,3,3.66059008712204e-05
5007307,2001,3,0.000542593597395551
5007307,2002,3,0
5007307,2003,3,0
5007307,2004,3,0
5007307,2005,3,0.00018698578908003
5007406,2001,3,0.000428265524625268
5007406,2002,3,0.000266766259403511
5007406,2003,3,0.000478545222523529
5007406,2004,3,0.000158974087223783
5007406,2005,3,0.000105618926911703
5007554,2001,3,0
5007554,2002,3,0.000144237703735757
5007554,2003,3,0
5007554,2004,3,0
5007554,2005,3,0
5007695,2001,3,0.00011222714774704
5007695,2002,3,0
5007695,2003,3,0
5007695,2004,3,0.000102833050542444
5007695,2005,3,5.00100020004001e-05
5007703,2001,4,0.000446508305054474
5007703,2002,4,0.000178986933953821
5007703,2003,4,0.000448470714862319
5007703,2004,4,0.000449478604818411
5007703,2005,4,0.00018019641409136
5007901,2001,3,3.83715129887571e-05
5007901,2002,3,7.15589108733765e-05
5007901,2003,3,6.69904538603249e-05
5007901,2004,3,3.14633609162131e-05
5007901,2005,3,0
5007935,2001,6,0.000289911093931194
5007935,2002,6,0.000551419906258616
5007935,2003,6,0.000700525394045534
5007935,2004,6,0.000668672684720829
5007935,2005,6,0.000399776125369793
5007950,2001,4,0.00010991426687184
5007950,2002,4,0.000216333153055706
5007950,2003,4,0.000319386777387416
5007950,2004,4,0.000314399496960805
5007950,2005,4,0.000825508203487772
5008008,2001,3,0
5008008,2002,3,0
5008008,2003,3,0
5008008,2004,3,7.03581228452825e-05
5008008,2005,3,0
5008305,2001,3,4.79122248041588e-05
5008305,2002,3,1.1661943579517e-05
5008305,2003,3,5.6796237817207e-05
5008305,2004,3,4.42752147347915e-05
5008305,2005,3,3.23802739371175e-05
5008404,2001,4,0
5008404,2002,4,0.000168152009416513
5008404,2003,4,0
5008404,2004,4,0
5008404,2005,4,0
5100102,2001,3,0.000168435236651508
5100102,2002,3,0
5100102,2003,3,0
5100102,2004,3,0
5100102,2005,3,0.00017223561832587
5100201,2001,3,0.00120504851905879
5100201,2002,3,0.000915695012514498
5100201,2003,3,0.00164715571504206
5100201,2004,3,0.000794146009416303
5100201,2005,3,0.00158634647995186
5100250,2001,1,0.00185432119343279
5100250,2002,1,0.00188788846935812
5100250,2003,1,0.00212761562454814
5100250,2004,1,0.00176874665789149
5100250,2005,1,0.00186318871439979
5100300,2001,3,0.00205862977602108
5100300,2002,3,0.000795544948289578
5100300,2003,3,0.00153869826127096
5100300,2004,3,0.000893189430591738
5100300,2005,3,0.00115215669331029
5100359,2001,1,0.0102359965880011
5100359,2002,1,0.00752485890889546
5100359,2003,1,0.00789607743250127
5100359,2004,1,0.00846228239845261
5100359,2005,1,0.00827205882352941
5100409,2001,3,0.00182648401826484
5100409,2002,3,0.00066949341664807
5100409,2003,3,0
5100409,2004,3,0.000106700810926163
5100409,2005,3,0.000104318798247444
5100508,2001,1,0.00178591360642929
5100508,2002,1,0.00142747337213133
5100508,2003,1,0.00280898876404494
5100508,2004,1,0.00170068027210884
5100508,2005,1,0.00115002613695766
5100607,2001,3,0.000201450443190975
5100607,2002,3,0.0022526750516238
5100607,2003,3,0.00228390723822909
5100607,2004,3,0.00131904369332234
5100607,2005,3,0.000465116279069767
5100805,2001,1,0.0062544420753376
5100805,2002,1,0.00456684195959037
5100805,2003,1,0.00431383122135346
5100805,2004,1,0.00197005516154452
5100805,2005,1,0.00204708290685773
5101001,2001,3,0.000572901747350329
5101001,2002,3,0.0014421690222094
5101001,2003,3,0.00435666569851873
5101001,2004,3,0.0032182562902282
5101001,2005,3,0.000589448865310934
5101209,2001,3,0.00882352941176471
5101209,2002,3,0.00224887556221889
5101209,2003,3,0.00382262996941896
5101209,2004,3,0.00156128024980484
5101209,2005,3,0.00159616919393456
5101258,2001,1,0.000774484263887911
5101258,2002,1,0.000487193763919822
5101258,2003,1,0.000550433466354754
5101258,2004,1,0.000612119975515201
5101258,2005,1,0.000739296995765845
5101308,2001,1,0.00186868257878196
5101308,2002,1,0.000859106529209622
5101308,2003,1,0.00260756192959583
5101308,2004,1,0.00255102040816327
5101308,2005,1,0.00142526278282558
5101407,2001,1,0.00582407283438211
5101407,2002,1,0.00519649236765183
5101407,2003,1,0.00473036896877956
5101407,2004,1,0.00398162327718224
5101407,2005,1,0.00446162998215348
5101704,2001,1,0.00359749921413852
5101704,2002,1,0.00206384149697303
5101704,2003,1,0.00301541589022531
5101704,2004,1,0.00133945015571108
5101704,2005,1,0.000527495714097323
5101803,2001,3,0.00126143172500788
5101803,2002,3,0.000791226585213263
5101803,2003,3,0.000693607856021611
5101803,2004,3,0.000615540589470635
5101803,2005,3,0.00132852192958834
5101852,2001,1,0.000753201104694954
5101852,2002,1,0.00217233888486604
5101852,2003,1,0.00116171003717472
5101852,2004,1,0.00223763705526964
5101852,2005,1,0.00237120068980384
5101902,2001,1,0.0115558060879369
5101902,2002,1,0.00696242078014817
5101902,2003,1,0.00535532131927916
5101902,2004,1,0.00745724244143633
5101902,2005,1,0.00433101314771848
5102504,2001,1,0.00080575403173249
5102504,2002,1,0.00064696748694302
5102504,2003,1,0.000677308981350648
5102504,2004,1,0.000440487782259934
5102504,2005,1,0.000264598960011044
5102603,2001,3,0.00371940143586195
5102603,2002,3,0.00170532060027285
5102603,2003,3,0.00142893166344457
5102603,2004,3,0.000911501491547895
5102603,2005,3,0.00669606402090479
5102637,2001,1,0.0022483660130719
5102637,2002,1,0.00298107020420331
5102637,2003,1,0.00317024699536292
5102637,2004,1,0.00297807057124808
5102637,2005,1,0.00185145317545748
5102678,2001,3,0.00229693046565045
5102678,2002,3,0.00126176841696593
5102678,2003,3,0.00154097171863669
5102678,2004,3,0.000891606164819768
5102678,2005,3,0.000797098561237097
5102686,2001,3,0.00560224089635854
5102686,2002,3,0.0061046511627907
5102686,2003,3,0.00327153762268266
5102686,2004,3,0.00179441168931043
5102686,2005,3,0.0012071463061323
5102694,2001,1,0.0027461749705767
5102694,2002,1,0.00157604412923562
5102694,2003,1,0.00158290462999604
5102694,2004,1,0.00218644404690916
5102694,2005,1,0.00838658146964856
5102702,2001,1,0.00198093351491891
5102702,2002,1,0.00151616229001152
