"code_muni","year","PREC_MEAN"
"1503903",2004,4.025
"1503903",2005,4.42583333333333
"1504000",2001,4.86416666666667
"1504000",2002,4.65583333333333
"1504000",2003,4.45166666666667
"1504000",2004,4.5975
"1504000",2005,5.365
"1504059",2001,5.22416666666667
"1504059",2002,4.89666666666667
"1504059",2003,4.94916666666667
"1504059",2004,5.00583333333333
"1504059",2005,5.56583333333333
"1504109",2001,8.08166666666667
"1504109",2002,7.33333333333333
"1504109",2003,7.2575
"1504109",2004,7.78583333333333
"1504109",2005,8.82
"1504208",2001,4.4025
"1504208",2002,4.05833333333333
"1504208",2003,4.63333333333333
"1504208",2004,4.41666666666667
"1504208",2005,4.88416666666667
"1504307",2001,8.24083333333333
"1504307",2002,7.51166666666667
"1504307",2003,7.58583333333333
"1504307",2004,8.0325
"1504307",2005,9.06166666666667
"1504406",2001,8.08166666666667
"1504406",2002,7.33333333333333
"1504406",2003,7.2575
"1504406",2004,7.78583333333333
"1504406",2005,8.82
"1504422",2001,5.33
"1504422",2002,4.92416666666667
"1504422",2003,4.8
"1504422",2004,4.96416666666667
"1504422",2005,5.59333333333333
"1504455",2001,3.33583333333333
"1504455",2002,3.05666666666667
"1504455",2003,3.31666666666667
"1504455",2004,3.26083333333333
"1504455",2005,3.79833333333333
"1504505",2001,3.70083333333333
"1504505",2002,3.61583333333333
"1504505",2003,3.4575
"1504505",2004,3.59666666666667
"1504505",2005,4.23416666666667
"1504604",2001,4.69083333333333
"1504604",2002,4.56416666666667
"1504604",2003,4.48166666666667
"1504604",2004,4.50833333333333
"1504604",2005,5.21583333333333
"1504703",2001,4.8875
"1504703",2002,4.66833333333333
"1504703",2003,4.62833333333333
"1504703",2004,4.62166666666667
"1504703",2005,5.34166666666667
"1504752",2001,3.67833333333333
"1504752",2002,3.28916666666667
"1504752",2003,3.64833333333333
"1504752",2004,3.525
"1504752",2005,4.05833333333333
"1504802",2001,2.74916666666667
"1504802",2002,2.57166666666667
"1504802",2003,2.63583333333333
"1504802",2004,2.76416666666667
"1504802",2005,2.97916666666667
"1504901",2001,5.38583333333333
"1504901",2002,4.96333333333333
"1504901",2003,4.865
"1504901",2004,5.05166666666667
"1504901",2005,5.8725
"1504950",2001,5.28416666666667
"1504950",2002,5.0575
"1504950",2003,5.09
"1504950",2004,5.155
"1504950",2005,5.69833333333333
"1504976",2001,5.065
"1504976",2002,4.40416666666667
"1504976",2003,4.96166666666667
"1504976",2004,4.82666666666667
"1504976",2005,5.61666666666667
"1505007",2001,6.40083333333333
"1505007",2002,5.91833333333333
"1505007",2003,5.96
"1505007",2004,6.2475
"1505007",2005,6.93583333333333
"1505031",2001,5.01
"1505031",2002,4.53416666666667
"1505031",2003,4.9575
"1505031",2004,4.93583333333333
"1505031",2005,5.11083333333333
"1505064",2001,4.65916666666667
"1505064",2002,4.32916666666667
"1505064",2003,4.73916666666667
"1505064",2004,4.505
"1505064",2005,5.16083333333333
"1505106",2001,3.14916666666667
"1505106",2002,2.97166666666667
"1505106",2003,3.0975
"1505106",2004,3.14083333333333
"1505106",2005,3.32
"1505205",2001,4.395
"1505205",2002,4.34166666666667
"1505205",2003,4.2475
"1505205",2004,4.29166666666667
"1505205",2005,4.97083333333333
"1505304",2001,3.5025
"1505304",2002,3.27916666666667
"1505304",2003,3.40583333333333
"1505304",2004,3.4475
"1505304",2005,3.585
"1505403",2001,5.79583333333333
"1505403",2002,5.47333333333333
"1505403",2003,5.51916666666667
"1505403",2004,5.70666666666667
"1505403",2005,6.26833333333333
"1505437",2001,4.5775
"1505437",2002,4.1025
"1505437",2003,4.5525
"1505437",2004,4.53166666666667
"1505437",2005,4.75166666666667
"1505486",2001,4.21
"1505486",2002,4.095
"1505486",2003,4.2425
"1505486",2004,4.13083333333333
"1505486",2005,4.77416666666667
"1505494",2001,4.955
"1505494",2002,4.41916666666667
"1505494",2003,5.11833333333333
"1505494",2004,4.9475
"1505494",2005,5.54916666666667
"1505502",2001,4.97666666666667
"1505502",2002,4.73333333333333
"1505502",2003,4.735
"1505502",2004,4.7275
"1505502",2005,5.45083333333333
"1505536",2001,4.3725
"1505536",2002,4.10833333333333
"1505536",2003,4.68666666666667
"1505536",2004,4.44916666666667
"1505536",2005,4.75083333333333
"1505551",2001,4.86333333333333
"1505551",2002,4.46083333333333
"1505551",2003,4.8125
"1505551",2004,4.9025
"1505551",2005,5.0075
"1505601",2001,6.52416666666667
"1505601",2002,6.09416666666667
"1505601",2003,6.12416666666667
"1505601",2004,6.405
"1505601",2005,7.05583333333333
"1505635",2001,4.63
"1505635",2002,4.28
"1505635",2003,4.795
"1505635",2004,4.74166666666667
"1505635",2005,5.13416666666667
"1505650",2001,3.91083333333333
"1505650",2002,3.41083333333333
"1505650",2003,3.84916666666667
"1505650",2004,3.72166666666667
"1505650",2005,4.16666666666667
"1505700",2001,5.83916666666667
"1505700",2002,5.36
"1505700",2003,5.22833333333333
"1505700",2004,5.54583333333333
"1505700",2005,6.35
"1505809",2001,3.7675
"1505809",2002,3.7025
"1505809",2003,3.71666666666667
"1505809",2004,3.73583333333333
"1505809",2005,4.34916666666667
"1505908",2001,2.94666666666667
"1505908",2002,2.84666666666667
"1505908",2003,2.8375
"1505908",2004,2.9625
"1505908",2005,3.4425
"1506005",2001,2.87166666666667
"1506005",2002,2.6675
"1506005",2003,2.7825
"1506005",2004,2.87833333333333
"1506005",2005,3.245
"1506104",2001,7.3875
"1506104",2002,6.8925
"1506104",2003,6.88833333333333
"1506104",2004,7.26166666666667
"1506104",2005,7.93833333333333
"1506112",2001,8.2575
"1506112",2002,7.65416666666667
"1506112",2003,7.8225
"1506112",2004,8.14583333333333
"1506112",2005,9.00583333333333
"1506138",2001,4.9725
"1506138",2002,4.51
"1506138",2003,4.91333333333333
"1506138",2004,5.02333333333333
"1506138",2005,5.07833333333333
"1506161",2001,4.7225
"1506161",2002,4.34
"1506161",2003,4.70416666666667
"1506161",2004,4.71916666666667
"1506161",2005,4.92916666666667
"1506187",2001,5.3025
"1506187",2002,4.72416666666667
"1506187",2003,4.9775
"1506187",2004,4.89666666666667
"1506187",2005,5.875
"1506195",2001,4.09583333333333
"1506195",2002,3.52083333333333
"1506195",2003,4.02
"1506195",2004,3.91666666666667
"1506195",2005,4.31666666666667
"1506203",2001,8.53666666666667
"1506203",2002,7.81416666666667
"1506203",2003,7.975
"1506203",2004,8.36583333333333
"1506203",2005,9.39916666666667
"1506302",2001,7.3925
"1506302",2002,6.77666666666667
"1506302",2003,6.34416666666667
"1506302",2004,7.06166666666667
"1506302",2005,8.17833333333333
"1506351",2001,6.14333333333333
"1506351",2002,5.60666666666667
"1506351",2003,5.355
"1506351",2004,5.73583333333333
"1506351",2005,6.50083333333333
"1506401",2001,6.79666666666667
"1506401",2002,6.3525
"1506401",2003,6.0075
"1506401",2004,6.565
"1506401",2005,7.395
"1506500",2001,6.18833333333333
"1506500",2002,5.63666666666667
"1506500",2003,5.49166666666667
"1506500",2004,5.8275
"1506500",2005,6.56916666666667
"1506559",2001,5.74666666666667
"1506559",2002,5.53583333333333
"1506559",2003,5.60333333333333
"1506559",2004,5.69666666666667
"1506559",2005,6.20416666666667
"1506583",2001,4.885
"1506583",2002,4.4025
"1506583",2003,4.85083333333333
"1506583",2004,4.985
"1506583",2005,4.97916666666667
"1506609",2001,5.68833333333333
"1506609",2002,5.29666666666667
"1506609",2003,5.35
"1506609",2004,5.54
"1506609",2005,6.12
"1506708",2001,4.66583333333333
"1506708",2002,4.275
"1506708",2003,4.6825
"1506708",2004,4.79833333333333
"1506708",2005,4.79333333333333
"1506807",2001,3.70166666666667
"1506807",2002,3.3375
"1506807",2003,3.64
"1506807",2004,3.62083333333333
"1506807",2005,4.0475
"1506906",2001,7.25083333333333
"1506906",2002,6.71583333333333
"1506906",2003,6.72916666666667
"1506906",2004,7.10583333333333
"1506906",2005,7.84583333333333
"1507003",2001,6.91666666666667
"1507003",2002,6.25666666666667
"1507003",2003,6.01083333333333
"1507003",2004,6.52666666666667
"1507003",2005,7.3825
"1507102",2001,8.32
"1507102",2002,7.53833333333333
"1507102",2003,7.19583333333333
"1507102",2004,7.96
"1507102",2005,9.1575
"1507151",2001,4.83083333333333
"1507151",2002,4.23833333333333
"1507151",2003,4.90416666666667
"1507151",2004,4.81333333333333
"1507151",2005,5.49166666666667
"1507201",2001,5.3325
"1507201",2002,4.97083333333333
"1507201",2003,5.035
"1507201",2004,5.12666666666667
"1507201",2005,5.715
"1507300",2001,4.46416666666667
"1507300",2002,4.09833333333333
"1507300",2003,4.51333333333333
"1507300",2004,4.48583333333333
"1507300",2005,4.66333333333333
"1507409",2001,6.31583333333333
"1507409",2002,5.7925
"1507409",2003,5.7925
"1507409",2004,6.08583333333333
"1507409",2005,6.78666666666667
"1507458",2001,4.8
"1507458",2002,4.315
"1507458",2003,4.93833333333333
"1507458",2004,4.82916666666667
"1507458",2005,5.36666666666667
"1507466",2001,7.92333333333333
"1507466",2002,7.1525
"1507466",2003,6.93
"1507466",2004,7.53833333333333
"1507466",2005,8.57833333333333
"1507474",2001,8.24916666666667
"1507474",2002,7.5825
"1507474",2003,7.70333333333333
"1507474",2004,8.08916666666667
"1507474",2005,9.035
"1507508",2001,4.74833333333333
"1507508",2002,4.17583333333333
"1507508",2003,4.83333333333333
"1507508",2004,4.75333333333333
"1507508",2005,5.43666666666667
"1507607",2001,5.4775
"1507607",2002,5.07833333333333
"1507607",2003,5.14083333333333
"1507607",2004,5.27
"1507607",2005,5.86166666666667
"1507706",2001,5.06333333333333
"1507706",2002,4.74916666666667
"1507706",2003,4.6525
"1507706",2004,4.79
"1507706",2005,5.60333333333333
"1507755",2001,4.6975
"1507755",2002,4.39666666666667
"1507755",2003,4.83333333333333
"1507755",2004,4.79
"1507755",2005,5.0925
"1507805",2001,3.62416666666667
"1507805",2002,3.44583333333333
"1507805",2003,3.625
"1507805",2004,3.5925
"1507805",2005,4.16166666666667
"1507904",2001,7.97
"1507904",2002,7.37333333333333
"1507904",2003,6.80416666666667
"1507904",2004,7.585
"1507904",2005,8.79916666666667
"1507953",2001,4.81666666666667
"1507953",2002,4.60833333333333
"1507953",2003,4.59583333333333
"1507953",2004,4.55083333333333
"1507953",2005,5.30166666666667
"1507961",2001,6.87916666666667
"1507961",2002,6.225
"1507961",2003,6.11083333333333
"1507961",2004,6.54583333333333
"1507961",2005,7.35666666666667
"1507979",2001,3.98583333333333
"1507979",2002,3.6475
"1507979",2003,3.88
"1507979",2004,3.87916666666667
"1507979",2005,4.21916666666667
"1508001",2001,4.85333333333333
"1508001",2002,4.60583333333333
"1508001",2003,4.62333333333333
"1508001",2004,4.615
"1508001",2005,5.28
"1508035",2001,7.5675
"1508035",2002,7.10416666666667
"1508035",2003,7.185
"1508035",2004,7.48416666666667
"1508035",2005,8.17083333333333
"1508050",2001,4.47916666666667
"1508050",2002,3.96583333333333
"1508050",2003,4.48916666666667
"1508050",2004,4.48583333333333
"1508050",2005,4.69
"1508084",2001,4.35916666666667
"1508084",2002,3.9275
"1508084",2003,4.45166666666667
"1508084",2004,4.27666666666667
"1508084",2005,4.58666666666667
"1508100",2001,4.645
"1508100",2002,4.50916666666667
"1508100",2003,4.63416666666667
"1508100",2004,4.51166666666667
"1508100",2005,5.13833333333333
"1508126",2001,5.0725
"1508126",2002,4.79166666666667
"1508126",2003,4.81916666666667
"1508126",2004,4.6775
"1508126",2005,5.62
"1508159",2001,3.5225
"1508159",2002,3.18
"1508159",2003,3.5425
"1508159",2004,3.43
"1508159",2005,3.93833333333333
"1508209",2001,7.9775
"1508209",2002,7.22833333333333
"1508209",2003,6.875
"1508209",2004,7.595
"1508209",2005,8.7225
"1508308",2001,6.51166666666667
"1508308",2002,6.29
"1508308",2003,6.3575
"1508308",2004,6.50583333333333
"1508308",2005,6.99333333333333
"1508357",2001,3.37833333333333
"1508357",2002,3.23916666666667
"1508357",2003,3.29
"1508357",2004,3.32166666666667
"1508357",2005,3.86833333333333
"1508407",2001,4.8
"1508407",2002,4.45
"1508407",2003,4.93083333333333
"1508407",2004,4.84833333333333
"1508407",2005,5.18916666666667
"2500106",2001,3.935
"2500106",2002,3.3075
"2500106",2003,3.8225
"2500106",2004,3.89833333333333
"2500106",2005,3.63416666666667
"2500205",2001,4.12333333333333
"2500205",2002,3.78166666666667
"2500205",2003,4.31583333333333
"2500205",2004,4.335
"2500205",2005,4.05
"2500304",2001,4.70583333333333
"2500304",2002,4.40583333333333
"2500304",2003,4.4
"2500304",2004,4.39833333333333
"2500304",2005,4.5225
"2500403",2001,4.5175
"2500403",2002,4.08916666666667
"2500403",2003,4.1775
"2500403",2004,4.2325
"2500403",2005,4.35583333333333
"2500502",2001,4.70583333333333
"2500502",2002,4.40583333333333
"2500502",2003,4.4
"2500502",2004,4.39833333333333
"2500502",2005,4.5225
"2500536",2001,4.02833333333333
"2500536",2002,3.56416666666667
"2500536",2003,3.635
"2500536",2004,3.89
"2500536",2005,3.8575
"2500577",2001,4.28166666666667
"2500577",2002,3.89333333333333
"2500577",2003,4.07583333333333
"2500577",2004,4.08583333333333
"2500577",2005,4.11333333333333
"2500601",2001,7.51833333333333
"2500601",2002,7.43833333333333
"2500601",2003,6.955
"2500601",2004,7.0075
"2500601",2005,6.8525
"2500700",2001,4.42666666666667
"2500700",2002,4.08166666666667
"2500700",2003,4.50416666666667
"2500700",2004,4.55916666666667
"2500700",2005,4.29333333333333
"2500734",2001,3.3925
"2500734",2002,2.92083333333333
"2500734",2003,3.3825
"2500734",2004,3.37833333333333
"2500734",2005,3.18916666666667
"2500775",2001,4.245
"2500775",2002,3.81916666666667
"2500775",2003,4.19833333333333
"2500775",2004,4.32083333333333
"2500775",2005,4.06416666666667
"2500809",2001,5.61
"2500809",2002,5.4825
"2500809",2003,5.25166666666667
"2500809",2004,5.22333333333333
"2500809",2005,5.22333333333333
"2500908",2001,4.55583333333333
"2500908",2002,4.30583333333333
"2500908",2003,4.30666666666667
"2500908",2004,4.29083333333333
"2500908",2005,4.3625
"2501005",2001,4.295
"2501005",2002,3.95416666666667
"2501005",2003,4.13166666666667
"2501005",2004,4.125
"2501005",2005,4.105
"2501104",2001,4.70583333333333
"2501104",2002,4.40583333333333
"2501104",2003,4.4
"2501104",2004,4.39833333333333
"2501104",2005,4.5225
"2501153",2001,3.56416666666667
"2501153",2002,3.08083333333333
"2501153",2003,3.60916666666667
"2501153",2004,3.6875
"2501153",2005,3.34916666666667
"2501203",2001,4.18083333333333
"2501203",2002,3.6725
"2501203",2003,3.8675
"2501203",2004,3.96333333333333
"2501203",2005,4.03
"2501302",2001,4.49916666666667
"2501302",2002,3.99583333333333
"2501302",2003,4.01666666666667
"2501302",2004,4.1975
"2501302",2005,4.25916666666667
"2501351",2001,3.42666666666667
"2501351",2002,2.9425
"2501351",2003,3.42916666666667
"2501351",2004,3.49666666666667
"2501351",2005,3.19666666666667
"2501401",2001,6.99833333333333
"2501401",2002,7.21166666666667
"2501401",2003,6.56166666666667
"2501401",2004,6.61166666666667
"2501401",2005,6.6025
"2501500",2001,4.55583333333333
"2501500",2002,4.30583333333333
"2501500",2003,4.30666666666667
"2501500",2004,4.29083333333333
"2501500",2005,4.3625
"2501534",2001,3.97833333333333
"2501534",2002,3.53416666666667
"2501534",2003,3.90666666666667
"2501534",2004,3.90583333333333
"2501534",2005,3.71333333333333
"2501575",2001,4.02833333333333
"2501575",2002,3.56416666666667
"2501575",2003,3.635
"2501575",2004,3.89
"2501575",2005,3.8575
"2501609",2001,3.97833333333333
"2501609",2002,3.53416666666667
"2501609",2003,3.90666666666667
"2501609",2004,3.90583333333333
"2501609",2005,3.71333333333333
"2501708",2001,3.59083333333333
"2501708",2002,3.14083333333333
"2501708",2003,3.31583333333333
"2501708",2004,3.51916666666667
"2501708",2005,3.40333333333333
"2501807",2001,7.52916666666667
"2501807",2002,7.57916666666667
"2501807",2003,7.0975
"2501807",2004,7.12833333333333
"2501807",2005,6.95583333333333
"2501906",2001,4.55583333333333
"2501906",2002,4.30583333333333
"2501906",2003,4.30666666666667
"2501906",2004,4.29083333333333
"2501906",2005,4.3625
"2502003",2001,4.1225
"2502003",2002,3.545
"2502003",2003,3.92166666666667
"2502003",2004,3.95083333333333
"2502003",2005,3.77916666666667
"2502052",2001,4.48583333333333
"2502052",2002,4.07166666666667
"2502052",2003,4.51083333333333
"2502052",2004,4.48916666666667
"2502052",2005,4.28083333333333
"2502102",2001,4.08333333333333
"2502102",2002,3.64583333333333
"2502102",2003,4.25583333333333
"2502102",2004,4.26916666666667
"2502102",2005,3.94583333333333
"2502151",2001,3.73583333333333
"2502151",2002,3.23916666666667
"2502151",2003,3.55833333333333
"2502151",2004,3.63583333333333
"2502151",2005,3.5375
"2502201",2001,4.43166666666667
"2502201",2002,4.12083333333333
"2502201",2003,4.54916666666667
"2502201",2004,4.55166666666667
"2502201",2005,4.33583333333333
"2502300",2001,4.42
"2502300",2002,3.9225
"2502300",2003,4.31583333333333
"2502300",2004,4.40416666666667
"2502300",2005,4.12666666666667
"2502409",2001,4.21833333333333
"2502409",2002,3.89583333333333
"2502409",2003,4.48833333333333
"2502409",2004,4.44083333333333
"2502409",2005,4.14416666666667
"2502508",2001,4.10666666666667
"2502508",2002,3.6175
"2502508",2003,3.75166666666667
"2502508",2004,3.92666666666667
"2502508",2005,3.94416666666667
"2502607",2001,4.12333333333333
"2502607",2002,3.78166666666667
"2502607",2003,4.31583333333333
"2502607",2004,4.335
"2502607",2005,4.05
"2502706",2001,4.55583333333333
"2502706",2002,4.30583333333333
"2502706",2003,4.30666666666667
"2502706",2004,4.29083333333333
"2502706",2005,4.3625
"2502805",2001,4.12583333333333
"2502805",2002,3.55
"2502805",2003,3.92833333333333
"2502805",2004,3.97833333333333
"2502805",2005,3.805
"2502904",2001,4.35166666666667
"2502904",2002,3.7775
"2502904",2003,4.1675
"2502904",2004,4.225
"2502904",2005,3.98666666666667
"2503001",2001,7.5075
"2503001",2002,7.29833333333333
"2503001",2003,6.81166666666667
"2503001",2004,6.88666666666667
"2503001",2005,6.75
"2503100",2001,3.6625
"2503100",2002,3.19
"2503100",2003,3.43833333333333
"2503100",2004,3.57666666666667
"2503100",2005,3.47166666666667
"2503209",2001,8.71916666666667
"2503209",2002,8.95583333333333
"2503209",2003,8.29083333333333
"2503209",2004,8.4175
"2503209",2005,8.12416666666667
"2503308",2001,4.37333333333333
"2503308",2002,4.0675
"2503308",2003,4.605
"2503308",2004,4.5475
"2503308",2005,4.28583333333333
"2503407",2001,3.62583333333333
"2503407",2002,3.135
"2503407",2003,3.5875
"2503407",2004,3.6925
"2503407",2005,3.39833333333333
"2503506",2001,4.3325
"2503506",2002,4.00416666666667
"2503506",2003,4.18166666666667
"2503506",2004,4.14833333333333
"2503506",2005,4.15416666666667
"2503555",2001,3.62583333333333
"2503555",2002,3.135
"2503555",2003,3.5875
"2503555",2004,3.6925
"2503555",2005,3.39833333333333
"2503605",2001,5.2025
"2503605",2002,5.04833333333333
"2503605",2003,4.89
"2503605",2004,4.8725
"2503605",2005,4.94666666666667
"2503704",2001,4.32166666666667
"2503704",2002,3.98833333333333
"2503704",2003,4.49666666666667
"2503704",2004,4.5
"2503704",2005,4.21833333333333
"2503753",2001,3.98333333333333
"2503753",2002,3.505
"2503753",2003,3.85333333333333
"2503753",2004,3.98333333333333
"2503753",2005,3.7975
"2503803",2001,5.59583333333333
"2503803",2002,5.355
"2503803",2003,5.1975
"2503803",2004,5.1725
"2503803",2005,5.235
"2503902",2001,3.52666666666667
"2503902",2002,3.04833333333333
"2503902",2003,3.36916666666667
"2503902",2004,3.52416666666667
"2503902",2005,3.27416666666667
"2504009",2001,4.5175
"2504009",2002,4.08916666666667
"2504009",2003,4.1775
"2504009",2004,4.2325
"2504009",2005,4.35583333333333
"2504033",2001,5.93666666666667
"2504033",2002,5.9375
"2504033",2003,5.5475
"2504033",2004,5.54
"2504033",2005,5.5225
"2504074",2001,3.4575
"2504074",2002,3.01416666666667
"2504074",2003,3.255
"2504074",2004,3.47083333333333
"2504074",2005,3.22583333333333
"2504108",2001,4.12333333333333
"2504108",2002,3.78166666666667
"2504108",2003,4.31583333333333
"2504108",2004,4.335
"2504108",2005,4.05
"2504157",2001,4.3325
"2504157",2002,4.00416666666667
"2504157",2003,4.18166666666667
"2504157",2004,4.14833333333333
"2504157",2005,4.15416666666667
"2504207",2001,3.79333333333333
"2504207",2002,3.30166666666667
"2504207",2003,3.66916666666667
"2504207",2004,3.79916666666667
"2504207",2005,3.58333333333333
"2504306",2001,4.35166666666667
"2504306",2002,3.7775
"2504306",2003,4.1675
"2504306",2004,4.225
"2504306",2005,3.98666666666667
"2504355",2001,4.10666666666667
"2504355",2002,3.6175
"2504355",2003,3.75166666666667
"2504355",2004,3.92666666666667
"2504355",2005,3.94416666666667
"2504405",2001,4.105
"2504405",2002,3.71
"2504405",2003,4.36166666666667
"2504405",2004,4.33083333333333
"2504405",2005,3.98833333333333
"2504504",2001,3.84416666666667
"2504504",2002,3.365
"2504504",2003,3.72
"2504504",2004,3.8475
"2504504",2005,3.66
"2504603",2001,7.52916666666667
"2504603",2002,7.57916666666667
"2504603",2003,7.0975
"2504603",2004,7.12833333333333
"2504603",2005,6.95583333333333
"2504702",2001,3.43666666666667
"2504702",2002,2.98083333333333
"2504702",2003,3.2975
"2504702",2004,3.44083333333333
"2504702",2005,3.21416666666667
"2504801",2001,4.12666666666667
"2504801",2002,3.71083333333333
"2504801",2003,4.12166666666667
"2504801",2004,4.21666666666667
"2504801",2005,3.97416666666667
"2504850",2001,3.2725
"2504850",2002,2.81916666666667
"2504850",2003,3.19083333333333
"2504850",2004,3.26083333333333
"2504850",2005,3.07
"2504900",2001,6.34083333333333
"2504900",2002,6.20416666666667
"2504900",2003,5.90666666666667
"2504900",2004,5.84
"2504900",2005,5.78666666666667
"2505006",2001,3.84666666666667
"2505006",2002,3.3675
"2505006",2003,3.75583333333333
"2505006",2004,3.80416666666667
"2505006",2005,3.4775
"2505105",2001,4.0725
"2505105",2002,3.665
"2505105",2003,3.97083333333333
"2505105",2004,3.98333333333333
"2505105",2005,3.87083333333333
"2505204",2001,4.55583333333333
"2505204",2002,4.30583333333333
"2505204",2003,4.30666666666667
"2505204",2004,4.29083333333333
"2505204",2005,4.3625
"2505238",2001,6.13833333333333
"2505238",2002,6.07083333333333
"2505238",2003,5.72583333333333
"2505238",2004,5.68916666666667
"2505238",2005,5.65416666666667
"2505279",2001,5.93666666666667
"2505279",2002,5.9375
"2505279",2003,5.5475
"2505279",2004,5.54
"2505279",2005,5.5225
"2505303",2001,4.04333333333333
"2505303",2002,3.51166666666667
"2505303",2003,4.19416666666667
"2505303",2004,4.20416666666667
"2505303",2005,3.84083333333333
"2505352",2001,4.1075
"2505352",2002,3.7025
"2505352",2003,4.05666666666667
"2505352",2004,4.00416666666667
"2505352",2005,3.94666666666667
"2505402",2001,3.62583333333333
"2505402",2002,3.135
"2505402",2003,3.5875
"2505402",2004,3.6925
"2505402",2005,3.39833333333333
"2505501",2001,3.89583333333333
"2505501",2002,3.42666666666667
"2505501",2003,3.77083333333333
"2505501",2004,3.89666666666667
"2505501",2005,3.7375
"2505600",2001,4.08333333333333
"2505600",2002,3.64583333333333
"2505600",2003,4.25583333333333
"2505600",2004,4.26916666666667
"2505600",2005,3.94583333333333
"2505709",2001,4.55583333333333
"2505709",2002,4.30583333333333
"2505709",2003,4.30666666666667
"2505709",2004,4.29083333333333
"2505709",2005,4.3625
"2505808",2001,5.24583333333333
"2505808",2002,5.1225
"2505808",2003,4.9275
"2505808",2004,4.915
"2505808",2005,4.945
"2505907",2001,3.8925
"2505907",2002,3.41666666666667
"2505907",2003,3.77416666666667
"2505907",2004,3.89833333333333
"2505907",2005,3.71916666666667
"2506004",2001,4.38083333333333
"2506004",2002,3.95916666666667
"2506004",2003,4.1375
"2506004",2004,4.15666666666667
"2506004",2005,4.21833333333333
"2506103",2001,4.50916666666667
"2506103",2002,4.04166666666667
"2506103",2003,4.0975
"2506103",2004,4.215
"2506103",2005,4.30916666666667
"2506202",2001,4.02416666666667
"2506202",2002,3.54916666666667
"2506202",2003,3.84166666666667
"2506202",2004,3.99916666666667
"2506202",2005,3.66666666666667
"2506251",2001,4.49916666666667
"2506251",2002,3.99583333333333
"2506251",2003,4.01666666666667
"2506251",2004,4.1975
"2506251",2005,4.25916666666667
"2506301",2001,4.70583333333333
"2506301",2002,4.40583333333333
"2506301",2003,4.4
"2506301",2004,4.39833333333333
"2506301",2005,4.5225
"2506400",2001,5.59583333333333
"2506400",2002,5.355
"2506400",2003,5.1975
"2506400",2004,5.1725
"2506400",2005,5.235
"2506509",2001,3.29166666666667
"2506509",2002,2.805
"2506509",2003,3.24916666666667
"2506509",2004,3.3075
"2506509",2005,3.04416666666667
"2506608",2001,3.99416666666667
"2506608",2002,3.52333333333333
"2506608",2003,4.23416666666667
"2506608",2004,4.21583333333333
"2506608",2005,3.83
"2506707",2001,3.87333333333333
"2506707",2002,3.2775
"2506707",2003,3.7575
"2506707",2004,3.84833333333333
"2506707",2005,3.58666666666667
"2506806",2001,4.85416666666667
"2506806",2002,4.50833333333333
"2506806",2003,4.48916666666667
"2506806",2004,4.50166666666667
"2506806",2005,4.68083333333333
"2506905",2001,5.68583333333333
"2506905",2002,5.31833333333333
"2506905",2003,5.17083333333333
"2506905",2004,5.17666666666667
"2506905",2005,5.25583333333333
"2507002",2001,4.08333333333333
"2507002",2002,3.64583333333333
"2507002",2003,4.25583333333333
"2507002",2004,4.26916666666667
"2507002",2005,3.94583333333333
"2507101",2001,5.93666666666667
"2507101",2002,5.9375
"2507101",2003,5.5475
"2507101",2004,5.54
"2507101",2005,5.5225
"2507200",2001,4.91166666666667
"2507200",2002,4.46833333333333
"2507200",2003,4.4425
"2507200",2004,4.50416666666667
"2507200",2005,4.6725
"2507309",2001,5.44333333333333
"2507309",2002,5.33666666666667
"2507309",2003,5.09166666666667
"2507309",2004,5.08166666666667
"2507309",2005,5.155
"2507408",2001,4.2125
"2507408",2002,3.68666666666667
"2507408",2003,4.05083333333333
"2507408",2004,4.14583333333333
"2507408",2005,3.9325
"2507507",2001,7.52916666666667
"2507507",2002,7.57916666666667
"2507507",2003,7.0975
"2507507",2004,7.12833333333333
"2507507",2005,6.95583333333333
"2507606",2001,4.85416666666667
"2507606",2002,4.50833333333333
"2507606",2003,4.48916666666667
"2507606",2004,4.50166666666667
"2507606",2005,4.68083333333333
"2507705",2001,3.5675
"2507705",2002,3.08583333333333
"2507705",2003,3.50333333333333
"2507705",2004,3.55666666666667
"2507705",2005,3.26083333333333
"2507804",2001,3.59
"2507804",2002,3.11333333333333
"2507804",2003,3.54166666666667
"2507804",2004,3.61666666666667
"2507804",2005,3.3125
"2507903",2001,6.46166666666667
"2507903",2002,6.1675
"2507903",2003,5.89916666666667
"2507903",2004,5.84666666666667
"2507903",2005,5.8375
"2508000",2001,4.01083333333333
"2508000",2002,3.3825
"2508000",2003,3.89
"2508000",2004,3.97083333333333
"2508000",2005,3.72
"2508109",2001,4.07083333333333
"2508109",2002,3.59416666666667
"2508109",2003,3.935
"2508109",2004,4.06916666666667
"2508109",2005,3.87583333333333
"2508208",2001,5.24583333333333
"2508208",2002,5.1225
"2508208",2003,4.9275
"2508208",2004,4.915
"2508208",2005,4.945
"2508307",2001,4.5175
"2508307",2002,4.08916666666667
"2508307",2003,4.1775
"2508307",2004,4.2325
"2508307",2005,4.35583333333333
"2508406",2001,4.62833333333333
"2508406",2002,4.16083333333333
"2508406",2003,4.58416666666667
"2508406",2004,4.66416666666667
"2508406",2005,4.32333333333333
"2508505",2001,3.47916666666667
"2508505",2002,3.00083333333333
"2508505",2003,3.4975
"2508505",2004,3.5325
