"Uso e ocupação do solo","Malha rodoviária","Serviços de saúde","Perfil Epidemiológico da Malária","Mobilidade Populacional","Suscetibilidade Social","Índice de Capacidade Adaptativa","Índice de sensibilidade","Índice de Exposição","Índice de Vulnerabilidade","Índice de Risco de Impacto para umidade relativa (média)","Índice de Risco de Impacto para umidade relativa (mediana)","Índice de Risco de Impacto para umidade relativa (PCA)"
0.586722643900299,0.5,0.875,0,0.185,0.59,0.875,0.516223737699428,0.543361321950149,0.695611868849714,0.622991063599954,0.63,0.577604718329226
0.166185078678192,0,0.2,0,0.035,0.4,0.2,0.311812904437236,0.083092539339096,0.255906452218618,0.112999663852571,0.083092539339096,0.0844025285222986
0.460200689831852,0.5,0.5,0,0.49,0.55,0.5,0.615265191978589,0.480100344915926,0.557632595989294,0.609244313635073,0.557632595989294,0.735761781623512
0.402880427419486,0,0.2,0.0029629549343728,0.095,0.35,0.2,0.300775849162587,0.201440213709743,0.250387924581294,0.253942712763679,0.250387924581294,0.351079999195824
0.371907141103939,0.5,0,0.00253981868650509,0.22,0.595,0,0.535367257508272,0.435953570551969,0.267683628754136,0.537879066435369,0.435953570551969,0.865031134537046
0.327663829849,0.5,1,0.00763999219606837,0.1,0.6,1,0.489744605005618,0.4138319149245,0.744872302502809,0.55956807247577,0.52,0.489030098172698
0.471541440486508,0.5,0.5,0,0.13,0.54,0.5,0.455877508918368,0.485770720243254,0.477938754459184,0.447903158234146,0.477938754459184,0.371805343894909
0.563009363745259,0.5,0.5,0,0.2,0.59,0.5,0.522555475692437,0.531504681872629,0.511277737846218,0.500927473239616,0.511277737846218,0.437043247675838
0.445145914814348,0.5,0.135,0,0.03,0.405,0.135,0.313415310720236,0.472572957407174,0.224207655360118,0.365593537589097,0.4,0.406040523679205
0.629264481950229,0,0.865,0,0.195,0.62,0.865,0.54272281004545,0.314632240975114,0.703861405022725,0.49949788199928,0.48,0.465553330838446
0.142722083658056,0,0.2,0,0.04,0.25,0.2,0.202533915348158,0.0713610418290279,0.201266957674079,0.224209333167702,0.201266957674079,0.447907127262862
0.0457459843504524,0,0,0,0.045,0.4,0,0.316034063099242,0.0228729921752262,0.158017031549621,0.0769633412416157,0.05,0.141137953129166
0.455327065135914,0.5,1,0,0.16,0.585,1,0.50195785543041,0.477663532567957,0.750978927715205,0.552880820094387,0.477663532567957,0.401426767024491
0.405205354413198,0,0.2,0,0.03,0.4,0.2,0.309702325106233,0.202602677206599,0.254851162553117,0.165817946586572,0.202602677206599,0.108306439767463
0.168486206174075,0,0.5,0,0.7,0.61,0.5,0.748465351248746,0.0842431030870374,0.624232675624373,0.459491926237137,0.624232675624373,0.664082451659339
0.452093502156554,0,0.5,0,0.245,0.585,0.5,0.537837704057461,0.226046751078277,0.518918852028731,0.488321867702336,0.518918852028731,0.700854555629671
1,0,0.155,0,0.23,0.62,0.155,0.557496865362471,0.5,0.356248432681236,0.508749477560412,0.5,0.637885559191853
0.228633739983644,0.5,0.7,0,0.055,0.365,0.7,0.294264322463229,0.364316869991822,0.497132161231615,0.287149677074479,0.364316869991822,0.0417932568848678
0.72280318252925,0.5,0.705,0.0293809326162624,0.09,0.555,0.705,0.457726058911263,0.611401591264625,0.581363029455632,0.670921540240085,0.611401591264625,0.748037340633325
0.550457461568008,0,0.2,0,0.04,0.37,0.2,0.291645570084223,0.275228730784004,0.245822785042111,0.373683838608705,0.275228730784004,0.604245920871517
0.236551407997547,0.5,0.635,0,0.03,0.43,0.635,0.331980238790249,0.368275703998773,0.483490119395125,0.383921941131299,0.368275703998773,0.311522966631797
0.283917448778444,0.5,0.2,0,0.17,0.315,0.2,0.305677790936271,0.391958724389222,0.252838895468136,0.214932539952452,0.252838895468136,0.0533933317759893
0.373048422322405,0.5,0,0,0.205,0.555,0,0.498675155725421,0.436524211161203,0.249337577862711,0.508620596341304,0.436524211161203,0.803211590488624
0.291211582172406,0.5,0.535,0,0.135,0.335,0.535,0.305755678075261,0.395605791086203,0.42037783903763,0.321994543374611,0.395605791086203,0.177818176696851
0.480468659020095,0,0.405,0,0.24,0.55,0.405,0.509736225428439,0.240234329510047,0.45736811271422,0.479200814074756,0.45736811271422,0.721002897170226
0.419664751455365,0.5,0.5,0,0.1,0.565,0.5,0.461778961002364,0.459832375727683,0.480889480501182,0.586907285409621,0.480889480501182,0.769262027031645
0.462850015382514,0,0.75,0,0.165,0.595,0.75,0.511494405989419,0.231425007691257,0.630747202994709,0.580724070228655,0.630747202994709,0.837364039861049
0.403550991852871,0,1,0.0437004612365236,0.065,0.62,1,0.499143211129451,0.201775495926436,0.749571605564725,0.567115700497054,0.749571605564725,0.716650260794053
0.221996305437402,0.5,0.325,0,0.105,0.37,0.325,0.319083101387262,0.360998152718701,0.322041550693631,0.401013234470777,0.360998152718701,0.519274463946072
0.522187318014962,0.5,0.5,0,0.29,0.56,0.5,0.538267989966475,0.511093659007481,0.519133994983237,0.393409217996906,0.511093659007481,0.160338227131982
0.287456118409645,0.5,0.365,0,0.045,0.345,0.365,0.275191221345212,0.393728059204822,0.320095610672606,0.35127455662581,0.34,0.354488476620398
0.241954121829681,0,0.085,0,0.14,0.41,0.085,0.363561041616304,0.12097706091484,0.224280520808152,0.225085860574331,0.224280520808152,0.378698376028728
0.061960359701047,0.5,0.45,0,0.05,0.39,0.45,0.31071867120224,0.280980179850523,0.38035933560112,0.220446505150548,0.280980179850523,0.0570878864474239
0.780316598835232,0,0.5,0,0.155,0.62,0.5,0.525838175397426,0.390158299417616,0.512919087698713,0.48769246237211,0.512919087698713,0.540995261882592
0.143056238913748,0,0.005,0,0.055,0.365,0.005,0.294264322463229,0.0715281194568739,0.149632161231615,0.233720093562829,0.149632161231615,0.522752299097986
0.385209203835351,0.5,0.5,0,0.76,0.55,0.5,0.72923647585275,0.442604601917676,0.614618237926375,0.585740946614684,0.614618237926375,0.655393383319358
0.318339194257562,0.5,0.535,0,0.07,0.37,0.535,0.304309046070241,0.409169597128781,0.41965452303512,0.289608040054634,0.409169597128781,0.0777382862511402
0.351054052312561,0.5,0.2,0,0.02,0.36,0.2,0.275777281532206,0.42552702615628,0.237888640766103,0.304471888974128,0.25,0.275322450050017
0.237921425237413,0,0.2,0,0.045,0.385,0.2,0.304895106257234,0.118960712618707,0.252447553128617,0.257136088582441,0.252447553128617,0.440085352944218
0.386081814640194,0,0.7,0.00216582339715158,0.045,0.375,0.7,0.29802894558613,0.193040907320097,0.499014472793065,0.310685126704387,0.24,0.274438807177561
0.221695027165741,0.5,0.2,0,0.095,0.35,0.2,0.300010000269245,0.360847513582871,0.250005000134623,0.203617504572498,0.250005000134623,0.0567019480842379
0.175282324966904,0,0.2,0,0.045,0.43,0.2,0.338311976783258,0.087641162483452,0.269155988391629,0.118932383625027,0.087641162483452,0.0831626648350017
0.148886141573418,0,0.2,0,0.025,0.485,0.2,0.370712501213276,0.074443070786709,0.285356250606638,0.119933107131116,0.074443070786709,0.0835410705812746
0.113500627454162,0,0.7,0,0.03,0.425,0.7,0.328267253176247,0.0567503137270812,0.514133626588123,0.190294646771735,0.0567503137270812,0.0718503630850727
0.154191834444923,0.5,0.2,0,0.06,0.39,0.2,0.314939829864246,0.327095917222462,0.257469914932123,0.194855277384861,0.257469914932123,0.0596704890936963
0.0660139535386957,0,0.2,0.0107591248224051,0.035,0.405,0.2,0.318306851632187,0.0330069767693478,0.259153425816094,0.117386800861814,0.06,0.143134150190311
0.470087701004991,0.5,0.75,0.0023655559166067,0.35,0.52,0.75,0.534502493386812,0.485043850502496,0.642251246693406,0.639098365731967,0.642251246693406,0.730277662050386
0.0964159073210606,0,0.2,0,0.035,0.41,0.2,0.319238875665242,0.0482079536605303,0.259619437832621,0.159275797164384,0.17,0.240324474824294
0.06832685781133,0,0.2,0.00241789588977258,0.03,0.405,0.2,0.314040275639519,0.034163428905665,0.257020137819759,0.177061188908475,0.24,0.304738535940502
0.573035186832112,0.5,0.2,0.00214019426972441,0.035,0.325,0.2,0.256671306303026,0.536517593416056,0.228335653151513,0.268284415522523,0.228335653151513,0.0761491006900869
0.12913076537606,0.5,0.2,0,0.045,0.415,0.2,0.32717301994125,0.31456538268803,0.263586509970625,0.226050630886218,0.263586509970625,0.150350790358379
0.0486431260517839,0,0.365,0,0.035,0.425,0.365,0.33037783250725,0.0243215630258919,0.347688916253625,0.144003493093172,0.06,0.13879556295694
0.145345140726654,0.5,0.9,0.00246870606674249,0.205,0.62,0.9,0.547582066772084,0.322672570363327,0.723791033386042,0.585487867916456,0.71,0.670050472207051
0.439112689785319,0.5,1,0.00202350400065302,0.215,0.52,1,0.477428439682728,0.46955634489266,0.738714219841364,0.699423521578008,0.738714219841364,0.815934226772625
0.187002136435563,0.5,0.2,0,0.085,0.415,0.2,0.344057654589274,0.343501068217782,0.272028827294637,0.238509965170806,0.272028827294637,0.146931468688652
0.390889843032016,0.5,0.56,0.00918224385901817,0.735,0.54,0.56,0.713630985713768,0.445444921516008,0.636815492856884,0.380753471457631,0.445444921516008,0.079237158488963
0.574274162370544,0,0.5,0,0.515,0.54,0.5,0.618392117405598,0.287137081185272,0.559196058702799,0.53544437996269,0.559196058702799,0.728222900551266
0.443986314481257,0.5,0.5,0,0.22,0.6,0.5,0.538423764244454,0.471993157240628,0.519211882122227,0.547068346454285,0.519211882122227,0.613158455040588
0.63326776186366,0.5,0.5,0,0.45,0.595,0.5,0.631797427856589,0.56663388093183,0.565898713928294,0.594177531620041,0.56663388093183,0.600851112995154
0.671215786177915,0.5,1,0,0.195,0.58,1,0.513018925133429,0.585607893088957,0.756509462566714,0.654039118551891,0.62,0.56077355116466
0.363214833825507,0,0.2,0,0.14,0.375,0.2,0.337570142318285,0.181607416912753,0.268785071159143,0.276797496023965,0.268785071159143,0.414841663144327
0.554830039743498,0.5,0.71,0.00175872494249319,0.67,0.295,0.71,0.502338367485757,0.527415019871749,0.606169183742879,0.411194734538209,0.527415019871749,0.108675153345093
0.501657286915063,0,1,0.0241937111723274,0.15,0.62,1,0.529981058349033,0.250828643457532,0.764990529174517,0.418606390877349,0.250828643457532,0.252934545316225
0.453908080690503,0.5,0.5,0,0.24,0.48,0.5,0.457754426832402,0.476954040345251,0.478877213416201,0.528610417920484,0.478877213416201,0.597078570220912
0.129941691403731,0.5,0.5,0,0.235,0.51,0.5,0.477921761185415,0.314970845701866,0.488960880592707,0.414643908764858,0.44,0.442268894379173
0.0952594551847434,0.5,0.7,0,0.065,0.41,0.7,0.331902351651259,0.297629727592372,0.51595117582563,0.277860301139334,0.297629727592372,0.065373874151127
0.425473323601441,0.5,0.365,0.0502554494815872,0.03,0.46,0.365,0.367247914796806,0.462736661800721,0.366123957398403,0.329620206399708,0.366123957398403,0.183212813784918
0.49835700182835,0,0.2,0,0.03,0.365,0.2,0.283711425808214,0.249178500914175,0.241855712904107,0.220344737939427,0.241855712904107,0.22107654575048
0.542943385845712,0,0.62,0.00219308180198902,0.025,0.42,0.62,0.323010544396206,0.271471692922856,0.471505272198103,0.327658988373653,0.271471692922856,0.268139290807359
0.445181057820715,0.5,0.57,0,0.165,0.54,0.57,0.470651564235389,0.472590528910357,0.520325782117695,0.637638770342684,0.520325782117695,0.855425751715021
0.436215548083987,0,0.895,0,0.175,0.545,0.895,0.478585708511398,0.218107774041994,0.686792854255699,0.408300209432564,0.32,0.33266563456382
0.500202704703859,0,1,0,0.215,0.525,1,0.480618400703411,0.250101352351929,0.740309200351705,0.460136850901212,0.39,0.389124885917809
0.979732030811757,0.5,0.5,0,0.25,0.58,0.5,0.536235297774461,0.739866015405878,0.518117648887231,0.60599455476437,0.56,0.50537484802825
0.102496298077534,0,0.2,0,0.07,0.42,0.2,0.341438902210268,0.0512481490387668,0.270719451105134,0.1073225333813,0.0512481490387668,0.0867455979134871
0.3548215387964,0,0,0,0.085,0.395,0,0.329205712133263,0.1774107693982,0.164602856066632,0.240671208488277,0.1774107693982,0.421402860065596
0.367852665091853,0,0.2,0.00239422788092167,0.055,0.455,0.2,0.361716910853029,0.183926332545926,0.280858455426514,0.251594929324147,0.280858455426514,0.333098500290872
0.0943891104022363,0.5,0.2,0,0.045,0.39,0.2,0.308608091871237,0.297194555201118,0.254304045935618,0.183832867045579,0.254304045935618,0.0628764892068781
0.358875132634048,0,0.2,0,0.05,0.39,0.2,0.31071867120224,0.179437566317024,0.25535933560112,0.264932300639381,0.25535933560112,0.397896638860701
0.0877244822170661,0.5,0.2,0,0.075,0.385,0.2,0.317558582243252,0.293862241108533,0.258779291121626,0.18421384407672,0.258779291121626,0.0629493544761839
0.350753656215338,0.5,0.5,0,0.175,0.565,0.5,0.493437650967408,0.425376828107669,0.496718825483704,0.577365217863791,0.496718825483704,0.762831375421581
0.506772076277276,0,0.2,0,0.03,0.39,0.2,0.302276353878228,0.253386038138638,0.251138176939114,0.274841405025917,0.253386038138638,0.354767738694969
0.493577210451516,0.5,0.815,0.00208104012138471,0.125,0.535,0.815,0.450591840198335,0.496788605225758,0.632795920099168,0.673194841774975,0.632795920099168,0.819423944865216
0.543635784781677,0,0.335,0,0.145,0.66,0.335,0.551320901647442,0.271817892390838,0.443160450823721,0.358326114404853,0.36,0.377504463595462
0.428692597837387,0.5,1,0,0.195,0.54,1,0.483315040221407,0.464346298918694,0.741657520110704,0.688667939676466,0.741657520110704,0.789354374178878
0.0923623134834119,0.5,0.2,0,0.06,0.4,0.2,0.322365801092251,0.296181156741706,0.261182900546126,0.365788019095944,0.296181156741706,0.547360069725977
0.794504177267003,0,0.75,0,0.225,0.535,0.75,0.492265530593422,0.397252088633501,0.621132765296711,0.589461617976737,0.621132765296711,0.704477032286752
0.12780665193556,0.3,0.2,0,0.065,0.25,0.2,0.213086812003173,0.21390332596778,0.206543406001587,0.180148910656456,0.206543406001587,0.181831324851183
0.417354113205067,0.5,0.2,0,0.095,0.43,0.2,0.359417770093288,0.458677056602533,0.279708885046644,0.429461980549726,0.458677056602533,0.538837073074565
0.204956527991836,0,0.2,0,0.035,0.43,0.2,0.334090818121252,0.102478263995918,0.267045409060626,0.286507891018848,0.267045409060626,0.521687564649244
0.108731754486382,0,0.2,0,0.055,0.425,0.2,0.338820149831261,0.054365877243191,0.269410074915631,0.107925317386274,0.054365877243191,0.0865078994769921
0.450379081073603,0.5,0.03,0,0.15,0.53,0.03,0.456893855014375,0.475189540536802,0.243446927507187,0.44287882268133,0.475189540536802,0.593170979750705
0.102484275356456,0.5,0.5,0,0.705,0.54,0.5,0.698594131983712,0.301242137678228,0.599297065991856,0.573513067890028,0.599297065991856,0.778301344544527
0.621106980350714,0.5,0.775,0,0.185,0.595,0.775,0.519936723313431,0.560553490175357,0.647468361656715,0.629340617277357,0.647468361656715,0.623592408043301
0.0977274251097533,0,0.2,0,0.045,0.405,0.2,0.319747048713245,0.0488637125548766,0.259873524356622,0.122912412303833,0.06,0.141490484934539
0.166757539330138,0.5,0.5,0,0.81,0.595,0.5,0.783759139688804,0.333378769665069,0.641879569844402,0.54175277983649,0.641879569844402,0.619929608216602
0.131729777002504,0,0.2,0,0.035,0.4,0.2,0.311812904437236,0.0658648885012521,0.255906452218618,0.310590446906623,0.255906452218618,0.633771383551163
0.187228622072639,0,0.2,0,0.06,0.42,0.2,0.337217743548262,0.0936143110363193,0.268608871774131,0.120741060936817,0.0936143110363193,0.0825917155204512
0.317490628894873,0,0.2,0,0.02,0.37,0.2,0.283203252760211,0.158745314447437,0.241601626380105,0.133448980275847,0.158745314447437,0.0776056666430133
0.0906216239183976,0.5,0.45,0,0.115,0.57,0.45,0.471823684609375,0.295310811959199,0.460911842304688,0.518740884754629,0.460911842304688,0.769097569163686
0.485716996197201,0.5,0.645,0,0.345,0.56,0.645,0.561484362607507,0.492858498098601,0.603242181303754,0.518700226467452,0.492858498098601,0.435528156384207
0.784370192672881,0,0.915,0,0.08,0.57,0.915,0.457049629292354,0.39218509633644,0.686024814646177,0.609403303660873,0.686024814646177,0.70116589333717
0.355105380127874,0,0,0,0.135,0.335,0,0.305755678075261,0.177552690063937,0.15287783903763,0.346810176367189,0.177552690063937,0.718337658823735
0.490602643614216,0,1,0,0.125,0.595,1,0.494609771341395,0.245301321807108,0.747304885670697,0.600868735825935,0.747304885670697,0.76625363617804
0.0396655935939794,0.5,0.2,0,0.075,0.4,0.2,0.32869753908526,0.26983279679699,0.26434876954263,0.178060522113207,0.26434876954263,0.0650477945083722
0.323549037269629,0,0.2,0.00194482878226478,0.03,0.43,0.2,0.33248292782995,0.161774518634814,0.266241463914975,0.156005327516597,0.161774518634814,0.111758339864407
0.241107822489328,0,0.2,0,0.035,0.435,0.2,0.337803803735255,0.120553911244664,0.268901901867627,0.129818604370764,0.120553911244664,0.079854039831204
0.0547235168082569,0.5,0.2,0,0.09,0.39,0.2,0.327603305850264,0.277361758404128,0.263801652925132,0.18038780377642,0.263801652925132,0.0643197361680985
0.370187348784306,0,0.2,0,0.04,0.41,0.2,0.321349454996245,0.185093674392153,0.260674727498122,0.315256133963425,0.260674727498122,0.522697726502209
0.473270107330445,0,0.35,0,0.14,0.6,0.35,0.504654494948406,0.236635053665223,0.427327247474203,0.361320767046475,0.42,0.435855199250137
0.362904681029542,0,0.285,0,0.125,0.25,0.285,0.238413763975209,0.181452340514771,0.261706881987605,0.251053074167459,0.261706881987605,0.352431609673031
0.337809837164199,0,0.915,0,0.075,0.625,0.915,0.495781891715381,0.168904918582099,0.70539094585769,0.54809862147993,0.70539094585769,0.740527348795723
0.947303280110567,0,1,0.00192353439783245,0.15,0.58,1,0.494520896134435,0.473651640055284,0.747260448067218,0.6536373627075,0.74,0.680354303083948
0.474388268263622,0,0.5,0,0.13,0.545,0.5,0.459590494532371,0.237194134131811,0.479795247266185,0.502329793799332,0.479795247266185,0.764876348705774
0.372848023696708,0.5,0.2,0,0.035,0.41,0.2,0.319238875665242,0.436424011848354,0.259619437832621,0.372014483226992,0.42,0.425559848631869
0.377102016160054,0.5,0.835,0,0.25,0.515,0.835,0.487966484792426,0.438551008080027,0.661483242396213,0.57667808349208,0.63,0.59019919701573
0.40345037610477,0,0.71,0,0.195,0.44,0.71,0.409055327941353,0.201725188052385,0.559527663970677,0.523750950674354,0.559527663970677,0.78171606168294
0.760048629646989,0.5,0.915,0,0.1,0.605,0.915,0.491482845914385,0.630024314823495,0.703241422957193,0.634421912593562,0.630024314823495,0.514538696555329
0.363500941179317,0,0.2,0,0.035,0.395,0.2,0.308099918823233,0.181750470589658,0.254049959411617,0.328600143333758,0.254049959411617,0.568313234321807
0.387250289497589,0,0.575,0,0.045,0.38,0.575,0.301182120643231,0.193625144748794,0.438091060321616,0.31723873502347,0.32,0.349789049075158
0.304176543442383,0.5,0.7,0,0.07,0.345,0.7,0.285744118000227,0.402088271721192,0.492872059000114,0.298320110240435,0.402088271721192,0.038229991470622
0.446013111400081,0,0.5,0,0.1,0.5,0.5,0.413510148020329,0.223006555700041,0.456755074010164,0.473253876570068,0.456755074010164,0.722778705577131
0.265320341833514,0.5,0.485,0.00188852484865254,0.045,0.33,0.485,0.264540400400451,0.382660170916757,0.374770200200225,0.309143457038994,0.374770200200225,0.199767267649136
0.670941701545182,0,0.5,0,0.25,0.55,0.5,0.513957384090445,0.335470850772591,0.506978692045223,0.504149847605938,0.506978692045223,0.645620459297088
0.43477298859386,0.5,0.835,0,0.255,0.425,0.835,0.423243323071381,0.46738649429693,0.62912166153569,0.655502718610874,0.62912166153569,0.80465442417832
0.231304887936552,0,0.5,0.00212092225988038,0.135,0.59,0.5,0.495666149138229,0.115652443968276,0.497833074569114,0.481161839512463,0.497833074569114,0.811997359692651
0.35746952348159,0.5,0.5,0,0.07,0.57,0.5,0.452828470630348,0.428734761740795,0.476414235315174,0.508382999018656,0.476414235315174,0.593115414164342
0.63326776186366,0.5,0.5,0,0.25,0.625,0.5,0.569652168300486,0.56663388093183,0.534826084150243,0.567153321694024,0.56663388093183,0.557793975491991
0.395343188429473,0,0.5,0,0.21,0.51,0.5,0.4673688645304,0.197671594214737,0.4836844322652,0.447118675493312,0.4836844322652,0.651930441703874
0.25847864997624,0.5,0.2,0,0.175,0.39,0.2,0.363483154477314,0.37923932498812,0.281741577238657,0.220326967408926,0.281741577238657,0.0529750941956929
0.399445525019554,0.5,0.2,0,0.07,0.355,0.2,0.293170089228233,0.449722762509777,0.246585044614116,0.232102602374631,0.246585044614116,0.0479286235256869
0.830739548384858,0,0.5,0,0.695,0.515,0.5,0.675808045251692,0.415369774192429,0.587904022625846,0.564424598939425,0.587904022625846,0.650739825630857
0.103354620138964,0.5,0.2,0,0.075,0.405,0.2,0.332410524699263,0.301677310069482,0.266205262349631,0.189294190806371,0.266205262349631,0.0617227070220616
0.443744592733104,0.5,0.535,0.00268480867451074,0.065,0.44,0.535,0.354874220457021,0.471872296366552,0.444937110228511,0.328936468865021,0.444937110228511,0.0968496219323714
0.423718345293014,0,1,0.0114532277280248,0.26,0.58,1,0.543416826059019,0.211859172646507,0.77170841302951,0.607855861892005,0.77170841302951,0.795125651221594
0.0917420078914831,0.5,0.78,0.00543861173345367,0.215,0.385,0.78,0.378060547057775,0.295871003945742,0.579030273528887,0.484967092491543,0.579030273528887,0.564576997636024
0.222116450220997,0.5,0.9,0.00183213512851956,0.15,0.575,0.9,0.490784286121545,0.361058225110498,0.695392143060772,0.51548345605709,0.49,0.470341599401077
0.145488408111065,0.5,0.94,0,0.175,0.535,0.94,0.471159737283392,0.322744204055533,0.705579868641696,0.629441357565743,0.705579868641696,0.805778976165702
0.319830726806435,0,0.2,0,0.05,0.425,0.2,0.336709570500259,0.159915363403218,0.268354785250129,0.306090049551116,0.268354785250129,0.515810318913753
0.632730690162407,0.5,0.5,0,0.17,0.53,0.5,0.465336172338387,0.566365345081203,0.482668086169193,0.569677810416799,0.566365345081203,0.614758903546702
0.141875784317703,0,0.2,0,0.04,0.45,0.2,0.351053339908266,0.0709378921588515,0.275526669954133,0.262154854037661,0.275526669954133,0.47948530143829
0.474388268263622,0.5,0.5,0,0.11,0.625,0.5,0.510555947032402,0.487194134131811,0.505277973516201,0.530824035882671,0.505277973516201,0.567556645197585
0.384937385224954,0.5,0.2,0,0.05,0.415,0.2,0.329283599272253,0.442468692612477,0.264641799636127,0.339036830749535,0.31,0.32590077414855
0.246603975817104,0,0.2,0,0.015,0.425,0.2,0.321935515183238,0.123301987908552,0.260967757591619,0.331423248500057,0.260967757591619,0.627673110334677
0.407503969942419,0,1,0,0.15,0.535,1,0.460606840628377,0.20375198497121,0.730303420314189,0.571351801761799,0.730303420314189,0.744518349023789
0.373659853390031,0,0.2,0,0.005,0.41,0.2,0.306575399679224,0.186829926695015,0.253287699839612,0.273372542178209,0.253287699839612,0.415227239606856
0.0518263751069254,0.5,0.2,0,0.02,0.405,0.2,0.30919415205823,0.275913187553463,0.254597076029115,0.176836754527526,0.254597076029115,0.0650082605623697
0.0842551258081146,0.5,0.7,0,0.055,0.38,0.7,0.305403279305237,0.292127562904057,0.502701639652619,0.284943067518892,0.292127562904057,0.102620138045639
0.124206826755904,0.5,0.2,0,0.085,0.425,0.2,0.351483625817279,0.312103413377952,0.27574181290864,0.195948408762197,0.27574181290864,0.0601080572672214
0.461991693321084,0.5,0.115,0,0.205,0.54,0.115,0.487536198883413,0.480995846660542,0.301268099441707,0.317421315367416,0.301268099441707,0.194167174876804
0.106835999268992,0,0.2,0,0.025,0.265,0.2,0.207341134197158,0.0534179996344961,0.203670567098579,0.085696188911025,0.0534179996344961,0.0904763557580751
0.547105983920316,0,0.5,0,0.13,0.545,0.5,0.459590494532371,0.273552991960158,0.479795247266185,0.491116079742114,0.479795247266185,0.698362068558156
0.200545855721902,0,1,0,0.14,0.63,1,0.526932408632423,0.100272927860951,0.763466204316211,0.531246377392387,0.73,0.708126596760477
0.256165745703606,0,0.2,0,0.035,0.39,0.2,0.304386933209231,0.128082872851803,0.252193466604615,0.126758779818806,0.128082872851803,0.0800780505133086
0.190674178983761,0.5,0.2,0,0.125,0.445,0.2,0.383220202921314,0.345337089491881,0.291610101460657,0.258982396984179,0.291610101460657,0.181502633604419
0.285061878193684,0.5,0.2,0,0.045,0.385,0.2,0.304895106257234,0.392530939096842,0.252447553128617,0.21499283074182,0.252447553128617,0.0533586025390326
0.480468659020095,0,0.165,0,0.17,0.37,0.165,0.346520632690301,0.240234329510047,0.25576031634515,0.401998215285066,0.25576031634515,0.705947101774516
0.620497815305424,0,0.2,0,0.03,0.425,0.2,0.328267253176247,0.310248907652712,0.264133626588123,0.271460844746945,0.264133626588123,0.276439829613231
0.330485687027095,0.5,0.245,0.00173604597070632,0.665,0.24,0.245,0.459379084460253,0.415242843513547,0.352189542230126,0.492477461914558,0.415242843513547,0.682593721974761
0.50367206111281,0.5,0.625,0,0.145,0.59,0.625,0.499339103051404,0.501836030556405,0.562169551525702,0.501335194027369,0.501836030556405,0.419086136055954
0.668294599034429,0.5,0.5,0,0.245,0.535,0.5,0.500707847917434,0.584147299517214,0.500353923958717,0.548167074491977,0.56,0.522146093921748
0.691137534406962,0,0,0,0.18,0.545,0,0.480696287842401,0.345568767203481,0.2403481439212,0.258638970374894,0.2403481439212,0.22938673562855
0.0770182829153245,0,0.2,0,0.04,0.4,0.2,0.313923483768239,0.0385091414576622,0.25696174188412,0.0984902944472606,0.0385091414576622,0.0888424791928379
0.0518263751069254,0.5,0.2,0.00212352859733574,0.06,0.38,0.2,0.308062737057368,0.275913187553463,0.254031368528684,0.176648185360716,0.254031368528684,0.0650415865921759
0.408388603468339,0,0.7,0,0.03,0.42,0.7,0.324554267562244,0.20419430173417,0.512277133781122,0.302157145171764,0.20419430173417,0.2276435705032
0.551339829071592,0,0.2,0,0.06,0.39,0.2,0.314939829864246,0.275669914535796,0.257469914932123,0.26104660982264,0.257469914932123,0.289301772590624
0.62861612788935,0,0.835,0,0.085,0.56,0.835,0.451734237395352,0.314308063944675,0.643367118697676,0.579225060880784,0.643367118697676,0.73847562972946
0.861665708417712,0.5,0.5,0,0.15,0.645,0.5,0.542292524136437,0.680832854208856,0.521146262068218,0.593993038759025,0.58,0.529112769554709
0.0732507964314858,0.5,0.2,0,0.075,0.435,0.2,0.354688438383279,0.286625398215743,0.277344219191639,0.241323205802461,0.277344219191639,0.206226917344004
0.373933055848326,0,0.7,0,0.045,0.36,0.7,0.286330178187221,0.186966527924163,0.49316508909361,0.260043872339258,0.186966527924163,0.149711415033651
0.557380351599937,0.5,0.5,0,0.07,0.62,0.5,0.489958326770375,0.528690175799968,0.494979163385188,0.611223113061719,0.528690175799968,0.752501076908917
0.289750948541112,0.5,0.2,0,0.03,0.415,0.2,0.320841281948241,0.394875474270556,0.260420640974121,0.218432038414892,0.260420640974121,0.0526521493836664
0.134746386590417,0,0.2,0,0.07,0.41,0.2,0.334012930982262,0.0673731932952087,0.267006465491131,0.111459886262113,0.0673731932952087,0.0853359929092073
0.0648575014023785,0.5,0.2,0,0.035,0.415,0.2,0.322951861279244,0.282428750701189,0.261475930639622,0.181301560446937,0.261475930639622,0.0639450705649611
0.0911938386260176,0.5,0.2,0,0.045,0.395,0.2,0.312321077485239,0.295596919313009,0.25616053874262,0.18391915268521,0.25616053874262,0.0629284549328983
0.0755637007041201,0,0,0,0.035,0.41,0,0.319238875665242,0.0377818503520601,0.159619437832621,0.199133762728227,0.159619437832621,0.453751489462895
0.0936251889482793,0.3,0.2,0,0.05,0.175,0.2,0.151060289800124,0.19681259447414,0.175530144900062,0.137447579791401,0.175530144900062,0.113563962901072
0.342934841916186,0,0.2,0,0.06,0.36,0.2,0.292661916180229,0.171467420958093,0.246330958090115,0.262599459682736,0.246330958090115,0.408210871986472
0.425745142211838,0,0.5,0,0.135,0.59,0.5,0.495117944389398,0.212872571105919,0.497558972194699,0.430143847766873,0.497558972194699,0.577757843982497
