"Índice de Risco de Impacto para precipitação (média)","Índice de Risco de Impacto para precipitação (mediana)","Índice de Risco de Impacto para precipitação (PCA)"
0.160467294388337,0.192872614951253,0.770958838770827
0.100752237757697,0.0420273630152699,0.849477732291359
0.161242332066609,0.202327926142293,0.771135644252591
0.170244208488556,0.0579629927316775,0.826638303960253
0.0970512611375795,0.0218451215169485,0.852616148256667
0.198494179253405,0.20788360156383,0.760481988359865
0.3744015201197,0.312079707227926,0.53486032607806
0.17623030667862,0.184054228393015,0.746950132076478
0.170308204453173,0.167598936196384,0.761212319072878
0.0958736451907229,0.0997794759433984,0.881116501901775
0.151400005217707,0.0794220293302757,0.777390484546441
0.212097311210118,0.194813110888127,0.745708446042391
0.160207181222375,0.185278224579463,0.772432251098779
0.154331969211842,0.1,0.785335470277349
0.191646065051733,0.2509912749736,0.728907586422002
0.220123552017479,0.22170009315868,0.704409486621982
0.159254377600112,0.174622855128522,0.770131462183468
0.121453348914191,0.0803704343478008,0.820032933974295
0.180645627163883,0.24945140476062,0.745320786562299
0.168787063271381,0.180911546566946,0.76147293265439
0.170638031927565,0.174498637115002,0.750556597120316
0.165343911048459,0.181644072940211,0.765266549023397
0.165286214644166,0.216151934226316,0.766394001291001
0.149994228880276,0.11,0.790963213588503
0.113741810057652,0.04,0.832505712716608
0.12647197842901,0.0638599678802983,0.81101625644201
0.127387667305705,0.0941822104846051,0.812041914405856
0.15663252691035,0.18765831024141,0.776714559888186
0.215830731620754,0.217900943606474,0.711177785333551
0.192348538713631,0.276869504985246,0.72959066244175
0.215287050578142,0.212131533731958,0.738993007696146
0.133465243613977,0.08,0.809478008162784
0.145451215591977,0.08,0.793304023796362
0.11593548433373,0.03,0.827567571472732
0.119195497272157,0.0421277142784183,0.826763313201468
0.137647029985005,0.08,0.802385667421367
0.150806471653047,0.169517621836005,0.788304988228231
0.155761080169651,0.18731977767238,0.778157549186463
0.269835455005685,0.28,0.65427191350037
0.180919667399998,0.219643148159643,0.746809246811308
0.250854504990929,0.217441448942118,0.698567419270342
0.165407755472517,0.207985721854649,0.764882655784734
0.236531794594926,0.308485163402437,0.6979382781982
0.196285868537005,0.25,0.742558858262421
0.122424764100588,0.04,0.819706634676908
0.111631501208367,0.0909918879562866,0.865560963724811
0.232705014468523,0.197777956390065,0.741643313608595
0.231881046646449,0.210521073908678,0.719970693854034
0.204520816430734,0.27,0.734486000533278
0.055379036658555,0.0422629560312839,0.93417204264215
0.113839629973087,0.0615204565622233,0.830105235071141
0.130848570461045,0.099511757870859,0.806946806229363
0.130124258453163,0.0687988526996363,0.812243893934112
0.102421279828002,0.0534413579988397,0.848431222476598
0.360557131597366,0.342211867617069,0.542711287289736
0.143374334504598,0.08,0.79396056560758
0.187600948748305,0.22,0.750073687932409
0.17345751273413,0.191487914391417,0.748423133766131
0.128294285546237,0.14,0.836484497166976
0.156034843526246,0.17,0.798503878911673
0.118823989468211,0.0491201416832993,0.821803021331032
0.155694745722632,0.186421868579217,0.780366214253796
0.214946691963452,0.200671502879535,0.741885634473554
0.180151934012115,0.228075236866707,0.747235106234546
0.233710728412069,0.213373176413625,0.693168609326281
0.154078066744208,0.09,0.783979743415746
0.189451649117099,0.223453780885347,0.737236543125864
0.205549020192434,0.27,0.730829092975392
0.143392553230519,0.07,0.79257100868859
0.192152628150008,0.205731883914986,0.732007937856794
0.184748833820978,0.196265710030424,0.745454336724191
0.217689752299731,0.215131157679858,0.703066654674565
0.112566321170875,0.0403821073117549,0.828920853457827
0.13364566486591,0.162821140557378,0.812240136543504
0.118188174758475,0.0785922404765876,0.825358277698345
0.0959734965489202,0.032195824687458,0.856118552127885
0.137341821513433,0.08,0.802564721956385
0.168935721919991,0.136924190853327,0.765390996315965
0.101374700288998,0.0403821073117549,0.848146026396455
0.165496673234816,0.220774489036003,0.766769797181996
0.250453271580998,0.262353316341886,0.681614939807455
0.151782069773608,0.133638713673683,0.776430311236745
0.190491416492986,0.20546791182891,0.766285000881311
0.108961417624515,0.04,0.840339906103103
0.0980955449625694,0.0436501025286375,0.854300285014653
0.19775996491808,0.19,0.728650840578975
0.119661684106139,0.06,0.830531544665149
0.208521827757203,0.184257448033004,0.718366813605823
0.125871375142702,0.109659170225204,0.81711529806939
0.111879911742143,0.0352782245794629,0.831523816456517
0.157597051944102,0.215199277919333,0.779450632450624
0.212464739843549,0.238316474535642,0.713502539774675
0.204843993813305,0.212680010513206,0.751847605226995
0.135952579867825,0.08,0.805420048955452
0.134500257583885,0.0551219335087539,0.80478310672329
0.167411426632363,0.235341307736219,0.765804094428562
0.142431233493919,0.08,0.797221659128667
0.193838848980103,0.216066903693113,0.732997751437465
0.11230386495931,0.0387895087654194,0.829117676450366
0.184988696847339,0.186587251299115,0.743498522691025
0.234941866647933,0.206960266961681,0.690030839366323
0.158079275443556,0.175070459114879,0.781173215826771
0.172097855704195,0.225640332814763,0.756206295693722
0.20648076788152,0.209424120346183,0.750338484946954
0.167053735012557,0.249026072535791,0.769097260654763
0.262221754074976,0.230603510250122,0.651416058915773
0.168174244589781,0.204276681572771,0.759538715279785
0.116118746184489,0.03,0.827422362379131
0.166196549391052,0.204715494228774,0.763006029880174
0.188980393481175,0.22,0.750869657145391
0.132884882708623,0.180937390300783,0.835803677729747
0.204812445500517,0.210556044429142,0.752225488538197
0.144700978707996,0.132573118275455,0.78842437124783
0.137292844426281,0.07,0.803799331919154
0.128741438339058,0.11,0.831916890629996
0.133858350477492,0.114168573010822,0.819779956866941
0.180220484215232,0.140521724608658,0.75329346123936
0.165675811064805,0.19491416804417,0.762337192786179
0.175940860999782,0.18731977767238,0.752444095090389
0.335049290801397,0.208945584605862,0.611008960825574
0.0722515898596819,0.0118003640109196,0.893615281582367
0.199553758176592,0.211874780601566,0.754674979875896
0.104972664824202,0.09,0.859959347044364
0.128692543473645,0.05,0.811991764318246
0.126384186590896,0.11,0.833524045087054
0.10971701448799,0.0499578400185728,0.835342832547993
0.102262340061016,0.0266731283756168,0.846672493560227
0.131541356818108,0.05,0.808368165830495
0.160695636763334,0.1837080710471,0.769104787658724
0.290673466956372,0.221432627979854,0.659512040839591
0.10742876043849,0.09,0.854071206224117
0.106303667216752,0.0215591749289223,0.836676584086389
0.172085787198277,0.218392028612713,0.755070878691314
0.169088980665331,0.228108709071058,0.761768717768309
0.131821178807287,0.0962794672673193,0.804760471693105
0.30873729590539,0.122140668022815,0.659391961132094
0.128508824945706,0.09,0.817605453161274
0.117164890095843,0.0776463525727553,0.826965220120241
0.185812850479728,0.208104053313786,0.743276900379662
0.174905915483357,0.234356235803104,0.752772798187497
0.154491109365343,0.1,0.787854109687936
0.124522788716179,0.0692142638656916,0.812980716733037
0.136243099701121,0.07,0.807564842563207
0.134288177690961,0.09,0.809579402105097
0.153786101439842,0.204023179536944,0.78421449806253
0.317478605680254,0.220884151198606,0.629594289956248
0.175952332805022,0.209370422414485,0.746989854341071
0.41048962812799,0.184380092557271,0.539434598934681
0.201752293099034,0.204346891868887,0.726486223964202
0.12724313745651,0.0967127874531874,0.812693832831329
0.127263283622897,0.05,0.814049722191284
0.120028904523939,0.0625131042405544,0.819631518327294
0.173672943915109,0.23,0.772655367036356
0.20831961361584,0.224374134992482,0.716161289882722
0.262605119522238,0.29,0.661662084266317
0.131274732365945,0.0981178007202464,0.805992392818158
0.191629304491755,0.228028499236714,0.738701294820841
0.242053330422347,0.219857138677038,0.705875020998376
0.108723588578088,0.0538979373223058,0.837677827343201
0.128103669636028,0.05,0.813814241606891
0.168171543143355,0.214118148262635,0.761113129531701
0.114599292174186,0.061675477081456,0.828825000032899
0.180092531765631,0.186544736032513,0.751902464004381
0.335219215965344,0.223260774631838,0.610443640239029
0.107730969963496,0.046672149310403,0.83823040888655
0.175381406682246,0.21789754119298,0.758282474878725
0.108155875576487,0.0530000282291432,0.838509833267763
0.243420361810882,0.211069550689926,0.70943978703878
0.108439913050954,0.0367904709391045,0.835436385699853
0.154873501291698,0.176091235661337,0.777891227978751
0.169339040005809,0.119089803993279,0.764091412614641
0.221679815673804,0.219600385546646,0.733093504081791
0.260252297492443,0.313830049133061,0.668331787010398
0.136053255549218,0.0718957591979601,0.807028801615243
0.11944347307826,0.0398102853118778,0.819253882364904
0.105599723495506,0.0397299331251839,0.840784177801699
0.202431375745088,0.261694055017212,0.723277221383559
0.108156438390684,0.09,0.852404338419649
0.186741198820843,0.24,0.752646430271592
0.0905134242696939,0.0616180274711741,0.893846407657037
0.171425825781232,0.20562361638869,0.765357615758616
0.132303614281501,0.06,0.808697415024368
0.0998016124262656,0.0436801723194945,0.851374367147083
0.138352002978006,0.0663504755197964,0.799957527973554
0.125325872264765,0.11,0.828005106383533
0.298423248152197,0.29,0.609013377785315
0.169363454496876,0.182461629846679,0.754016235420384
0.185239032807207,0.210524208304817,0.742410707897991
0.117957056627375,0.0632179355843048,0.82330300176496
0.218100288296198,0.178132788754254,0.698697900482066
0.189044002495605,0.198804289925863,0.768498793750017
0.18256866573564,0.225060957214177,0.751554549888539
0.275717782384918,0.312184618789317,0.649427863772873
0.157510348225153,0.13,0.781029962747425
0.216444464660605,0.28,0.711999542103075
0.299780450070921,0.100353942999071,0.673967297301968
0.16134691016075,0.13,0.777122274262322
0.156496038505772,0.191648618764805,0.777585500612645
0.146671017765835,0.180297209300467,0.792652483908584
0.2460411296309,0.224361823975558,0.704071670562904
0.139219983628291,0.135502580923307,0.798306992839228
0.209081373621948,0.24,0.717454855712678
0.208785967653867,0.273591564584382,0.717960279648697
0.109409671022389,0.0405049747650507,0.834363003456344
0.135890980399784,0.08,0.807499304404795
0.332760925842855,0.21689297216087,0.615791654541732
0.12329810788485,0.0832672389149281,0.817326030868778
0.141654046035285,0.173520375835145,0.80018978449518
0.222612658536324,0.21850343198415,0.729540899248758
0.115903628564886,0.0548987147923097,0.825503452195908
0.297100065674047,0.213485240424846,0.652815211955271
0.237795869022319,0.29,0.689820771937139
0.215905824487422,0.286662055260086,0.707051816685729
0.221549268002492,0.21560920650891,0.731320405934044
0.172811275731903,0.150568494213592,0.758671911142423
0.117341381887333,0.0624328944062107,0.824235400366511
0.255874486242993,0.309290393314077,0.657766541547831
0.106555168306178,0.0291535653007125,0.839693838700183
0.136723304008633,0.1,0.809750894340256
0.177662881536506,0.228926265977526,0.747170717872646
0.228063730392558,0.26,0.702879394692951
0.167717223321801,0.13,0.767189252655959
0.161869583523879,0.181114766206935,0.766674512384615
0.203477369414994,0.281389333770442,0.720146037668289
0.101580134776148,0.040484904512421,0.847809524019588
0.180911863817921,0.263542388008366,0.747111037658921
0.154521974615043,0.188912376218715,0.780540136713401
0.155260669717264,0.175642281114756,0.777154531935973
0.10553362601687,0.0374426451256755,0.840532884954878
0.114898448107781,0.0612891792302814,0.828249487596597
0.147541245990848,0.215314449419568,0.796743052091868
0.158923567744791,0.1530636801996,0.780688533105178
0.0606635722544117,0.0504167941033814,0.919680947062948
0.248113090403048,0.205211158698518,0.704558536373249
0.175364858465038,0.232095828709484,0.758337678250305
0.0964222970527944,0.0276838342076728,0.854627904476508
0.266828819371025,0.220884151198606,0.678864191290107
0.18796149566568,0.168328519590308,0.739955288457407
0.168694229155689,0.121986750912757,0.765661161208649
0.157131067352166,0.106226148169299,0.783010662224167
0.403166049074079,0.220627398068214,0.539514668150922
0.172519555215616,0.228108709071058,0.758113549959211
0.0946340155651769,0.0951928901168053,0.883384363483947
0.173627122061917,0.219997214987144,0.759392991614754
0.168670260758871,0.222710941343086,0.763864962324147
0.168909048885021,0.206072499759096,0.758562898795733
0.160803500634589,0.21174813331509,0.77339205719507
0.116710200051526,0.0945472298752757,0.843869706432926
0.208947682125991,0.218795155635006,0.747072252094867
0.132016342824187,0.08,0.811530509394686
0.232403777789395,0.264841315087548,0.687957638318458
0.351417691165332,0.304785708015557,0.560650373506257
0.0985835629935004,0.0234778605685433,0.850244363630162
0.309600193552255,0.210521073908678,0.637796602841924
0.126600771392999,0.0928485352680568,0.813180929440031
0.155861303553025,0.213741993555238,0.804025087635567
0.120165774933711,0.0541011569622955,0.818054643174312
0.187340455156528,0.213350802575828,0.739251704734538
0.136698108332275,0.167731874364083,0.80777988465315
0.144992000250704,0.0701902927365561,0.791401628715688
0.185680817077893,0.238769936150315,0.741681294758251
0.320196771895968,0.202538715833206,0.629151874138732
0.177459737422356,0.26399874668563,0.753812866836023
0.0530963595822482,0.0579810435081394,0.933886588357168
0.148956477784782,0.184994652752779,0.789475749236242
0.108416754485299,0.0492430091365951,0.837462423318864
0.154700925108181,0.189484198218592,0.780323941331947
0.116945308324304,0.050589872776339,0.823026749028045
0.0844795799530237,0.0837061939232821,0.899744786046327
0.174509152202743,0.237157124998999,0.753901124298048
0.191314432898904,0.217733172592974,0.762665777123197
0.149048465953665,0.1,0.795323281703661
0.165027745790851,0.126854827100509,0.766022192268941
0.163818539702094,0.219731267475572,0.769486125772011
0.133932984718617,0.0986237059635733,0.80150669281394
0.095858006114652,0.0297253873005896,0.855922893973323
0.110704107583415,0.048671187136718,0.83344195686541
0.162283431844836,0.23647051630583,0.774793174152126
0.242070028862989,0.201219979660782,0.712684321353348
0.212619713436532,0.281745561830759,0.711211780322096
0.10668867617897,0.0440587742176091,0.839604031203582
0.217714012194604,0.204149175656486,0.740472887081676
0.115382211114924,0.0456088574973428,0.824917364104778
0.154034595946219,0.182910584393261,0.780420042570849
0.137436795422095,0.09,0.804567899527256
0.136323167587843,0.07,0.807249689978693
0.179339305466816,0.13,0.756652238644748
0.151315767251873,0.09,0.781520847687105
0.206992368961832,0.24,0.731923563530129
0.248363728786503,0.21480397659727,0.702717807494526
0.188105539663189,0.151547140300392,0.737031115189444
0.145611817097134,0.172579951475381,0.793241048915971
0.154372950824932,0.197324323496974,0.78213788916747
0.152741987365756,0.176908792567806,0.781683187234367
0.13944645581399,0.08,0.801300434028308
0.13257526656757,0.0861945692560311,0.801856483388333
0.178280348889097,0.237922238276814,0.749782869706716
0.157274241634517,0.195558717453856,0.776872373381429
0.159369839408348,0.185554100453087,0.7716767197206
0.137582622721729,0.05,0.797534322350002
0.0941284719998865,0.0304301474681649,0.859006333124765
0.0969087853536824,0.026214103114633,0.85355777486507
0.241827447992595,0.0586629952458629,0.746009668715196
0.106779905159214,0.027480614567683,0.83680299931296
0.162317488114536,0.207981043508139,0.770190427871306
0.157951529609107,0.193972910456023,0.803302207077249
0.28426231191998,0.200414749749142,0.669524114433686
0.135703670504864,0.178581743300835,0.811218768244526
0.118580969270089,0.05,0.82854751286875
0.250409920897587,0.195069864018519,0.703972547594692
0.167901972963731,0.16,0.768531492646597
0.240791104035272,0.194813110888127,0.71721985505484
0.186096412823318,0.200123026098287,0.775798650737883
0.254739362370539,0.210007567647894,0.701367421673211
0.0955425534718088,0.0714675985003179,0.886685616005085
0.148042761155605,0.158738034371544,0.786857258565101
0.233636827425454,0.187601012203831,0.727236525382551
0.259550069196365,0.0991142051360225,0.719522433692594
0.191176043188902,0.20466268191727,0.768779360882546
0.189489259722315,0.268618362182618,0.733186277325972
0.114011113441831,0.0997794759433984,0.863138863458785
0.117882328474527,0.0558166229619268,0.822250816889159
0.172197445146754,0.200344808708215,0.787202387075326
0.139288318843958,0.167724038302118,0.81968949477967
0.16332893658771,0.18,0.780140120716928
0.165274467812986,0.2,0.784367505239
0.189376021941129,0.199884464527199,0.771772282341967
0.256427738312989,0.28,0.669866165761395
0.158959009989563,0.198232303304539,0.774404700368884
0.0483875708966832,0.024295417475012,0.936602370716822
0.177759346733512,0.207335124782582,0.781123150580428
0.111070597897028,0.116946057218229,0.859544740662004
0.301736361640311,0.130344808708215,0.665473858931129
0.174546775866216,0.255428619265353,0.756750907885659
0.127966543918577,0.16,0.840132802562868
0.221017272735025,0.204672978962173,0.704634181594871
0.179651184522563,0.20466268191727,0.777919114788161
0.162275690247299,0.197527543136964,0.768594832275687
0.267111812703725,0.191335438111175,0.693512689370725
0.182607034887748,0.186795782292191,0.782248813961191
0.242681291405767,0.201219979660782,0.712569659325046
0.175763873686153,0.204919435047662,0.785267209600412
0.108679315605243,0.1,0.854986635137175
0.108842848388724,0.0470785885903825,0.836385233134896
0.101601641942992,0.0909449579486773,0.875426953299382
0.167139221672886,0.0526133750927939,0.826642938193765
0.0770607773485584,0.0552267501855878,0.923611853360822
0.16492350708609,0.13,0.772053179506799
0.17163892369204,0.0365390291617989,0.826237218839355
0.135073668029686,0.1,0.813366354977363
0.278750284942618,0.207335124782582,0.676537080649859
0.212422569963357,0.196937076972191,0.745609443104098
0.24031197328988,0.212936763643598,0.713637057723431
0.204544708066859,0.20546791182891,0.7520831320406
0.242114961006348,0.192945897934455,0.715877030570549
0.10193018135446,0.0943876602051653,0.885399550962429
0.155240662621553,0.190495237679071,0.807216495135928
0.167937991183043,0.225169246884978,0.763277046691234
0.175876625606282,0.204346891868887,0.746318621958565
0.2638640017193,0.0869370769721906,0.716761377651613
0.225618971193905,0.255398449372253,0.698106509946783
0.225250539295145,0.207335124782582,0.732553316299178
0.237582392271439,0.192140668022815,0.720336931621221
0.170727176702331,0.194465213497589,0.753588252675609
0.116354036178525,0.107026545148158,0.854579196624569
0.172434404879569,0.17,0.766800006120034
0.26117693813098,0.0948662729678945,0.716255198176798
0.162181191662131,0.146539029161799,0.809483632504115
0.187918434086685,0.10354753679547,0.795373753874169
0.319147319015739,0.210486103388215,0.62918480481857
0.181013562255776,0.201723517237866,0.750503472058809
0.160526793285356,0.0552267501855878,0.833942865965808
0.191134597508779,0.235131277442971,0.736208174875597
0.179270851361846,0.25620366090522,0.748759427641571
0.122622553119089,0.16,0.842965705726649
0.305209253991539,0.154919435047662,0.656607224734358
0.112492174494744,0.0452827704040572,0.829829909488373
0.118479996102468,0.161546596809693,0.843248214869344
0.109498159326885,0.0543894071354889,0.836425647830562
0.280441665066419,0.10483007084878,0.703001010710384
0.137479345322757,0.09,0.804638028471548
0.0889318587635597,0.0490610430562546,0.897809357404121
0.161834032864788,0.198548319683422,0.769516339533455
0.371100116346208,0.216344495379622,0.576722756725331
0.226727393859511,0.159202337736254,0.738400521676803
0.15733910116799,0.182787716939965,0.774723904398164
0.314899386847611,0.197742306883831,0.636481981110171
0.29729463204073,0.211069550689926,0.656173781961676
0.270495239455221,0.0828227231198007,0.718814795198097
0.217615334510819,0.203087192614454,0.742050322692843
0.12364832574182,0.0754953339782639,0.8154847541702
0.164495748933497,0.23962979479486,0.771496739109994
0.177647920352941,0.2,0.761718390555809
0.253921758398625,0.199609519837502,0.700181975428265
0.152439665497451,0.19,0.807176921825915
0.152364645233528,0.19,0.806166052645779
0.176273033980277,0.195875093930159,0.786721710206284
0.203688943651205,0.215830989118838,0.752776458978291
0.283276083890688,0.20707837165219,0.670969210544329
0.211167124043642,0.27414004136563,0.730993721466324
0.195147172449436,0.201476732791174,0.765651869191252
0.176325889527711,0.255386103998751,0.753687932154012
0.147395160994196,0.134468225157503,0.827804703170684
0.181126928331754,0.188149488985079,0.78322431016401
0.112246693148821,0.13,0.855046257743185
0.120790988629937,0.119047288726677,0.856433115895963
0.122757883466245,0.0592050396945875,0.814415971556386
0.221690081294871,0.128945584605862,0.754612406521164
0.153072823147445,0.189361330765297,0.783101126829078
0.237614034555529,0.0593826994713495,0.753656418091348
0.237071853965014,0.190751990809463,0.721191144316624
0.275353216639783,0.0365040586413351,0.718924548494988
0.154787979512098,0.13,0.786950264089924
0.178693664733371,0.24575445407361,0.74808421758844
0.176712044034029,0.238562209442233,0.752579012020698
0.263307241842893,0.169468225157503,0.69850126918565
0.186987227111755,0.202795468963598,0.774268393509537
0.195390440759111,0.204370958266415,0.761674361204586
0.224486460057472,0.210797638240923,0.699651667894983
0.162028546837012,0.200263785683053,0.769455827078202
0.166102304554411,0.20707837165219,0.794967803804799
0.270907633218355,0.20385745200563,0.682311060263028
0.277567514739656,0.11044641774576,0.711072057086292
0.190881770843159,0.227087932524599,0.730883649907665
0.160452108688533,0.174621504568298,0.768073762188136
0.105344798889963,0.0978409093506544,0.869688111847733
0.132348761739894,0.155133495964879,0.827083578587136
0.10791867336909,0.0333595389398419,0.835784526373408
0.257844427994242,0.193202651064847,0.698914047633938
0.217436332318042,0.125414749749142,0.759161516703061
0.227739343009859,0.198804289925863,0.728901033759595
0.113031743273903,0.0485483196834222,0.831661839684589
0.268646779944375,0.0818519709267101,0.721835272201257
0.193088727580609,0.17,0.735963079835284
0.252844305145344,0.10906469027853,0.728704347713656
0.298549285366227,0.204114205136023,0.655728309598685
0.217984830309361,0.208397107824614,0.736888187978924
0.189494756862057,0.235281022717037,0.761479037722877
0.128173547111167,0.173846462928431,0.823398847255652
0.142514296749055,0.16,0.816444964639397
0.156134575124581,0.183236671486546,0.779102608923444
0.165064109194299,0.204795846415468,0.764964173215406
0.108079075650466,0.0408310618583363,0.836700737618038
0.0396218658414516,0.0260064966143961,0.951933188174073
0.103235635634821,0.0670451649729693,0.849202196802821
0.118091110074617,0.0794499565757898,0.856825073721713
0.119383217015307,0.0561427100552123,0.821962512197691
0.102233278111839,0.0355239594860545,0.84589624150518
0.172269310552938,0.0850075676478942,0.815796326845715
0.0873988281963463,0.081171038710433,0.901039484323305
0.16364230153241,0.168945799836128,0.793019391390303
0.185509137186242,0.210521073908678,0.770367779285345
0.189479748311016,0.196388600190943,0.772201345800738
0.296511601415549,0.224875330236342,0.65429921060382
0.189767113115319,0.231619993257014,0.731283384237762
0.158791908596712,0.186667603485809,0.772847110427655
0.25010834465992,0.0949984168308491,0.737874384603183
0.142380315382388,0.13,0.811824021806642
0.162874608990083,0.18964958093849,0.766309415827815
0.133198724221189,0.06,0.809550066578955
0.15596638592323,0.217989925723366,0.78778826895343
0.258199734752642,0.0557246649593024,0.730688301654391
0.154408468200989,0.14,0.787000580220864
0.109997462293815,0.0526314258692558,0.835287527297455
0.131309866838109,0.11,0.818591803183544
0.0950827788955841,0.0231517734752578,0.856206062304887
0.197108895131446,0.184257448033004,0.735734223464463
0.165592305346378,0.193893391497711,0.762317820397264
0.303519969296191,0.215830989118838,0.647699241594093
0.102879367660137,0.0735915645843819,0.876611439039119
0.126522194021046,0.16,0.83652085973364
0.160991437997899,0.210187979320954,0.772820360893767
0.193480579899357,0.196096876540087,0.76343239110898
0.105610744195695,0.100584705855038,0.872778128349152
0.243682645080724,0.212901793123134,0.709465361325643
0.146546620254476,0.16180036401092,0.789915817182959
0.0797307505462358,0.055103882732292,0.887674615308138
0.0737536561170349,0.0489972742300035,0.896968137338208
0.093353512298821,0.0264598380212246,0.859704284754786
0.167235497353897,0.17972538730059,0.768424914584845
0.169308568983559,0.217413767332857,0.761923533274019
0.142558342310948,0.08112843012315,0.795088974057356
0.0382924810297174,0.0214363074756265,0.955725793521205
0.227938063818016,0.29,0.703076220913308
0.226389724105177,0.0926010122038309,0.75394244203968
0.300773623989946,0.201990239051959,0.652024720062519
0.178368211434196,0.247380596000472,0.748902666778499
0.224375555943746,0.211326303820318,0.733001066113258
0.194682834976215,0.24,0.739206157350343
0.289319697420372,0.208140354694222,0.659452711240782
0.273996292809035,0.210264320778286,0.680675728181246
0.268602528685183,0.200893285489463,0.687569206833546
0.107435029469422,0.0224570840220849,0.837114267552708
0.217772956415809,0.211069550689926,0.73672449249508
0.154097762427309,0.152303988215746,0.777667532684117
0.257307357375341,0.188406242115471,0.703559074704204
0.248591733176054,0.206016388610158,0.705765542595114
0.181337968379061,0.186299001125921,0.745247960833659
0.263903318206424,0.207626848433438,0.689747392239148
0.286793514795068,0.200414749749142,0.669601573049005
0.256971754896467,0.204954405568126,0.696192448080888
0.168945665495509,0.212423257382814,0.790591484158981
0.169144998387252,0.20103882732292,0.75735467908629
0.245606502458971,0.200123026098287,0.713619545847745
0.11319721094327,0.0342574480330045,0.826860179040282
0.236326336643734,0.210812797559534,0.717629492119245
0.204276424718344,0.218538402504614,0.752259420474544
0.260948729872041,0.197742306883831,0.694985658672595
0.258613219420088,0.221946134240638,0.690162145253052
0.221266598393149,0.13108774224923,0.752224038659826
0.193370973989585,0.22,0.741392781516457
0.170465824653272,0.218193487319233,0.75782201171314
0.165664356583995,0.194588080950884,0.762304856634601
0.18749327004051,0.208756085148006,0.738256311194434
0.160209648323755,0.220662368588678,0.797532341042525
0.288865235010041,0.22542380701759,0.660473490078332
0.275437667415922,0.200671502879535,0.677848041744575
0.120278579629749,0.09,0.838184711652695
0.227957672018008,0.204114205136023,0.727783494866404
0.195583445158288,0.22,0.739077136288184
0.338254291439293,0.302113265150245,0.578675800582982
0.169114356004553,0.196955721137087,0.75675603692303
0.115217731373592,0.039035243672011,0.824151379145211
0.285697978566862,0.207335124782582,0.669855429563061
0.270373229615112,0.219565415026182,0.679824955566602
0.153059134958455,0.09,0.784857188665387
0.261699018841302,0.225167053887198,0.685181281219789
0.278909637111701,0.212680010513206,0.671629798979174
0.291960955240822,0.216671189550942,0.6606045619935
0.234830824769005,0.22542380701759,0.715223708305026
0.195345865651052,0.24,0.740359488428129
0.214110255330961,0.209750814517502,0.743402652692823
0.207618026751709,0.0975624336266808,0.782180839053736
0.188348090962324,0.231619993257014,0.729245133728409
0.291608592206925,0.21608774224923,0.661777184772671
0.162848466639946,0.189361330765297,0.766308345987651
0.25374496159244,0.208362137304151,0.698362108359785
0.246649113323561,0.195326617148911,0.709235239492216
0.197357162238025,0.219822168156574,0.75934394422225
0.106369487168038,0.110352376356109,0.86642256049409
0.291850046245464,0.212936763643598,0.6594090477438
0.27205762249082,0.202538715833206,0.682381976279946
0.182107241839147,0.194465213497589,0.745229049111579
0.117678689357671,0.0495690962298806,0.821604113497868
0.248422771510973,0.192689144804063,0.708100713089573
0.302016604645166,0.20788360156383,0.649544266737288
0.108621662697567,0.0250704591148789,0.833254759796195
0.124251330936317,0.0738266767848005,0.814182739767972
0.241291574436664,0.21,0.681484754440215
0.121778062737552,0.0562655775085081,0.815630263634756
0.160605102410735,0.179153565300712,0.768533837936439
0.117592197832795,0.046672149310403,0.821290609622846
0.233284705154358,0.2,0.687393673021829
0.125090357836162,0.0886090182484013,0.815099317037882
0.167767445120119,0.205693755508631,0.760463554809851
0.268319901142049,0.208140354694222,0.688049267297554
0.284346617485831,0.223848317714774,0.666967589826511
0.19317790756252,0.21238828686235,0.76570904478193
0.295036936664036,0.317938099219334,0.631639549678598
0.2500825111854,0.210229350257822,0.704531779673753
0.278824482116136,0.203600698875238,0.673183536888507
0.220091216283857,0.20949406138711,0.737960027333934
0.105235494813183,0.0698664380522627,0.846216811966841
0.155499454864387,0.213288145880421,0.782749086276597
0.283897364447442,0.206016388610158,0.672297277521302
0.271925866356811,0.230220215966966,0.678772770237621
0.220536918135346,0.20546791182891,0.732906857830229
0.194571866358211,0.209750814517502,0.764402204135565
0.276383600283009,0.196937076972191,0.677914286291804
0.274838228704244,0.219600385546646,0.67685740623512
0.268321024903184,0.211069550689926,0.682437643711814
0.114412704073529,0.163635592373293,0.847955603446758
0.208874067295045,0.21641443642055,0.74818609793155
0.310118274025123,0.343787356919885,0.599182994039806
0.224071515936767,0.191883914892423,0.734550414596805
0.119036553367299,0.0475275431369638,0.818945909530176
0.282229234946509,0.211618027471174,0.671542468056373
0.274729552099203,0.184671816208127,0.682563407943699
0.245503622754989,0.220627398068214,0.708547845547026
0.260334171887836,0.214547223466878,0.69113816697812
0.269284169032188,0.184928569338519,0.688628043085324
0.119570841612869,0.0520596038693787,0.818750990507866
0.221205547596576,0.217733172592974,0.731407593241415
0.204467032051636,0.218538402504614,0.752023200757898
0.257169723219664,0.200928256009927,0.697232176970228
0.200726562498952,0.21,0.732270740284723
0.21678649217483,0.113662995245863,0.759912712524114
0.325673053804292,0.32434496799199,0.588793012685203
0.195449942287229,0.200414749749142,0.76416028760083
0.15532454563982,0.206786648001334,0.806442587472988
