"code_muni","year","PREC_SUM"
"2606101",2005,180.610833333333
"2606200",2001,227.565
"2606200",2002,220.9975
"2606200",2003,206.82
"2606200",2004,209.526666666667
"2606200",2005,204.909166666667
"2606309",2001,119.795833333333
"2606309",2002,105.84
"2606309",2003,134.620833333333
"2606309",2004,134.631666666667
"2606309",2005,121.681666666667
"2606408",2001,184.485
"2606408",2002,167.619166666667
"2606408",2003,163.665
"2606408",2004,173.946666666667
"2606408",2005,171.913333333333
"2606507",2001,131.888333333333
"2606507",2002,117.454166666667
"2606507",2003,121.190833333333
"2606507",2004,133.464166666667
"2606507",2005,121.445833333333
"2606606",2001,109.019166666667
"2606606",2002,92.3283333333333
"2606606",2003,103.454166666667
"2606606",2004,111.0275
"2606606",2005,96.9841666666667
"2606705",2001,149.344166666667
"2606705",2002,133.675833333333
"2606705",2003,135.9075
"2606705",2004,149.9825
"2606705",2005,141.501666666667
"2606804",2001,230.57
"2606804",2002,222.895
"2606804",2003,207.979166666667
"2606804",2004,213.304166666667
"2606804",2005,207.974166666667
"2606903",2001,116.983333333333
"2606903",2002,96.0058333333333
"2606903",2003,112.345
"2606903",2004,116.065
"2606903",2005,104.4275
"2607000",2001,104.704166666667
"2607000",2002,88.2558333333333
"2607000",2003,101.228333333333
"2607000",2004,106.790833333333
"2607000",2005,93.8841666666667
"2607109",2001,114.228333333333
"2607109",2002,94.8308333333333
"2607109",2003,111.160833333333
"2607109",2004,113.963333333333
"2607109",2005,104.116666666667
"2607208",2001,235.498333333333
"2607208",2002,218.953333333333
"2607208",2003,207.5425
"2607208",2004,212.73
"2607208",2005,207.4975
"2607307",2001,121.845833333333
"2607307",2002,111.549166666667
"2607307",2003,138.4975
"2607307",2004,136.650833333333
"2607307",2005,122.603333333333
"2607406",2001,95.1125
"2607406",2002,77.6125
"2607406",2003,98.4966666666667
"2607406",2004,98.9266666666667
"2607406",2005,87.385
"2607505",2001,119.990833333333
"2607505",2002,104.531666666667
"2607505",2003,111.353333333333
"2607505",2004,120.979166666667
"2607505",2005,107.581666666667
"2607604",2001,255.57
"2607604",2002,256.358333333333
"2607604",2003,234.690833333333
"2607604",2004,240.8075
"2607604",2005,231.0475
"2607653",2001,195.806666666667
"2607653",2002,186.755
"2607653",2003,179.054166666667
"2607653",2004,177.989166666667
"2607653",2005,177.1575
"2607703",2001,108.8875
"2607703",2002,92.7425
"2607703",2003,107.455
"2607703",2004,110.139166666667
"2607703",2005,101.0825
"2607752",2001,227.565
"2607752",2002,220.9975
"2607752",2003,206.82
"2607752",2004,209.526666666667
"2607752",2005,204.909166666667
"2607802",2001,227.565
"2607802",2002,220.9975
"2607802",2003,206.82
"2607802",2004,209.526666666667
"2607802",2005,204.909166666667
"2607901",2001,233.57
"2607901",2002,224.791666666667
"2607901",2003,209.135
"2607901",2004,217.079166666667
"2607901",2005,211.0375
"2607950",2001,192.506666666667
"2607950",2002,176.0225
"2607950",2003,172.733333333333
"2607950",2004,183.6025
"2607950",2005,179.805833333333
"2608008",2001,113.878333333333
"2608008",2002,99.6933333333333
"2608008",2003,106.025
"2608008",2004,115.321666666667
"2608008",2005,105.579166666667
"2608057",2001,93.4016666666667
"2608057",2002,77.875
"2608057",2003,96.1166666666667
"2608057",2004,96.4708333333333
"2608057",2005,84.2066666666667
"2608107",2001,161.07
"2608107",2002,143.353333333333
"2608107",2003,141.879166666667
"2608107",2004,149.1675
"2608107",2005,150.2075
"2608206",2001,197.371666666667
"2608206",2002,182.56
"2608206",2003,176.825833333333
"2608206",2004,186.713333333333
"2608206",2005,184.841666666667
"2608255",2001,154.6775
"2608255",2002,137.753333333333
"2608255",2003,140.916666666667
"2608255",2004,158.028333333333
"2608255",2005,146.324166666667
"2608305",2001,154.6775
"2608305",2002,137.753333333333
"2608305",2003,140.916666666667
"2608305",2004,158.028333333333
"2608305",2005,146.324166666667
"2608404",2001,173.373333333333
"2608404",2002,156.741666666667
"2608404",2003,155.7625
"2608404",2004,169.964166666667
"2608404",2005,165.55
"2608453",2001,185.980833333333
"2608453",2002,169.2125
"2608453",2003,165.0275
"2608453",2004,169.729166666667
"2608453",2005,170.355
"2608503",2001,222.221666666667
"2608503",2002,204.505833333333
"2608503",2003,197.403333333333
"2608503",2004,202.338333333333
"2608503",2005,202.235
"2608602",2001,174.733333333333
"2608602",2002,155.691666666667
"2608602",2003,158.781666666667
"2608602",2004,174.6675
"2608602",2005,168.100833333333
"2608701",2001,181.371666666667
"2608701",2002,165.348333333333
"2608701",2003,162.783333333333
"2608701",2004,175.5475
"2608701",2005,171.979166666667
"2608750",2001,89.91
"2608750",2002,76.215
"2608750",2003,96.0225
"2608750",2004,97.0841666666667
"2608750",2005,87.8575
"2608800",2001,164.025833333333
"2608800",2002,147.248333333333
"2608800",2003,148.338333333333
"2608800",2004,163.9975
"2608800",2005,155.9375
"2608909",2001,181.4525
"2608909",2002,163.7375
"2608909",2003,160.3875
"2608909",2004,166.890833333333
"2608909",2005,167.55
"2609006",2001,150.54
"2609006",2002,134.0275
"2609006",2003,133.255
"2609006",2004,137.1575
"2609006",2005,141.426666666667
"2609105",2001,150.54
"2609105",2002,134.0275
"2609105",2003,133.255
"2609105",2004,137.1575
"2609105",2005,141.426666666667
"2609154",2001,110.640833333333
"2609154",2002,94.3933333333333
"2609154",2003,105.9225
"2609154",2004,112.5
"2609154",2005,98.675
"2609204",2001,207.24
"2609204",2002,189.825833333333
"2609204",2003,186.0875
"2609204",2004,195.976666666667
"2609204",2005,191.5725
"2609303",2001,108.180833333333
"2609303",2002,90.4716666666667
"2609303",2003,113.409166666667
"2609303",2004,115.136666666667
"2609303",2005,101.745
"2609402",2001,222.221666666667
"2609402",2002,204.505833333333
"2609402",2003,197.403333333333
"2609402",2004,202.338333333333
"2609402",2005,202.235
"2609501",2001,199.561666666667
"2609501",2002,185.6425
"2609501",2003,178.9525
"2609501",2004,178.245833333333
"2609501",2005,178.773333333333
"2609600",2001,244.920833333333
"2609600",2002,245.074166666667
"2609600",2003,220.871666666667
"2609600",2004,231.8225
"2609600",2005,219.8425
"2609709",2001,150.54
"2609709",2002,134.0275
"2609709",2003,133.255
"2609709",2004,137.1575
"2609709",2005,141.426666666667
"2609808",2001,105.108333333333
"2609808",2002,88.9433333333333
"2609808",2003,113.469166666667
"2609808",2004,115.224166666667
"2609808",2005,103.638333333333
"2609907",2001,112.456666666667
"2609907",2002,101.1925
"2609907",2003,128.1975
"2609907",2004,127.830833333333
"2609907",2005,114.27
"2610004",2001,211.64
"2610004",2002,195.3025
"2610004",2003,189.7075
"2610004",2004,197.240833333333
"2610004",2005,194.063333333333
"2610103",2001,178.705
"2610103",2002,160.819166666667
"2610103",2003,160.768333333333
"2610103",2004,178.010833333333
"2610103",2005,170.370833333333
"2610202",2001,173.373333333333
"2610202",2002,156.741666666667
"2610202",2003,155.7625
"2610202",2004,169.964166666667
"2610202",2005,165.55
"2610301",2001,150.4475
"2610301",2002,133.1975
"2610301",2003,136.051666666667
"2610301",2004,153.440833333333
"2610301",2005,140.114166666667
"2610400",2001,102.721666666667
"2610400",2002,87.4341666666667
"2610400",2003,112.048333333333
"2610400",2004,113.155
"2610400",2005,102.015
"2610509",2001,171.600833333333
"2610509",2002,152.679166666667
"2610509",2003,150.503333333333
"2610509",2004,161.179166666667
"2610509",2005,158.986666666667
"2610608",2001,210.890833333333
"2610608",2002,195.071666666667
"2610608",2003,188.1775
"2610608",2004,190.291666666667
"2610608",2005,190.503333333333
"2610707",2001,233.57
"2610707",2002,224.791666666667
"2610707",2003,209.135
"2610707",2004,217.079166666667
"2610707",2005,211.0375
"2610806",2001,129.68
"2610806",2002,112.641666666667
"2610806",2003,118.131666666667
"2610806",2004,132.065
"2610806",2005,116.27
"2610905",2001,124.078333333333
"2610905",2002,108.001666666667
"2610905",2003,115.035833333333
"2610905",2004,125.774166666667
"2610905",2005,113.661666666667
"2611002",2001,94.1166666666667
"2611002",2002,77.73
"2611002",2003,96.2158333333333
"2611002",2004,97.0966666666667
"2611002",2005,85.67
"2611101",2001,87.4208333333333
"2611101",2002,75.635
"2611101",2003,93.13
"2611101",2004,94.5325
"2611101",2005,86.1075
"2611200",2001,124.078333333333
"2611200",2002,108.001666666667
"2611200",2003,115.035833333333
"2611200",2004,125.774166666667
"2611200",2005,113.661666666667
"2611309",2001,209.773333333333
"2611309",2002,192.0475
"2611309",2003,185.149166666667
"2611309",2004,192.081666666667
"2611309",2005,189.573333333333
"2611408",2001,206.671666666667
"2611408",2002,189.674166666667
"2611408",2003,183.069166666667
"2611408",2004,190.74
"2611408",2005,188.39
"2611507",2001,188.57
"2611507",2002,171.6075
"2611507",2003,169.585833333333
"2611507",2004,184.191666666667
"2611507",2005,179.8625
"2611533",2001,124.591666666667
"2611533",2002,100.821666666667
"2611533",2003,120.833333333333
"2611533",2004,122.769166666667
"2611533",2005,111.8325
"2611606",2001,233.57
"2611606",2002,224.791666666667
"2611606",2003,209.135
"2611606",2004,217.079166666667
"2611606",2005,211.0375
"2611705",2001,153.9
"2611705",2002,136.750833333333
"2611705",2003,135.851666666667
"2611705",2004,147.581666666667
"2611705",2005,144.146666666667
"2611804",2001,216.434166666667
"2611804",2002,200.755
"2611804",2003,192.184166666667
"2611804",2004,199.723333333333
"2611804",2005,196.169166666667
"2611903",2001,235.086666666667
"2611903",2002,218.624166666667
"2611903",2003,208.570833333333
"2611903",2004,211.403333333333
"2611903",2005,203.630833333333
"2612000",2001,184.485
"2612000",2002,167.619166666667
"2612000",2003,163.665
"2612000",2004,173.946666666667
"2612000",2005,171.913333333333
"2612109",2001,171.600833333333
"2612109",2002,152.679166666667
"2612109",2003,150.503333333333
"2612109",2004,161.179166666667
"2612109",2005,158.986666666667
"2612208",2001,110.038333333333
"2612208",2002,93.2125
"2612208",2003,116.766666666667
"2612208",2004,117.698333333333
"2612208",2005,104.865
"2612307",2001,150.4475
"2612307",2002,133.1975
"2612307",2003,136.051666666667
"2612307",2004,153.440833333333
"2612307",2005,140.114166666667
"2612406",2001,127.1975
"2612406",2002,112.585833333333
"2612406",2003,117.951666666667
"2612406",2004,129.774166666667
"2612406",2005,118.676666666667
"2612455",2001,100.09
"2612455",2002,86.905
"2612455",2003,110.69
"2612455",2004,110.79
"2612455",2005,100.560833333333
"2612471",2001,115.455833333333
"2612471",2002,98.0841666666667
"2612471",2003,117.819166666667
"2612471",2004,119.5325
"2612471",2005,107.079166666667
"2612505",2001,115.13
"2612505",2002,100.786666666667
"2612505",2003,105.896666666667
"2612505",2004,114.941666666667
"2612505",2005,107.948333333333
"2612554",2001,100.33
"2612554",2002,89.5408333333333
"2612554",2003,111.606666666667
"2612554",2004,110.43
"2612554",2005,102.194166666667
"2612604",2001,91.5441666666667
"2612604",2002,76.5266666666667
"2612604",2003,96.6166666666667
"2612604",2004,97.8466666666667
"2612604",2005,87.7208333333333
"2612703",2001,129.1
"2612703",2002,114.209166666667
"2612703",2003,115.588333333333
"2612703",2004,126.105
"2612703",2005,122.976666666667
"2612802",2001,112.748333333333
"2612802",2002,95.2983333333333
"2612802",2003,109.411666666667
"2612802",2004,113.118333333333
"2612802",2005,103.845833333333
"2612901",2001,188.57
"2612901",2002,171.6075
"2612901",2003,169.585833333333
"2612901",2004,184.191666666667
"2612901",2005,179.8625
"2613008",2001,140.514166666667
"2613008",2002,125.476666666667
"2613008",2003,129.879166666667
"2613008",2004,144.226666666667
"2613008",2005,131.770833333333
"2613107",2001,147.185833333333
"2613107",2002,131.349166666667
"2613107",2003,131.5675
"2613107",2004,144.860833333333
"2613107",2005,140.270833333333
"2613206",2001,168.84
"2613206",2002,150.03
"2613206",2003,151.9525
"2613206",2004,171.830833333333
"2613206",2005,160.875
"2613305",2001,177.770833333333
"2613305",2002,162.2175
"2613305",2003,159.383333333333
"2613305",2004,171.228333333333
"2613305",2005,168.039166666667
"2613404",2001,234.675833333333
"2613404",2002,218.2925
"2613404",2003,209.600833333333
"2613404",2004,210.078333333333
"2613404",2005,199.765
"2613503",2001,117.028333333333
"2613503",2002,102.415833333333
"2613503",2003,126.62
"2613503",2004,126.69
"2613503",2005,113.434166666667
"2613602",2001,109.3175
"2613602",2002,92.805
"2613602",2003,106.958333333333
"2613602",2004,109.570833333333
"2613602",2005,101.2125
"2613701",2001,222.221666666667
"2613701",2002,204.505833333333
"2613701",2003,197.403333333333
"2613701",2004,202.338333333333
"2613701",2005,202.235
"2613800",2001,150.54
"2613800",2002,134.0275
"2613800",2003,133.255
"2613800",2004,137.1575
"2613800",2005,141.426666666667
"2613909",2001,109.386666666667
"2613909",2002,92.4791666666667
"2613909",2003,112.9575
"2613909",2004,114.445833333333
"2613909",2005,101.535833333333
"2614006",2001,120.753333333333
"2614006",2002,106.610833333333
"2614006",2003,133.924166666667
"2614006",2004,133.559166666667
"2614006",2005,121.266666666667
"2614105",2001,114.2125
"2614105",2002,96.6125
"2614105",2003,106.916666666667
"2614105",2004,115.450833333333
"2614105",2005,101.77
"2614204",2001,235.498333333333
"2614204",2002,218.953333333333
"2614204",2003,207.5425
"2614204",2004,212.73
"2614204",2005,207.4975
"2614303",2001,130.175
"2614303",2002,116.949166666667
"2614303",2003,147.666666666667
"2614303",2004,145.455833333333
"2614303",2005,132.795
"2614402",2001,119.410833333333
"2614402",2002,97.825
"2614402",2003,115.996666666667
"2614402",2004,118.365
"2614402",2005,107.975833333333
"2614501",2001,145.084166666667
"2614501",2002,128.781666666667
"2614501",2003,128.735
"2614501",2004,137.636666666667
"2614501",2005,136.590833333333
"2614600",2001,119.410833333333
"2614600",2002,97.825
"2614600",2003,115.996666666667
"2614600",2004,118.365
"2614600",2005,107.975833333333
"2614709",2001,144.961666666667
"2614709",2002,129.390833333333
"2614709",2003,131.004166666667
"2614709",2004,144.650833333333
"2614709",2005,137.436666666667
"2614808",2001,98.3433333333333
"2614808",2002,82.3475
"2614808",2003,97.6633333333333
"2614808",2004,100.695
"2614808",2005,88.3158333333333
"2614857",2001,235.086666666667
"2614857",2002,218.624166666667
"2614857",2003,208.570833333333
"2614857",2004,211.403333333333
"2614857",2005,203.630833333333
"2615003",2001,116.8475
"2615003",2002,102.488333333333
"2615003",2003,106.9175
"2615003",2004,115.7625
"2615003",2005,110.1225
"2615102",2001,150.4475
"2615102",2002,133.1975
"2615102",2003,136.051666666667
"2615102",2004,153.440833333333
"2615102",2005,140.114166666667
"2615201",2001,113.954166666667
"2615201",2002,98.2991666666667
"2615201",2003,124.036666666667
"2615201",2004,125.92
"2615201",2005,113.46
"2615300",2001,175.049166666667
"2615300",2002,159.834166666667
"2615300",2003,156.104166666667
"2615300",2004,157.700833333333
"2615300",2005,160.099166666667
"2615409",2001,136.2
"2615409",2002,120.821666666667
"2615409",2003,121.1975
"2615409",2004,133.986666666667
"2615409",2005,129.306666666667
"2615508",2001,199.561666666667
"2615508",2002,185.6425
"2615508",2003,178.9525
"2615508",2004,178.245833333333
"2615508",2005,178.773333333333
"2615607",2001,107.255
"2615607",2002,98.4408333333333
"2615607",2003,123.748333333333
"2615607",2004,122.790833333333
"2615607",2005,109.116666666667
"2615706",2001,117.5675
"2615706",2002,97.4158333333333
"2615706",2003,116.371666666667
"2615706",2004,118.691666666667
"2615706",2005,106.695
"2615805",2001,120.201666666667
"2615805",2002,103.678333333333
"2615805",2003,110.936666666667
"2615805",2004,122.228333333333
"2615805",2005,106.979166666667
"2615904",2001,114.228333333333
"2615904",2002,94.8308333333333
"2615904",2003,111.160833333333
"2615904",2004,113.963333333333
"2615904",2005,104.116666666667
"2616001",2001,133.290833333333
"2616001",2002,116.919166666667
"2616001",2003,122.046666666667
"2616001",2004,136.12
"2616001",2005,121.4375
"2616100",2001,116.364166666667
"2616100",2002,101.1275
"2616100",2003,125.865
"2616100",2004,126.0875
"2616100",2005,112.9375
"2616183",2001,136.27
"2616183",2002,120.811666666667
"2616183",2003,121.618333333333
"2616183",2004,127.693333333333
"2616183",2005,129.038333333333
"2616209",2001,129.1
"2616209",2002,114.209166666667
"2616209",2003,115.588333333333
"2616209",2004,126.105
"2616209",2005,122.976666666667
"2616308",2001,175.049166666667
"2616308",2002,159.834166666667
"2616308",2003,156.104166666667
"2616308",2004,157.700833333333
"2616308",2005,160.099166666667
"2616407",2001,209.773333333333
"2616407",2002,192.0475
"2616407",2003,185.149166666667
"2616407",2004,192.081666666667
"2616407",2005,189.573333333333
"2616506",2001,225.909166666667
"2616506",2002,208.045
"2616506",2003,202.5875
"2616506",2004,207.766666666667
"2616506",2005,203.2825
"2200053",2001,102.945
"2200053",2002,94.0133333333333
"2200053",2003,114.7175
"2200053",2004,112.606666666667
"2200053",2005,107.194166666667
"2200103",2001,174.9575
"2200103",2002,160.050833333333
"2200103",2003,183.97
"2200103",2004,171.309166666667
"2200103",2005,186.08
"2200202",2001,174.9575
"2200202",2002,160.050833333333
"2200202",2003,183.97
"2200202",2004,171.309166666667
"2200202",2005,186.08
"2200251",2001,127.458333333333
"2200251",2002,116.586666666667
"2200251",2003,142.725833333333
"2200251",2004,135.099166666667
"2200251",2005,125.940833333333
"2200277",2001,121.780833333333
"2200277",2002,111.011666666667
"2200277",2003,137.063333333333
"2200277",2004,130.134166666667
"2200277",2005,120.550833333333
"2200301",2001,155.090833333333
"2200301",2002,143.941666666667
"2200301",2003,165.268333333333
"2200301",2004,152.159166666667
"2200301",2005,160.114166666667
"2200400",2001,162.62
"2200400",2002,153.675833333333
"2200400",2003,172.039166666667
"2200400",2004,161.023333333333
"2200400",2005,172.700833333333
"2200459",2001,110.828333333333
"2200459",2002,102.885
"2200459",2003,122.781666666667
"2200459",2004,120.780833333333
"2200459",2005,119.938333333333
"2200509",2001,150.3475
"2200509",2002,143.210833333333
"2200509",2003,165.050833333333
"2200509",2004,152.795
"2200509",2005,161.879166666667
"2200608",2001,168.733333333333
"2200608",2002,156.223333333333
"2200608",2003,179.5075
"2200608",2004,167.7725
"2200608",2005,179.924166666667
"2200707",2001,109.266666666667
"2200707",2002,99.84
"2200707",2003,117.446666666667
"2200707",2004,116.985833333333
"2200707",2005,118.866666666667
"2200806",2001,125.328333333333
"2200806",2002,117.096666666667
"2200806",2003,141.728333333333
"2200806",2004,130.046666666667
"2200806",2005,136.435
"2200905",2001,159.75
"2200905",2002,146.473333333333
"2200905",2003,172.12
"2200905",2004,159.406666666667
"2200905",2005,165.070833333333
"2200954",2001,126.7175
"2200954",2002,114.735
"2200954",2003,141.0725
"2200954",2004,132.4625
"2200954",2005,128.236666666667
"2201002",2001,159.389166666667
"2201002",2002,148.864166666667
"2201002",2003,172.8625
"2201002",2004,162.204166666667
"2201002",2005,168.565
"2201051",2001,151.3925
"2201051",2002,138.044166666667
"2201051",2003,163.973333333333
"2201051",2004,152.633333333333
"2201051",2005,150.636666666667
"2201101",2001,107.469166666667
"2201101",2002,98.7141666666667
"2201101",2003,111.561666666667
"2201101",2004,116.061666666667
"2201101",2005,115.445833333333
"2201150",2001,123.535833333333
"2201150",2002,115.165833333333
"2201150",2003,134.49
"2201150",2004,134.889166666667
"2201150",2005,131.66
"2201176",2001,164.478333333333
"2201176",2002,152.201666666667
"2201176",2003,177.999166666667
"2201176",2004,167.0825
"2201176",2005,172.471666666667
"2201200",2001,153.3825
"2201200",2002,149.415
"2201200",2003,162.245
"2201200",2004,151.990833333333
"2201200",2005,159.75
"2201309",2001,124.726666666667
"2201309",2002,116.053333333333
"2201309",2003,129.054166666667
"2201309",2004,137.0225
"2201309",2005,132.200833333333
"2201408",2001,174.9575
"2201408",2002,160.050833333333
"2201408",2003,183.97
"2201408",2004,171.309166666667
"2201408",2005,186.08
"2201507",2001,143.199166666667
"2201507",2002,135.504166666667
"2201507",2003,146.663333333333
"2201507",2004,137.5125
"2201507",2005,143.444166666667
"2201556",2001,109.85
"2201556",2002,101.8125
"2201556",2003,120.436666666667
"2201556",2004,114.7325
"2201556",2005,117
"2201572",2001,116.6625
"2201572",2002,107.178333333333
"2201572",2003,133.295
"2201572",2004,125.35
"2201572",2005,116.513333333333
"2201606",2001,165.265
"2201606",2002,152.613333333333
"2201606",2003,174.841666666667
"2201606",2004,162.5575
"2201606",2005,175.32
"2201705",2001,119.595
"2201705",2002,111.8775
"2201705",2003,134.735833333333
"2201705",2004,127.814166666667
"2201705",2005,129.336666666667
"2201739",2001,102.525833333333
"2201739",2002,94.2925
"2201739",2003,117.298333333333
"2201739",2004,114.931666666667
"2201739",2005,105.6875
"2201770",2001,149.911666666667
"2201770",2002,144.733333333333
"2201770",2003,158.705833333333
"2201770",2004,147.835
"2201770",2005,153.455833333333
"2201804",2001,133.425833333333
"2201804",2002,119.816666666667
"2201804",2003,148.360833333333
"2201804",2004,138.524166666667
"2201804",2005,133.078333333333
"2201903",2001,115.2975
"2201903",2002,105.929166666667
"2201903",2003,123.546666666667
"2201903",2004,126.5925
"2201903",2005,124.053333333333
"2201919",2001,147.944166666667
"2201919",2002,129.023333333333
"2201919",2003,147.2325
"2201919",2004,131.153333333333
"2201919",2005,134.724166666667
"2201929",2001,104.244166666667
"2201929",2002,95.2475
"2201929",2003,112.306666666667
"2201929",2004,111.468333333333
"2201929",2005,112.880833333333
"2201945",2001,153.0525
"2201945",2002,147.458333333333
"2201945",2003,162.428333333333
"2201945",2004,151.500833333333
"2201945",2005,155.666666666667
"2201960",2001,150.1825
"2201960",2002,138.413333333333
"2201960",2003,148.161666666667
"2201960",2004,143.795
"2201960",2005,144.148333333333
"2201988",2001,109.493333333333
"2201988",2002,101.425
"2201988",2003,120.065
"2201988",2004,115.5175
"2201988",2005,118.8175
"2202000",2001,144.848333333333
"2202000",2002,131.660833333333
"2202000",2003,146.483333333333
"2202000",2004,132.138333333333
"2202000",2005,137.733333333333
"2202026",2001,136.945
"2202026",2002,128.5875
"2202026",2003,147.408333333333
"2202026",2004,134.738333333333
"2202026",2005,136.375
"2202059",2001,155.860833333333
"2202059",2002,151.2325
"2202059",2003,165.051666666667
"2202059",2004,155.285
"2202059",2005,161.4975
"2202075",2001,152.255
"2202075",2002,142.176666666667
"2202075",2003,165.656666666667
"2202075",2004,155.495
"2202075",2005,160.043333333333
"2202083",2001,157.555833333333
"2202083",2002,134.440833333333
"2202083",2003,158.200833333333
"2202083",2004,138.560833333333
"2202083",2005,142.666666666667
"2202091",2001,115.875833333333
"2202091",2002,107.176666666667
"2202091",2003,132.873333333333
"2202091",2004,128.06
"2202091",2005,116.118333333333
"2202109",2001,118.6825
"2202109",2002,109.343333333333
"2202109",2003,130.306666666667
"2202109",2004,122.35
"2202109",2005,124.379166666667
"2202117",2001,107.3225
"2202117",2002,100.294166666667
"2202117",2003,118.811666666667
"2202117",2004,115.910833333333
"2202117",2005,114.285
"2202133",2001,123.1325
"2202133",2002,111.53
"2202133",2003,138.206666666667
"2202133",2004,130.548333333333
"2202133",2005,122.8175
"2202174",2001,152.474166666667
"2202174",2002,148.914166666667
"2202174",2003,160.120833333333
"2202174",2004,149.53
"2202174",2005,159.470833333333
"2202208",2001,151.131666666667
"2202208",2002,143.513333333333
"2202208",2003,160.180833333333
"2202208",2004,149.8625
"2202208",2005,151.806666666667
"2202251",2001,121.153333333333
"2202251",2002,113.98
"2202251",2003,135.956666666667
"2202251",2004,127.781666666667
"2202251",2005,131.574166666667
"2202307",2001,112.628333333333
"2202307",2002,104.23
"2202307",2003,123.338333333333
"2202307",2004,120.729166666667
"2202307",2005,122.148333333333
"2202406",2001,153.0325
"2202406",2002,145.731666666667
"2202406",2003,160.985833333333
"2202406",2004,151.455
"2202406",2005,152.455
"2202455",2001,99.2566666666667
"2202455",2002,91.4591666666667
"2202455",2003,108.840833333333
"2202455",2004,107.678333333333
"2202455",2005,104.703333333333
"2202505",2001,111.826666666667
"2202505",2002,102.0075
"2202505",2003,119.589166666667
"2202505",2004,119.855833333333
"2202505",2005,121.508333333333
"2202539",2001,139.846666666667
"2202539",2002,128.894166666667
"2202539",2003,137.92
"2202539",2004,129.134166666667
"2202539",2005,135.609166666667
"2202554",2001,111.014166666667
"2202554",2002,102.770833333333
"2202554",2003,127.820833333333
"2202554",2004,119.018333333333
"2202554",2005,113.7875
"2202604",2001,142.425833333333
"2202604",2002,133.316666666667
"2202604",2003,153.713333333333
"2202604",2004,140.260833333333
"2202604",2005,141.331666666667
"2202653",2001,144.848333333333
"2202653",2002,131.660833333333
"2202653",2003,146.483333333333
"2202653",2004,132.138333333333
"2202653",2005,137.733333333333
"2202703",2001,146.898333333333
"2202703",2002,130.75
"2202703",2003,143.92
"2202703",2004,132.084166666667
"2202703",2005,137.581666666667
"2202711",2001,153.0325
"2202711",2002,145.731666666667
"2202711",2003,160.985833333333
"2202711",2004,151.455
"2202711",2005,152.455
"2202729",2001,151.863333333333
"2202729",2002,136.0625
"2202729",2003,143.295833333333
"2202729",2004,136.891666666667
"2202729",2005,145.266666666667
"2202737",2001,156.716666666667
"2202737",2002,147.34
"2202737",2003,166.693333333333
"2202737",2004,154.41
"2202737",2005,163.283333333333
"2202752",2001,114.3
"2202752",2002,106.58
"2202752",2003,128.060833333333
"2202752",2004,123.755833333333
"2202752",2005,122.8825
"2202778",2001,127.846666666667
"2202778",2002,117.2225
"2202778",2003,139.7725
"2202778",2004,131.509166666667
"2202778",2005,132.569166666667
"2202802",2001,110.113333333333
"2202802",2002,102.254166666667
"2202802",2003,123.740833333333
"2202802",2004,116.804166666667
"2202802",2005,116.159166666667
"2202851",2001,94.3683333333333
"2202851",2002,87.1083333333333
"2202851",2003,102.844166666667
"2202851",2004,100.266666666667
"2202851",2005,100.71
"2202901",2001,113.705
"2202901",2002,103.528333333333
"2202901",2003,115.575
"2202901",2004,122.211666666667
"2202901",2005,120.090833333333
"2203008",2001,107.074166666667
"2203008",2002,97.8716666666667
"2203008",2003,108.6025
"2203008",2004,115.473333333333
"2203008",2005,112.901666666667
"2203107",2001,109.438333333333
"2203107",2002,99.8441666666667
"2203107",2003,118.635833333333
"2203107",2004,119.115
"2203107",2005,118.778333333333
"2203206",2001,108.855
"2203206",2002,98.9908333333333
"2203206",2003,112.043333333333
"2203206",2004,116.271666666667
"2203206",2005,117.5475
"2203230",2001,117.635
"2203230",2002,109.585833333333
"2203230",2003,127.8025
"2203230",2004,130.564166666667
"2203230",2005,126.609166666667
"2203255",2001,168.825
"2203255",2002,158.110833333333
"2203255",2003,179.518333333333
"2203255",2004,167.018333333333
"2203255",2005,182.476666666667
"2203271",2001,105.534166666667
"2203271",2002,97.3083333333333
"2203271",2003,121.375
"2203271",2004,116.81
"2203271",2005,107.950833333333
"2203305",2001,167.89
"2203305",2002,156.741666666667
"2203305",2003,177.375833333333
"2203305",2004,165.434166666667
"2203305",2005,181.3725
"2203354",2001,92.5266666666667
"2203354",2002,84.8233333333333
"2203354",2003,100.059166666667
"2203354",2004,99.3608333333333
"2203354",2005,97.6475
"2203404",2001,139.685833333333
"2203404",2002,125.970833333333
"2203404",2003,153.020833333333
"2203404",2004,142.374166666667
"2203404",2005,141.713333333333
"2203420",2001,156.569166666667
"2203420",2002,143.719166666667
"2203420",2003,157.996666666667
"2203420",2004,151.886666666667
"2203420",2005,148.5675
"2203453",2001,93.2225
"2203453",2002,85.6783333333333
"2203453",2003,101.63
"2203453",2004,101.18
"2203453",2005,97.2508333333333
"2203503",2001,166.03
"2203503",2002,153.143333333333
"2203503",2003,178.1325
"2203503",2004,166.625833333333
"2203503",2005,174.640833333333
"2203602",2001,118.555
"2203602",2002,110.9
"2203602",2003,133.218333333333
"2203602",2004,127
"2203602",2005,127.965
"2203701",2001,143.555
"2203701",2002,136.115
"2203701",2003,147.774166666667
"2203701",2004,137.290833333333
"2203701",2005,144.66
"2203750",2001,98.16
"2203750",2002,89.7225
"2203750",2003,105.531666666667
"2203750",2004,106.2875
"2203750",2005,105.410833333333
"2203800",2001,125.116666666667
