"Uso e ocupação do solo","Malha rodoviária","Serviços de saúde","Perfil Epidemiológico da Malária","Mobilidade Populacional","Suscetibilidade Social","Índice de Capacidade Adaptativa","Índice de sensibilidade","Índice de Exposição","Índice de Vulnerabilidade","Índice de Risco de Impacto para precipitação (média)","Índice de Risco de Impacto para precipitação (mediana)","Índice de Risco de Impacto para precipitação (PCA)"
0.176915750837099,0,0.2,0,0.035,0.38,0.2,0.296960961981225,0.0884578754185496,0.248480480990613,0.112312785469721,0.0884578754185496,0.840262024882979
0.123396531105143,0.1,0.15,0,0.02,0.08,0.15,0.067850087148055,0.111698265552571,0.108925043574027,0.0902077697088663,0.108925043574027,0.883412228438897
0.333683224825649,0.5,0.2,0,0.065,0.16,0.2,0.146253070951125,0.416841612412825,0.173126535475562,0.226656049296129,0.173126535475562,0.684744107490761
0.399663360585438,0.5,0.2,0,0.15,0.265,0.2,0.260105617472232,0.449831680292719,0.230052808736116,0.233294829676278,0.230052808736116,0.66850311954312
0.501567199548962,0,0,0,0.145,0.165,0,0.183735325861175,0.250783599774481,0.0918676629305877,0.114217087568356,0.0918676629305877,0.847983706364271
0.0582765188848841,0,0.15,0,0.025,0.105,0.15,0.0885255945490714,0.029138259442442,0.119262797274536,0.0728003522389926,0.07,0.908560730397342
0.123682638458953,0.1,0.15,0,0.075,0.06,0.15,0.0762145173330771,0.111841319229476,0.113107258666539,0.108316192632005,0.111841319229476,0.859188685541541
0.0243215630258919,0,0.15,0,0.07,0.115,0.15,0.114946779756104,0.012160781512946,0.132473389878052,0.0682113904636659,0.06,0.913857179111831
0.0567262682849268,0.1,0.15,0,0.085,0.06,0.15,0.0804356759950831,0.0783631341424634,0.115217837997542,0.0711936573800016,0.0783631341424634,0.909066592878722
0.103926834846584,0.5,0.2,0,0.055,0.375,0.2,0.301690293691235,0.301963417423292,0.250845146845617,0.18426952142297,0.250845146845617,0.73672177997937
0.101101540544963,0.1,0.05,0,0.04,0.025,0.05,0.0354495627180374,0.100550770272481,0.0427247813590187,0.0610918505438334,0.0427247813590187,0.929249846284748
0.152301927685725,0,0.2,0,0.065,0.18,0.2,0.161105013407136,0.0761509638428623,0.180552506703568,0.0922344901821434,0.0761509638428623,0.874473962680787
0.266582689454764,0,0.2,0,0.03,0.215,0.2,0.172321857388134,0.133291344727382,0.186160928694067,0.106484091140483,0.133291344727382,0.852797599781812
0.0282747849550803,0.1,0.075,0,0.075,0.045,0.075,0.0650755604910691,0.0641373924775402,0.0700377802455345,0.0680583909076916,0.07,0.918660591082147
0.11731614034867,0.1,0.15,0,0.015,0.075,0.15,0.0620265222030493,0.108658070174335,0.106013261101525,0.17489044375862,0.108658070174335,0.772718212749452
0.115289343429845,0.1,0.15,0,0.08,0.07,0.15,0.0857510678920855,0.107644671714923,0.117875533946043,0.148506735220322,0.117875533946043,0.806101650978167
0.131908620661495,0,0.15,0,0.04,0.08,0.15,0.0762924044720669,0.0659543103307475,0.113146202236033,0.093033504188927,0.1,0.881143170563167
0.0176927570596278,0.1,0.15,0,0.02,0.15,0.15,0.119831885744093,0.0588463785298139,0.134915942872046,0.0645874404672867,0.0588463785298139,0.916413570435995
0.135557312618089,0,0.15,0,0.025,0.135,0.15,0.110803508233088,0.0677786563090443,0.130401754116544,0.0993934701418627,0.1,0.870853401054693
0.0923623134834119,0,0.2,0,0.065,0.39,0.2,0.317050409195249,0.046181156741706,0.258525204597624,0.10156878711311,0.046181156741706,0.85502751620737
0.0640062525979928,0.1,0,0,0.035,0.065,0,0.0630428682990559,0.0820031262989964,0.0315214341495279,0.0578415201495081,0.06,0.93549683043938
0.101554287366001,0.5,0,0,0.03,0.115,0,0.0980621451080798,0.300777143683001,0.0490310725540399,0.133269405412347,0.05,0.82554367084787
0.074705581604589,0,0.15,0,0.02,0.075,0.15,0.0641371015340523,0.0373527908022945,0.107068550767026,0.0481404471897735,0.0373527908022945,0.941902925537267
0.0208401838958633,0.1,0,0,0.075,0.055,0,0.0725015317190744,0.0604200919479316,0.0362507658595372,0.068890285935823,0.0604200919479316,0.921379570305422
0.141041218771675,0.1,0.15,0,0.035,0.06,0.15,0.0593298826850532,0.120520609385837,0.104664941342527,0.118395183576121,0.120520609385837,0.846515203325191
0.0755637007041201,0,0.2,0,0.015,0.265,0.2,0.203119975535152,0.0377818503520601,0.201559987767576,0.0797806127065453,0.0377818503520601,0.89013501303702
0.0964159073210606,0,0.2,0,0.035,0.38,0.2,0.296960961981225,0.0482079536605303,0.248480480990613,0.0988961448837143,0.0482079536605303,0.859538104788768
0.298576991929194,0.5,0.2,0,0.11,0.365,0.2,0.317480695104262,0.399288495964597,0.258740347552131,0.219342947838909,0.258740347552131,0.685803569199449
0.113262546511021,0.1,0,0,0.06,0.07,0,0.0773087505680735,0.106631273255511,0.0386543752840368,0.0550952161798491,0.0386543752840368,0.937308134840884
0.113262546511021,0,0.15,0,0.03,0.07,0.15,0.0646452745820556,0.0566312732555105,0.107322637291028,0.0813179701821794,0.08,0.89753503473569
0.0101339845941216,0.1,0.15,0,0.03,0.065,0.15,0.0609322889680529,0.0550669922970608,0.105466144484026,0.0535110455936958,0.0550669922970608,0.934293828654928
0.140725383601476,0,0.2,0,0.075,0.205,0.2,0.183891100139155,0.0703626918007379,0.191945550069578,0.0874360806234385,0.0703626918007379,0.87977817185441
0.0948663085892266,0,0.15,0,0.07,0.06,0.15,0.0741039380020741,0.0474331542946133,0.112051969001037,0.0898283744318834,0.11,0.886235664576756
0.11288099522157,0.1,0.15,0,0.04,0.08,0.15,0.0762924044720669,0.106440497610785,0.113146202236033,0.14652889994894,0.113146202236033,0.809259060658216
0.0239350837636217,0.1,0.15,0,0.025,0.05,0.15,0.0476827527950419,0.0619675418818108,0.0988413763975209,0.0802696394264439,0.08,0.899607529022775
0.0335731801164292,0.1,0.15,0,0.02,0.095,0.15,0.0789890439900631,0.0667865900582146,0.114494521995032,0.060427037351082,0.0667865900582146,0.923754561096283
0.026247988036256,0,0.05,0,0.045,0.09,0.05,0.0858289550310753,0.013123994018128,0.0679144775155377,0.0403461571778886,0.04,0.957373776513906
0.0393318657532985,0.1,0.15,0,0.025,0.085,0.15,0.0736736520930607,0.0696659328766492,0.11183682604653,0.0971675863077265,0.11,0.875705570169311
0.0758257626157757,0,0.15,0,0.02,0.1,0.15,0.0827020296040658,0.0379128813078878,0.116351014802033,0.0514212987033069,0.0379128813078878,0.936569403931242
0.125423328023967,0,0.15,0,0.1,0.115,0.15,0.127610255742122,0.0627116640119835,0.138805127871061,0.170505597294348,0.138805127871061,0.776828409205836
0.145339169425667,0.5,0.2,0,0.135,0.265,0.2,0.253773879479223,0.322669584712834,0.226886939739612,0.183185508150815,0.226886939739612,0.739878996375488
0.129476921861616,0.1,0.15,0,0.025,0.11,0.15,0.0922385801630741,0.114738460930808,0.121119290081537,0.0986192503374483,0.114738460930808,0.870927475016251
0.0324287507011893,0,0.2,0,0.09,0.23,0.2,0.208787766202178,0.0162143753505946,0.204393883101089,0.0735360861505611,0.0162143753505946,0.898917476732287
0.0243215630258919,0,0.15,0,0.015,0.125,0.15,0.0991563783430762,0.012160781512946,0.124578189171538,0.0522463235614947,0.02,0.935663754385119
0.0859312441923613,0.1,0,0,0.025,0.08,0,0.069960666479058,0.0929656220961806,0.034980333239529,0.0459819851119032,0.034980333239529,0.950232186397527
0.0147597931393903,0.1,0.105,0,0.015,0.065,0.105,0.0546005509750439,0.0573798965696951,0.079800275487522,0.0890600573524057,0.079800275487522,0.89032214769779
0.116791097221696,0,0.2,0,0.05,0.23,0.2,0.191903131554154,0.0583955486108481,0.195951565777077,0.0847823714626416,0.0583955486108481,0.883323336139141
0.0764104489506973,0.1,0.15,0,0.03,0.085,0.15,0.0757842314240637,0.0882052244753487,0.112892115712032,0.10036578006246,0.1,0.87062564172694
0.0562615202340248,0.5,0.2,0,0.135,0.36,0.2,0.324320606145274,0.278130760117012,0.262160303072637,0.180097021063217,0.262160303072637,0.741960976209745
0.413306570787508,0.5,0,0,0.04,0.16,0,0.13570017429611,0.456653285393754,0.067850087148055,0.174834457513936,0.067850087148055,0.762496705283733
0.118746698608933,0,0.2,0,0.09,0.145,0.2,0.145667010764132,0.0593733493044665,0.172833505382066,0.104068951562177,0.08,0.860473618542481
0.247901690897833,0,0.2,0,0.08,0.205,0.2,0.186001679470158,0.123950845448916,0.193000839735079,0.148983895061332,0.13,0.796668974876129
0.0236489764098117,0.1,0.15,0,0.08,0.09,0.15,0.100603010348096,0.0618244882049058,0.125301505174048,0.062375331126318,0.0618244882049058,0.920233766081627
0.018241172269419,0,0.15,0,0.02,0.11,0.15,0.0901280008320711,0.00912058613470948,0.120064000416036,0.0430615288502484,0.00912058613470948,0.948332199249873
0.0191711387686609,0.1,0.115,0,0.025,0.08,0.115,0.069960666479058,0.0595855693843304,0.092480333239529,0.0773553008746198,0.08,0.904219396084557
0.0257641225160191,0,0.15,0,0.03,0.11,0.15,0.0943491594940771,0.0128820612580095,0.122174579747039,0.045018880335016,0.0128820612580095,0.945379083523669
0.105679547132675,0.5,0.2,0,0.07,0.335,0.2,0.278318146772222,0.302839773566338,0.239159073386111,0.180666282317483,0.239159073386111,0.742678983632455
0.0776623450226552,0.1,0.15,0,0.035,0.06,0.15,0.0593298826850532,0.0888311725113276,0.104664941342527,0.117832037951285,0.104664941342527,0.848567863534126
0.0416923905128037,0.5,0.2,0,0.025,0.355,0.2,0.274174875249206,0.270846195256402,0.237087437624603,0.169311210960335,0.237087437624603,0.75913147792613
0.018241172269419,0.1,0.15,0,0.09,0.09,0.15,0.104824169010102,0.0591205861347095,0.127412084505051,0.105510890213254,0.127412084505051,0.863507529038818
0.0216221794909874,0.1,0.15,0,0.1,0.06,0.15,0.0867674139880921,0.0608110897454937,0.118383706994046,0.0630649322465132,0.0608110897454937,0.920119448459667
0.129715002804757,0,0.2,0,0.055,0.4,0.2,0.320255221761248,0.0648575014023785,0.260127610880624,0.108328370761001,0.0648575014023785,0.845208825783071
0.146175162732447,0,0.15,0,0.075,0.125,0.15,0.124483330315112,0.0730875813662236,0.137241665157556,0.0901097488412599,0.0730875813662236,0.882076770886302
0.18638138193741,0.5,0.2,0,0.065,0.155,0.2,0.142540085337122,0.343190690968705,0.171270042668561,0.188153577879089,0.171270042668561,0.738527602895182
0.405521558629252,0,0.2,0,0.02,0.365,0.2,0.279490267146208,0.202760779314626,0.239745133573104,0.147501970962577,0.202760779314626,0.790287986139834
0.0133172336492631,0.1,0.15,0,0.03,0.055,0.15,0.0535063177400475,0.0566586168246316,0.101753158870024,0.0761372585648851,0.07,0.904935686260383
0.130585550549163,0.5,0.2,0,0.08,0.385,0.2,0.319669161574255,0.315292775274581,0.259834580787128,0.191709118687236,0.259834580787128,0.725432833489757
0.232702504739144,0.5,0,0,0.08,0.175,0,0.163723765786142,0.366351252369572,0.081861882893071,0.206071045087548,0.17,0.723729474580359
0.0793311871879588,0.5,0.2,0,0.07,0.345,0.2,0.285744118000227,0.289665593593979,0.242872059000114,0.177512550864698,0.242872059000114,0.746962111328406
0.062246467054857,0.5,0.2,0,0.065,0.185,0.2,0.164817999021138,0.281123233527429,0.182408999510569,0.197844077679333,0.182408999510569,0.727177380005942
0.345247746188821,0.5,0.2,0,0.055,0.115,0.2,0.108615041763095,0.42262387309441,0.154307520881547,0.232310464658653,0.154307520881547,0.679120434913804
0.13150371878044,0,0.15,0,0.035,0.145,0.15,0.122450638123099,0.06575185939022,0.136225319061549,0.0673257261505898,0.06575185939022,0.912391963163081
0.0588845558114101,0.1,0.15,0,0.075,0.055,0.15,0.0725015317190744,0.079442277905705,0.111250765859537,0.106897681255081,0.111250765859537,0.86259423999937
0.0674866098910671,0.5,0.2,0,0.14,0.08,0.2,0.118503991092127,0.283743304945534,0.159251995546063,0.147665100163866,0.159251995546063,0.795428454059106
0.0196837317595461,0,0.15,0,0.07,0.055,0.15,0.0703909523880714,0.00984186587977305,0.110195476194036,0.106679114024603,0.110195476194036,0.865880396714338
0.062878527932324,0.1,0.15,0,0.02,0.135,0.15,0.108692928902085,0.081439263966162,0.129346464451042,0.0702619094724014,0.081439263966162,0.908632790635775
0.291142268950157,0,0.2,0,0.16,0.34,0.2,0.320021560344279,0.145571134475078,0.260010780172139,0.138527304882406,0.145571134475078,0.80224345933067
0.0793311871879588,0,0.2,0,0.025,0.275,0.2,0.214767105425163,0.0396655935939794,0.207383552712581,0.0823497154355203,0.0396655935939794,0.886055045892711
0.324133477660225,0,0.2,0,0.01,0.305,0.2,0.23071328111617,0.162066738830112,0.215356640558085,0.132474459796066,0.162066738830112,0.814336013891483
0.0298177163536678,0,0.15,0,0.035,0.11,0.15,0.0964597388250801,0.0149088581768339,0.12322986941254,0.132712909196458,0.12322986941254,0.830093669446114
0.0187250377896559,0.1,0.15,0,0.07,0.045,0.15,0.0629649811600661,0.0593625188948279,0.106482490580033,0.0819483364916203,0.08,0.896685468892522
0.0202679691882433,0,0.15,0,0.03,0.11,0.15,0.0943491594940771,0.0101339845941216,0.122174579747039,0.0507695214470534,0.02,0.937946017538024
0.0133172336492631,0.1,0.15,0,0.07,0.055,0.15,0.0703909523880714,0.0566586168246316,0.110195476194036,0.0989513643395558,0.110195476194036,0.87408141170782
0.0225808734608776,0,0.15,0,0.02,0.115,0.15,0.0938409864460738,0.0112904367304388,0.121920493223037,0.0444036433178252,0.0112904367304388,0.946279978886243
0.0136033410030731,0.1,0,0,0.08,0.06,0,0.0783250966640801,0.0568016705015366,0.0391625483320401,0.0319880729445255,0.0391625483320401,0.969643862331834
0.0548903592373839,0.1,0.15,0,0.03,0.065,0.15,0.0609322889680529,0.077445179618692,0.105466144484026,0.0609704413675728,0.077445179618692,0.923576696593111
0.0743952258467258,0.5,0.2,0,0.065,0.23,0.2,0.198234869547163,0.287197612923363,0.199117434773581,0.172105015898981,0.199117434773581,0.758896514099927
0.0357670654087062,0,0.15,0,0.045,0.09,0.15,0.0858289550310753,0.0178835327043531,0.117914477515538,0.0885993367399636,0.117914477515538,0.888439044719856
0.172587826422392,0.1,0.15,0,0.02,0.075,0.15,0.0641371015340523,0.136293913211196,0.107068550767026,0.0977874879927407,0.107068550767026,0.872646190765381
0.153166402518827,0.1,0,0,0.055,0.07,0,0.0751981712370705,0.126583201259414,0.0375990856185353,0.0647274289593163,0.0375990856185353,0.923954242984381
0.0526846971683553,0,0.15,0,0.02,0.165,0.15,0.130970842586101,0.0263423485841777,0.14048542129305,0.0556092566257427,0.0263423485841777,0.928940893960385
0.13150371878044,0,0.15,0,0.08,0.13,0.15,0.130306895260118,0.06575185939022,0.140153447630059,0.068635102340093,0.06575185939022,0.910248447650472
0.0251798850873219,0.1,0.005,0,0.06,0.055,0.005,0.0661697937260655,0.062589942543661,0.0355848968630327,0.0460582798022312,0.04,0.951325774936519
0.0538362213318529,0.1,0.125,0,0.025,0.02,0.125,0.0254048391110257,0.0769181106659265,0.0752024195555129,0.0707068434071464,0.0752024195555129,0.914096094693588
0.0162143753505946,0,0.15,0,0.04,0.11,0.15,0.0985703181560831,0.00810718767529732,0.124285159078042,0.044130782251113,0.00810718767529732,0.946514108409265
0.356095417250075,0.5,0.2,0,0.025,0.13,0.2,0.107090522619085,0.428047708625037,0.153545261309542,0.243864323311527,0.153545261309542,0.6638151397508
0.373348818419628,0.5,0.2,0,0.065,0.315,0.2,0.261355624985208,0.436674409209814,0.230677812492604,0.222450740567473,0.230677812492604,0.683212357290241
0.0214244213245604,0,0.15,0,0.04,0.11,0.15,0.0985703181560831,0.0107122106622802,0.124285159078042,0.0816657899134406,0.11,0.897146230713115
0.265332118610266,0.5,0,0,0.06,0.11,0,0.107012635480095,0.382666059305133,0.0535063177400475,0.155390792348393,0.0535063177400475,0.792633349450591
0.0809528362814024,0,0.14,0,0.07,0.14,0.14,0.133511707826117,0.0404764181407012,0.136755853913059,0.0590774240179199,0.0404764181407012,0.924207114183599
0.129476921861616,0,0.15,0,0.035,0.13,0.15,0.111311681281091,0.0647384609308078,0.130655840640545,0.0651314338571177,0.0647384609308078,0.915916462846112
0.133756573921329,0.5,0.2,0,0.04,0.385,0.2,0.302784526926231,0.316878286960664,0.251392263463115,0.189423516807927,0.251392263463115,0.729280350970795
0.135755070784516,0.1,0,0,0.035,0.105,0,0.0927467532110774,0.117877535392258,0.0463733766055387,0.138083637332599,0.117877535392258,0.827094870567858
0.14913070135166,0.5,0.2,0,0.01,0.37,0.2,0.278982094098205,0.32456535067583,0.239491047049102,0.188018799241644,0.239491047049102,0.732093240364955
0.112392201728514,0.1,0.15,0,0.015,0.06,0.15,0.0508875653610412,0.106196100864257,0.100443782680521,0.112213294514926,0.106196100864257,0.855678767340396
0.115575450783655,0.1,0.145,0,0.035,0.05,0.145,0.0519039114570478,0.107787725391828,0.0984519557285239,0.0854132270401172,0.0984519557285239,0.891000016986514
0.0217463508972764,0.1,0.15,0,0.035,0.105,0.15,0.0927467532110774,0.0608731754486382,0.121373376605539,0.0974155173513923,0.11,0.874712567754424
0.0234512182433848,0.1,0.15,0,0.05,0.11,0.15,0.102791476818089,0.0617256091216924,0.126395738409045,0.0660404491769123,0.0617256091216924,0.915309441714308
0.012160781512946,0,0.15,0,0.02,0.08,0.15,0.067850087148055,0.00608039075647299,0.108925043574027,0.0383351447768335,0.00608039075647299,0.955866525017251
0.135557312618089,0.1,0.15,0,0.04,0.145,0.15,0.124561217454102,0.117778656309044,0.137280608727051,0.135019755012032,0.137280608727051,0.821281368453782
0.0543777662464987,0,0,0,0.045,0.035,0,0.0449861132770457,0.0271888831232494,0.0224930566385229,0.0365606465872574,0.0271888831232494,0.966674543794703
0.0483690199278377,0,0,0,0.09,0.06,0,0.0825462553260861,0.0241845099639189,0.041273127663043,0.101819212542321,0.041273127663043,0.879123069585461
0.0271183328187632,0.1,0.15,0,0.075,0.055,0.15,0.0725015317190744,0.0635591664093816,0.111250765859537,0.0816033107563063,0.07,0.896448256999997
0.0162143753505946,0.1,0.15,0,0.05,0.105,0.15,0.0990784912040864,0.0581071876752973,0.124539245602043,0.0608821444257802,0.0581071876752973,0.922429970124483
0.0689110952400272,0.5,0.2,0,0.05,0.4,0.2,0.318144642430245,0.284455547620014,0.259072321215123,0.181175956278379,0.259072321215123,0.740617035011036
0.121369734186318,0.1,0.15,0,0.07,0.105,0.15,0.107520808528098,0.110684867093159,0.128760404264049,0.0798150904524028,0.110684867093159,0.894946589656476
0.293169065868981,0,0.2,0,0.075,0.36,0.2,0.298993654173238,0.146584532934491,0.249496827086619,0.142027120007037,0.146584532934491,0.798746278475664
0.402028156778146,0,0.2,0,0.075,0.125,0.2,0.124483330315112,0.201014078389073,0.162241665157556,0.137751914515543,0.162241665157556,0.811544006609023
0.105393439778865,0,0.2,0,0.015,0.24,0.2,0.184555047465138,0.0526967198894325,0.192277523732569,0.0816580812073339,0.0526967198894325,0.888057425421009
0.0101339845941216,0,0.15,0,0.045,0.08,0.15,0.0784029838030699,0.00506699229706082,0.114201491901535,0.0764228280661986,0.11,0.905352273073514
0.0260502298698291,0,0.15,0,0.01,0.065,0.15,0.0524899716440409,0.0130251149349145,0.10124498582202,0.0514233669189783,0.04,0.939233217431169
0.119342937267494,0,0.15,0,0.04,0.13,0.15,0.113422260612094,0.059671468633747,0.131711130306047,0.0704608663132646,0.059671468633747,0.909018093852635
0.209910541983022,0,0.2,0,0.02,0.285,0.2,0.220082497322165,0.104955270991511,0.210041248661083,0.104998839884198,0.104955270991511,0.853336921700741
0.374834379667515,0.5,0,0,0.15,0.135,0,0.163567991508162,0.437417189833757,0.0817839957540812,0.18973372852928,0.0817839957540812,0.742232686218616
0.038783226090395,0.5,0.145,0,0.075,0.1,0.145,0.105918402245099,0.269391613045197,0.125459201122549,0.131616938055916,0.125459201122549,0.82074179443014
0.0752773474059845,0.1,0,0,0.035,0.055,0,0.0556168970710505,0.0876386737029922,0.0278084485355253,0.0551490407461725,0.05,0.939198600715472
0.00810718767529733,0,0,0,0.075,0.05,0,0.0687885461050718,0.00405359383764866,0.0343942730525359,0.112815955630062,0.0343942730525359,0.866270199948193
0.307543175025258,0.5,0.2,0,0.06,0.155,0.2,0.140429506006119,0.403771587512629,0.17021475300306,0.191328780171896,0.17021475300306,0.731963542002574
0.018241172269419,0,0.15,0,0.015,0.12,0.15,0.0954433927290735,0.00912058613470948,0.122721696364537,0.0572807608330821,0.04,0.929383644660064
0.115289343429845,0,0.15,0,0.08,0.06,0.15,0.0783250966640801,0.0576446717149227,0.11416254833204,0.183935740015654,0.11416254833204,0.762080080407125
0.0760885193779814,0,0.15,0,0.02,0.07,0.15,0.0604241159200496,0.0380442596889907,0.105212057960025,0.0610854392163385,0.04,0.925086538728079
0.0407506257455968,0,0.15,0,0.04,0.09,0.15,0.0837183757000723,0.0203753128727984,0.116859187850036,0.189078166907612,0.116859187850036,0.756584360872991
0.246850866810909,0.5,0,0,0.145,0.075,0,0.116901584809127,0.373425433405454,0.0584507924045635,0.187292075270006,0.13,0.750614922874049
0.102496298077534,0.5,0.2,0,0.075,0.385,0.2,0.317558582243252,0.301248149038767,0.258779291121626,0.186675813386798,0.258779291121626,0.732734796218438
0.316884612046357,0.5,0.03,0,0.15,0.08,0.03,0.122725149754133,0.408442306023179,0.0763625748770664,0.184934960300082,0.0763625748770664,0.750318274548777
0.507593448001036,0.5,0,0,0.17,0.12,0,0.160871351990166,0.503796724000518,0.0804356759950831,0.224744133331867,0.09,0.69368034286672
0.0176569348407218,0.1,0.15,0,0.07,0.065,0.15,0.0778169236160768,0.0588284674203609,0.113908461808038,0.0709123097427998,0.0588284674203609,0.910387293686695
0.0444822900105295,0,0.15,0,0.025,0.1,0.15,0.0848126089350687,0.0222411450052648,0.117406304467534,0.0598824831575997,0.04,0.926000603532673
0.0678620882692146,0,0,0,0.035,0.12,0,0.103885710053085,0.0339310441346073,0.0519428550265427,0.03195796638705,0.0339310441346073,0.969248250575653
0.0289473715711606,0,0.15,0,0.065,0.1,0.15,0.101697243583093,0.0144736857855803,0.125848621791546,0.0467741025257089,0.0144736857855803,0.942611974369263
0.0234512182433848,0,0.15,0,0.045,0.125,0.15,0.111819854329094,0.0117256091216924,0.130909927164547,0.0475451787620798,0.0117256091216924,0.941166183512252
0.0155417887345144,0.1,0.15,0,0.025,0.085,0.15,0.0736736520930607,0.0577708943672572,0.11183682604653,0.0565359068045958,0.0577708943672572,0.929522526862747
0.135557312618089,0,0.15,0,0.035,0.135,0.15,0.115024666895094,0.0677786563090443,0.132512333447547,0.0800969965855304,0.0677786563090443,0.89594913250245
0.0173708274869118,0,0.15,0,0.015,0.095,0.15,0.0768784646590601,0.00868541374345589,0.11343923232953,0.0473748820243286,0.02,0.943406488452942
0.0728456486061051,0,0.15,0,0.04,0.075,0.15,0.0725794188580643,0.0364228243030526,0.111289709429032,0.0625708445773616,0.04,0.922546584938454
0.0442558043734543,0,0.15,0,0.03,0.08,0.15,0.072071245810061,0.0221279021867271,0.11103562290503,0.117721175030586,0.11103562290503,0.850788893148072
0.102591944975073,0,0.15,0,0.035,0.09,0.15,0.0816077963690693,0.0512959724875366,0.115803898184535,0.0990332902240237,0.115803898184535,0.873589210207887
0.207078971808199,0.3,0.2,0,0.01,0.23,0.2,0.17501849690613,0.2535394859041,0.187509248453065,0.147016244785722,0.187509248453065,0.794473836694941
0.281008284356035,0,0.135,0,0.095,0.12,0.135,0.129212662025121,0.140504142178018,0.132106331012561,0.134203491063526,0.132106331012561,0.82197057714153
0.434146754683371,0.5,0,0,0.06,0.145,0,0.133003534778114,0.467073377341685,0.0665017673890569,0.177858381576914,0.0665017673890569,0.758242177709523
0.0903715417453924,0,0.15,0,0,0.12,0.15,0.0891116547360646,0.0451857708726962,0.119555827368032,0.118247199413576,0.119555827368032,0.848220638867673
0.313701362991216,0,0.2,0,0.045,0.17,0.2,0.145236724855118,0.156850681495608,0.172618362427559,0.146489681307722,0.156850681495608,0.800784453856659
0.344520465828825,0,0.2,0,0.06,0.285,0.2,0.236967131970189,0.172260232914413,0.218483565985095,0.130247932966502,0.172260232914413,0.816497084830414
0.1062877870211,0,0.2,0,0.045,0.14,0.2,0.122958811171102,0.0531438935105499,0.161479405585551,0.0815410996987003,0.0531438935105499,0.891525578928792
0.440553432159335,0.5,0.2,0,0.065,0.17,0.2,0.15367904217913,0.470276716079667,0.176839521089565,0.252372079056411,0.176839521089565,0.648378253222533
0.129560118623067,0.1,0.15,0,0.02,0.04,0.15,0.0381462022360335,0.114780059311533,0.0940731011180167,0.0829510534765167,0.0940731011180167,0.894415362794265
0.178954324532675,0.1,0.15,0,0.035,0.095,0.15,0.085320781983072,0.139477162266338,0.117660390991536,0.0857125177526245,0.117660390991536,0.887214774511209
0.00810718767529733,0,0.15,0,0.02,0.08,0.15,0.067850087148055,0.00405359383764866,0.108925043574027,0.0376595458038921,0.00405359383764866,0.956837177819882
0.0214244213245604,0,0.15,0,0.07,0.105,0.15,0.107520808528098,0.0107122106622802,0.128760404264049,0.0831575383087765,0.11,0.894704162610804
0.0173708274869118,0.1,0.15,0,0.025,0.105,0.15,0.0885255945490714,0.0586854137434559,0.119262797274536,0.0593160703393305,0.0586854137434559,0.925032323576015
0.0133172336492631,0,0.15,0,0,0.08,0.15,0.059407769824043,0.00665861682463156,0.104703884912022,0.0371208339122177,0.00665861682463156,0.957893024158303
0.0834208062064123,0,0.15,0,0.065,0.09,0.15,0.0942712723550873,0.0417104031032061,0.122135636177544,0.101282013093583,0.122135636177544,0.87035013362318
0.0885712304636433,0,0.15,0,0.08,0.155,0.15,0.148871823330131,0.0442856152318217,0.149435911665066,0.0779071756322958,0.0442856152318217,0.897965259059343
0.498329359283197,0,0,0,0.02,0.155,0,0.123544871358095,0.249164679641599,0.0617724356790477,0.126979038440215,0.07,0.834559482867588
0.032702835333922,0,0.15,0,0.025,0.07,0.15,0.0625346952510526,0.016351417666961,0.106267347625526,0.0408729217641624,0.016351417666961,0.952397891313501
0.185845010939909,0,0.2,0,0.03,0.39,0.2,0.302276353878228,0.0929225054699547,0.251138176939114,0.114686894136356,0.0929225054699547,0.836673608817305
0.0796722127387962,0,0.15,0,0.03,0.105,0.15,0.0906361738800744,0.0398361063693981,0.120318086940037,0.0667180644364784,0.04,0.91598529294007
0.0341574175451264,0.5,0.2,0,0.095,0.12,0.2,0.129212662025121,0.267078708772563,0.164606331012561,0.177228346595041,0.164606331012561,0.75674178488284
0.0529114072585428,0.1,0.15,0,0.02,0.13,0.15,0.104979943288082,0.0764557036292714,0.127489971644041,0.0879818917577708,0.0764557036292714,0.885785083955144
0.136713764754406,0.1,0.15,0,0.025,0.1,0.15,0.0848126089350687,0.118356882377203,0.117406304467534,0.175254395614912,0.118356882377203,0.770605506302495
0.0783418019338809,0.1,0.15,0,0.085,0.08,0.15,0.0952876184510939,0.0891709009669405,0.122643809225547,0.137271570064162,0.122643809225547,0.821096096738654
0.0188133869770389,0.1,0.15,0,0.03,0.05,0.15,0.0497933321260449,0.0594066934885195,0.0998966660630224,0.0797677865171806,0.08,0.900258089972241
0.438515510331882,0.5,0.2,0,0.125,0.28,0.2,0.260691677659225,0.469257755165941,0.230345838829613,0.233201197998518,0.230345838829613,0.667789027871737
0.0240234329510048,0.1,0.15,0,0.015,0.065,0.15,0.0546005509750439,0.0620117164755024,0.102300275487522,0.0681039973210081,0.0620117164755024,0.91519720209761
0.0871703416506132,0.5,0,0,0.055,0.13,0,0.119753998605103,0.293585170825307,0.0598769993025514,0.121154056709286,0.0598769993025514,0.840567825305305
0.233308740187569,0,0.2,0,0.055,0.095,0.2,0.093763099307084,0.116654370093785,0.146881549653542,0.114511973249109,0.116654370093785,0.847202737062227
